"Dataset","Target","Model","Mean_RMSE","Mean_Coverage_Q_80","Mean_Width_Q_80","Mean_Coverage_Q_90","Mean_Width_Q_90","Mean_Coverage_Q_95","Mean_Width_Q_95","Mean_Coverage_HPD_80","Mean_Width_HPD_80","Mean_Coverage_HPD_90","Mean_Width_HPD_90","Mean_Coverage_HPD_95","Mean_Width_HPD_95","Mean_CRPS","Median_CRPS","Mean_Runtime"
"bikesharing","windspeed","sblm",0.112375221481172,0.807411243454744,0.262479170474335,0.90839518959664,0.34116882775482,0.956614304620519,0.401464064843096,0.774843201565107,0.235986103801092,0.87991253812072,0.310396878357765,0.934346049830255,0.365002540715924,0.0738265690592887,0.0709173152236866,20.647
"forestfires","area","sblm",63.7019816414785,0.874274661508704,17.0782895827577,0.912959381044487,29.0586573441756,0.940038684719536,41.2925667903525,0.806576402321083,9.59857892867011,0.876208897485493,17.2031697785497,0.916827852998066,29.3456609955394,11.7471534807026,11.7525979383673,0.791
"parkinsons","DFA","sblm",0.0527112145715546,0.811744680851064,0.144189432993487,0.909106382978723,0.176540798928354,0.949957446808511,0.200740409887972,0.812595744680851,0.135877103465046,0.905702127659574,0.16907408257056,0.946723404255319,0.194394382318715,0.0501236488929634,0.0446385519666568,7.672
