"Dataset","Target","Model","Mean_RMSE","Mean_Coverage_Q_80","Mean_Width_Q_80","Mean_Coverage_Q_90","Mean_Width_Q_90","Mean_Coverage_Q_95","Mean_Width_Q_95","Mean_Coverage_HPD_80","Mean_Width_HPD_80","Mean_Coverage_HPD_90","Mean_Width_HPD_90","Mean_Coverage_HPD_95","Mean_Width_HPD_95","Mean_CRPS","Median_CRPS","Mean_Runtime"
"parkinsons","DFA","sblm",0.0527112145715546,0.811744680851064,0.144189432993487,0.909106382978723,0.176540798928354,0.949957446808511,0.200740409887972,0.812595744680851,0.135877103465046,0.905702127659574,0.16907408257056,0.946723404255319,0.194394382318715,0.0501236488929634,0.0446385519666568,7.672
