"Dataset","Target","Model","Mean_RMSE","Mean_Coverage_Q_80","Mean_Width_Q_80","Mean_Coverage_Q_90","Mean_Width_Q_90","Mean_Coverage_Q_95","Mean_Width_Q_95","Mean_Coverage_HPD_80","Mean_Width_HPD_80","Mean_Coverage_HPD_90","Mean_Width_HPD_90","Mean_Coverage_HPD_95","Mean_Width_HPD_95","Mean_CRPS","Median_CRPS","Mean_Runtime"
"forestfires","area","sblm",63.7019816414785,0.874274661508704,17.0782895827577,0.912959381044487,29.0586573441756,0.940038684719536,41.2925667903525,0.806576402321083,9.59857892867011,0.876208897485493,17.2031697785497,0.916827852998066,29.3456609955394,11.7471534807026,11.7525979383673,0.791
