"EffectMean","EffectLower","EffectUpper","Significant","Feature","Repeat","Fold","Dataset","Target"
0.0694216577235077,0.0175597232269155,0.191919191919192,"yes","X1",5,2,"forestfires","area"
0.0565404445059298,0.0129055395730619,0.17962174641431,"yes","X2",5,2,"forestfires","area"
0.0656414540513492,0.010515388196808,0.191919191919192,"yes","X3",5,2,"forestfires","area"
0.0635135338201049,0.0142232156184707,0.191919191919192,"yes","X1",5,3,"forestfires","area"
0.0601299962886539,0.0119702951557302,0.181818181818182,"yes","X2",5,3,"forestfires","area"
0.0716651003637638,0.0112679358581599,0.212373737373737,"yes","X3",5,3,"forestfires","area"
0.0664283469434546,0.0142232156184707,0.181818181818182,"yes","X1",5,4,"forestfires","area"
0.0596070399273436,0.0129055395730619,0.182070707070707,"yes","X2",5,4,"forestfires","area"
0.0725834864911815,0.0129055395730619,0.22225976858164,"yes","X3",5,4,"forestfires","area"
0.0676904256714037,0.0159756020659086,0.191919191919192,"yes","X1",5,5,"forestfires","area"
0.0601068236173476,0.0129055395730619,0.191919191919192,"yes","X2",5,5,"forestfires","area"
0.0700196145755898,0.0112679358581599,0.192171717171717,"yes","X3",5,5,"forestfires","area"
0.0655169645929428,0.0160024023743726,0.191919191919192,"yes","X1",5,6,"forestfires","area"
0.0648013633456045,0.0134391844816838,0.181818181818182,"yes","X2",5,6,"forestfires","area"
0.069626606629531,0.011952736173291,0.202020202020202,"yes","X3",5,6,"forestfires","area"
0.0640432862599817,0.0149303900358134,0.182070707070707,"yes","X1",5,7,"forestfires","area"
0.0589737038901353,0.0129055395730619,0.182070707070707,"yes","X2",5,7,"forestfires","area"
0.0695264894554433,0.0119702951557302,0.202020202020202,"yes","X3",5,7,"forestfires","area"
0.0630791604764598,0.0160024023743726,0.181818181818182,"yes","X1",5,8,"forestfires","area"
0.0595486356728519,0.0129055395730619,0.182070707070707,"yes","X2",5,8,"forestfires","area"
0.0707527974919893,0.0128821584626286,0.212373737373737,"yes","X3",5,8,"forestfires","area"
0.0727808399161577,0.0160024023743726,0.202272727272727,"yes","X1",5,9,"forestfires","area"
0.0601640317775682,0.0112679358581599,0.181818181818182,"yes","X2",5,9,"forestfires","area"
0.0653616278105021,0.0102891701659624,0.202020202020202,"yes","X3",5,9,"forestfires","area"
0.0622047674130473,0.0149303900358134,0.181818181818182,"yes","X1",5,10,"forestfires","area"
0.0597261668238989,0.0129055395730619,0.181818181818182,"yes","X2",5,10,"forestfires","area"
0.0686513547709874,0.0128821584626286,0.191919191919192,"yes","X3",5,10,"forestfires","area"
0.0664942674147141,0.0149303900358134,0.191919191919192,"yes","X1",6,1,"forestfires","area"
0.0626638153749738,0.0134391844816838,0.181818181818182,"yes","X2",6,1,"forestfires","area"
0.0668950692803137,0.0112679358581599,0.191919191919192,"yes","X3",6,1,"forestfires","area"
0.0668861084350157,0.0160024023743726,0.191919191919192,"yes","X1",6,2,"forestfires","area"
0.0636983013553822,0.0112679358581599,0.191919191919192,"yes","X2",6,2,"forestfires","area"
0.0673358904397279,0.0112679358581599,0.192171717171717,"yes","X3",6,2,"forestfires","area"
0.0693094274674433,0.0142232156184707,0.192171717171717,"yes","X1",6,3,"forestfires","area"
0.0571304658554301,0.014203614840051,0.181818181818182,"yes","X2",6,3,"forestfires","area"
0.0710703922359527,0.0129055395730619,0.202020202020202,"yes","X3",6,3,"forestfires","area"
0.0686743577093216,0.0160024023743726,0.191919191919192,"yes","X1",6,4,"forestfires","area"
0.0657336106286732,0.0119702951557302,0.192171717171717,"yes","X2",6,4,"forestfires","area"
0.0689134278504306,0.0112491221666261,0.202272727272727,"yes","X3",6,4,"forestfires","area"
0.063190181674469,0.0160024023743726,0.182070707070707,"yes","X1",6,5,"forestfires","area"
0.0612848339654104,0.0129055395730619,0.181818181818182,"yes","X2",6,5,"forestfires","area"
0.0688209953297042,0.0119702951557302,0.232323232323232,"yes","X3",6,5,"forestfires","area"
0.0639783863163186,0.0160024023743726,0.191919191919192,"yes","X1",6,6,"forestfires","area"
0.0600613883323722,0.0129055395730619,0.181818181818182,"yes","X2",6,6,"forestfires","area"
0.073489273302124,0.0112679358581599,0.212373737373737,"yes","X3",6,6,"forestfires","area"
0.0634257577979939,0.0160024023743726,0.181818181818182,"yes","X1",6,7,"forestfires","area"
0.0618718781819145,0.0129055395730619,0.191919191919192,"yes","X2",6,7,"forestfires","area"
0.0720171555309614,0.0112679358581599,0.222222222222222,"yes","X3",6,7,"forestfires","area"
0.0677420501446573,0.0149127106753798,0.191919191919192,"yes","X1",6,8,"forestfires","area"
0.0575655807275202,0.0128821584626286,0.179676657299407,"yes","X2",6,8,"forestfires","area"
0.0678295740211695,0.010515388196808,0.202020202020202,"yes","X3",6,8,"forestfires","area"
0.0640855625485911,0.0159756020659086,0.191919191919192,"yes","X1",6,9,"forestfires","area"
0.0583341551446407,0.011952736173291,0.181818181818182,"yes","X2",6,9,"forestfires","area"
0.0659508743887113,0.0112679358581599,0.191919191919192,"yes","X3",6,9,"forestfires","area"
0.0623807249459133,0.0142232156184707,0.191919191919192,"yes","X1",6,10,"forestfires","area"
0.0603206893844018,0.0119702951557302,0.181818181818182,"yes","X2",6,10,"forestfires","area"
0.0682222716697984,0.010515388196808,0.202020202020202,"yes","X3",6,10,"forestfires","area"
0.0668777122551095,0.0149303900358134,0.202020202020202,"yes","X1",7,1,"forestfires","area"
0.0565366012069654,0.010515388196808,0.181818181818182,"yes","X2",7,1,"forestfires","area"
0.0671198032356864,0.010515388196808,0.191919191919192,"yes","X3",7,1,"forestfires","area"
0.0697432392940442,0.0149303900358134,0.191919191919192,"yes","X1",7,2,"forestfires","area"
0.0602217629338747,0.0119702951557302,0.191919191919192,"yes","X2",7,2,"forestfires","area"
0.0683166626478937,0.0112679358581599,0.202020202020202,"yes","X3",7,2,"forestfires","area"
0.0657510741421031,0.0149303900358134,0.191919191919192,"yes","X1",7,3,"forestfires","area"
0.060348092138428,0.0129055395730619,0.181818181818182,"yes","X2",7,3,"forestfires","area"
0.0659101919047466,0.0119702951557302,0.202272727272727,"yes","X3",7,3,"forestfires","area"
0.0667350064578164,0.0142232156184707,0.191919191919192,"yes","X1",7,4,"forestfires","area"
0.0624816767098954,0.010515388196808,0.191919191919192,"yes","X2",7,4,"forestfires","area"
0.0748090955945729,0.0112679358581599,0.232323232323232,"yes","X3",7,4,"forestfires","area"
0.065306202170582,0.0160024023743726,0.191919191919192,"yes","X1",7,5,"forestfires","area"
0.0627977645065669,0.014203614840051,0.181818181818182,"yes","X2",7,5,"forestfires","area"
0.0693474520052937,0.0128821584626286,0.223724076598926,"yes","X3",7,5,"forestfires","area"
0.0694342731521145,0.0175597232269155,0.202020202020202,"yes","X1",7,6,"forestfires","area"
0.0604354457263775,0.0119702951557302,0.182070707070707,"yes","X2",7,6,"forestfires","area"
0.0644668715129736,0.0128821584626286,0.191919191919192,"yes","X3",7,6,"forestfires","area"
0.068589464277182,0.0149303900358134,0.191919191919192,"yes","X1",7,7,"forestfires","area"
0.0608505206255656,0.014203614840051,0.181818181818182,"yes","X2",7,7,"forestfires","area"
0.068664654779988,0.010515388196808,0.212121212121212,"yes","X3",7,7,"forestfires","area"
0.0665920695347743,0.0149303900358134,0.191919191919192,"yes","X1",7,8,"forestfires","area"
0.059492372942879,0.0129055395730619,0.181818181818182,"yes","X2",7,8,"forestfires","area"
0.0702926769621336,0.0112491221666261,0.202020202020202,"yes","X3",7,8,"forestfires","area"
0.0673853476460917,0.0160024023743726,0.191919191919192,"yes","X1",7,9,"forestfires","area"
0.0575827232020991,0.0128821584626286,0.181818181818182,"yes","X2",7,9,"forestfires","area"
0.0695637507042113,0.0105097327460369,0.202020202020202,"yes","X3",7,9,"forestfires","area"
0.0705182284692846,0.0149303900358134,0.191919191919192,"yes","X1",7,10,"forestfires","area"
0.060378271179397,0.0112679358581599,0.181818181818182,"yes","X2",7,10,"forestfires","area"
0.0720199880251676,0.0119702951557302,0.222474747474747,"yes","X3",7,10,"forestfires","area"
0.0651509800250313,0.0159756020659086,0.181818181818182,"yes","X1",8,1,"forestfires","area"
0.0646784893598817,0.0134391844816838,0.191919191919192,"yes","X2",8,1,"forestfires","area"
0.0700365310173348,0.0112679358581599,0.211824901688218,"yes","X3",8,1,"forestfires","area"
0.0719099899475115,0.0149303900358134,0.212121212121212,"yes","X1",8,2,"forestfires","area"
0.0601521777860746,0.0134391844816838,0.181818181818182,"yes","X2",8,2,"forestfires","area"
0.0687339852820309,0.0119702951557302,0.202272727272727,"yes","X3",8,2,"forestfires","area"
0.065818484244743,0.0149303900358134,0.191919191919192,"yes","X1",8,3,"forestfires","area"
0.0597153832705701,0.0119702951557302,0.181818181818182,"yes","X2",8,3,"forestfires","area"
0.0694228444653347,0.010515388196808,0.212121212121212,"yes","X3",8,3,"forestfires","area"
0.065530225247599,0.0142232156184707,0.191919191919192,"yes","X1",8,4,"forestfires","area"
0.0586687533728988,0.0129055395730619,0.181818181818182,"yes","X2",8,4,"forestfires","area"
0.0728153172849096,0.010515388196808,0.303282828282828,"yes","X3",8,4,"forestfires","area"
0.0669666564067576,0.0149303900358134,0.191919191919192,"yes","X1",8,5,"forestfires","area"
0.0617957968819507,0.0129055395730619,0.181818181818182,"yes","X2",8,5,"forestfires","area"
0.0655739188481937,0.0119702951557302,0.191919191919192,"yes","X3",8,5,"forestfires","area"
0.0640773470282748,0.0134391844816838,0.191919191919192,"yes","X1",8,6,"forestfires","area"
0.0661337242099407,0.0129055395730619,0.192171717171717,"yes","X2",8,6,"forestfires","area"
0.0730031833497603,0.010515388196808,0.222222222222222,"yes","X3",8,6,"forestfires","area"
0.0662816493192717,0.0149127106753798,0.191919191919192,"yes","X1",8,7,"forestfires","area"
0.0616816820620862,0.0129055395730619,0.191919191919192,"yes","X2",8,7,"forestfires","area"
0.067369413025788,0.010515388196808,0.202020202020202,"yes","X3",8,7,"forestfires","area"
0.0662623972666418,0.0142232156184707,0.191919191919192,"yes","X1",8,8,"forestfires","area"
0.059114200195642,0.0129055395730619,0.181818181818182,"yes","X2",8,8,"forestfires","area"
0.0692213542968833,0.0112679358581599,0.191919191919192,"yes","X3",8,8,"forestfires","area"
0.0688420480519322,0.0149303900358134,0.191919191919192,"yes","X1",8,9,"forestfires","area"
0.0626385224767939,0.0119702951557302,0.191919191919192,"yes","X2",8,9,"forestfires","area"
0.0706980911568844,0.010515388196808,0.202020202020202,"yes","X3",8,9,"forestfires","area"
0.0653849865121088,0.0134391844816838,0.191919191919192,"yes","X1",8,10,"forestfires","area"
0.0595180699407259,0.0129055395730619,0.181818181818182,"yes","X2",8,10,"forestfires","area"
0.0703805580834935,0.0119702951557302,0.212121212121212,"yes","X3",8,10,"forestfires","area"
0.0637330691128957,0.0149127106753798,0.191919191919192,"yes","X1",9,1,"forestfires","area"
0.0570355521590442,0.0119702951557302,0.181818181818182,"yes","X2",9,1,"forestfires","area"
0.0654868636124733,0.010515388196808,0.191919191919192,"yes","X3",9,1,"forestfires","area"
0.0702914276237495,0.0160024023743726,0.191919191919192,"yes","X1",9,2,"forestfires","area"
0.0623131743714139,0.0129055395730619,0.191919191919192,"yes","X2",9,2,"forestfires","area"
0.0740534311617514,0.0105097327460369,0.263131313131313,"yes","X3",9,2,"forestfires","area"
0.0661597268752947,0.0149303900358134,0.191919191919192,"yes","X1",9,3,"forestfires","area"
0.0602383212047874,0.0119702951557302,0.181818181818182,"yes","X2",9,3,"forestfires","area"
0.0699160778330776,0.0129055395730619,0.212121212121212,"yes","X3",9,3,"forestfires","area"
0.0652350850739066,0.0160024023743726,0.191919191919192,"yes","X1",9,4,"forestfires","area"
0.062344724517738,0.0134391844816838,0.191919191919192,"yes","X2",9,4,"forestfires","area"
0.0686415309080687,0.0112679358581599,0.202272727272727,"yes","X3",9,4,"forestfires","area"
0.0670176682486187,0.0149303900358134,0.202020202020202,"yes","X1",9,5,"forestfires","area"
0.0621301238893278,0.0119702951557302,0.181818181818182,"yes","X2",9,5,"forestfires","area"
0.0659290631925207,0.0105097327460369,0.202020202020202,"yes","X3",9,5,"forestfires","area"
0.064550648855909,0.0134391844816838,0.192171717171717,"yes","X1",9,6,"forestfires","area"
0.0617482213688349,0.0134391844816838,0.182070707070707,"yes","X2",9,6,"forestfires","area"
0.0670396096382401,0.0102891701659624,0.202020202020202,"yes","X3",9,6,"forestfires","area"
0.0650569405506794,0.0134258433589683,0.191919191919192,"yes","X1",9,7,"forestfires","area"
0.0661050980450984,0.0134391844816838,0.191919191919192,"yes","X2",9,7,"forestfires","area"
0.0668265262355505,0.010515388196808,0.191919191919192,"yes","X3",9,7,"forestfires","area"
0.0682844539413422,0.0142232156184707,0.191919191919192,"yes","X1",9,8,"forestfires","area"
0.0589050597278569,0.0129055395730619,0.181818181818182,"yes","X2",9,8,"forestfires","area"
0.0632994699849509,0.011952736173291,0.191919191919192,"yes","X3",9,8,"forestfires","area"
0.0676571944000898,0.0129055395730619,0.191919191919192,"yes","X1",9,9,"forestfires","area"
0.057347685816398,0.0134391844816838,0.181818181818182,"yes","X2",9,9,"forestfires","area"
0.0674138068559157,0.0112679358581599,0.202020202020202,"yes","X3",9,9,"forestfires","area"
0.0658007103412846,0.0159756020659086,0.191919191919192,"yes","X1",9,10,"forestfires","area"
0.0568951269691525,0.0134258433589683,0.181818181818182,"yes","X2",9,10,"forestfires","area"
0.0666135180228081,0.0119702951557302,0.191919191919192,"yes","X3",9,10,"forestfires","area"
0.069203121012479,0.0149303900358134,0.191919191919192,"yes","X1",10,1,"forestfires","area"
0.0587030273028403,0.0112679358581599,0.181818181818182,"yes","X2",10,1,"forestfires","area"
0.068442753041026,0.0112491221666261,0.191919191919192,"yes","X3",10,1,"forestfires","area"
0.0683155660043655,0.0149303900358134,0.191919191919192,"yes","X1",10,2,"forestfires","area"
0.0612478880143891,0.0129055395730619,0.191919191919192,"yes","X2",10,2,"forestfires","area"
0.0713843784180406,0.0112679358581599,0.212878787878787,"yes","X3",10,2,"forestfires","area"
0.0669838462917467,0.0149303900358134,0.191919191919192,"yes","X1",10,3,"forestfires","area"
0.0572530559342833,0.0128821584626286,0.181818181818182,"yes","X2",10,3,"forestfires","area"
0.0713817590854829,0.0119702951557302,0.202272727272727,"yes","X3",10,3,"forestfires","area"
0.0668982375365255,0.0134391844816838,0.202020202020202,"yes","X1",10,4,"forestfires","area"
0.0585394401830635,0.011952736173291,0.181818181818182,"yes","X2",10,4,"forestfires","area"
0.0663387960867152,0.0129055395730619,0.191919191919192,"yes","X3",10,4,"forestfires","area"
0.0656073450392599,0.0149303900358134,0.191919191919192,"yes","X1",10,5,"forestfires","area"
0.0617419473603699,0.0119702951557302,0.191919191919192,"yes","X2",10,5,"forestfires","area"
0.0684704810008338,0.0119702951557302,0.202020202020202,"yes","X3",10,5,"forestfires","area"
0.0657939796372289,0.0142232156184707,0.191919191919192,"yes","X1",10,6,"forestfires","area"
0.0639635295420562,0.0128821584626286,0.191919191919192,"yes","X2",10,6,"forestfires","area"
0.0670305968452076,0.011952736173291,0.212121212121212,"yes","X3",10,6,"forestfires","area"
0.0672729499720168,0.0142232156184707,0.191919191919192,"yes","X1",10,7,"forestfires","area"
0.0573827830392221,0.0119702951557302,0.181818181818182,"yes","X2",10,7,"forestfires","area"
0.0703120478185841,0.0105097327460369,0.212121212121212,"yes","X3",10,7,"forestfires","area"
0.0657851670420608,0.0149303900358134,0.191919191919192,"yes","X1",10,8,"forestfires","area"
0.0573551142498284,0.0128821584626286,0.181818181818182,"yes","X2",10,8,"forestfires","area"
0.0660747173246898,0.0112679358581599,0.192171717171717,"yes","X3",10,8,"forestfires","area"
0.066215865523335,0.0134391844816838,0.191919191919192,"yes","X1",10,9,"forestfires","area"
0.0575891752773972,0.0119702951557302,0.181818181818182,"yes","X2",10,9,"forestfires","area"
0.0702107509401522,0.0112679358581599,0.212373737373737,"yes","X3",10,9,"forestfires","area"
0.0669595350298112,0.0134391844816838,0.181818181818182,"yes","X1",10,10,"forestfires","area"
0.0595999055866131,0.0129055395730619,0.181818181818182,"yes","X2",10,10,"forestfires","area"
0.0694673769153528,0.011952736173291,0.212121212121212,"yes","X3",10,10,"forestfires","area"
0.3523565168554,0.242424242424242,0.484848484848485,"yes","X1",1,1,"bikesharing","windspeed"
0.433187823931094,0.315905766255478,0.586040521590657,"yes","X2",1,1,"bikesharing","windspeed"
0.474247445656756,0.3420415510459,0.656565656565657,"yes","X3",1,1,"bikesharing","windspeed"
0.448661309224845,0.282828282828283,0.641752662394487,"yes","X1",1,2,"bikesharing","windspeed"
0.427401441237341,0.324490496833861,0.572645699976134,"yes","X2",1,2,"bikesharing","windspeed"
0.477380015032184,0.347172203995996,0.666666666666667,"yes","X3",1,2,"bikesharing","windspeed"
0.395154609454128,0.303030303030303,0.535353535353535,"yes","X1",1,3,"bikesharing","windspeed"
0.397989997542131,0.29929006771607,0.55213110296571,"yes","X2",1,3,"bikesharing","windspeed"
0.448923664765677,0.313131313131313,0.636363636363636,"yes","X3",1,3,"bikesharing","windspeed"
0.413379705126972,0.304119186457261,0.565656565656566,"yes","X1",1,4,"bikesharing","windspeed"
0.380787974965358,0.262626262626263,0.535353535353535,"yes","X2",1,4,"bikesharing","windspeed"
0.425255567310581,0.313131313131313,0.594213351333958,"yes","X3",1,4,"bikesharing","windspeed"
0.35965431082899,0.242424242424242,0.527579812465789,"yes","X1",1,5,"bikesharing","windspeed"
0.397798172152939,0.309585807528678,0.552074287010222,"yes","X2",1,5,"bikesharing","windspeed"
0.468395606470251,0.323232323232323,0.665088643576947,"yes","X3",1,5,"bikesharing","windspeed"
0.380196843241395,0.282726673102246,0.532651482498667,"yes","X1",1,6,"bikesharing","windspeed"
0.394508535454462,0.282726673102246,0.555586427339102,"yes","X2",1,6,"bikesharing","windspeed"
0.404826694118807,0.272727272727273,0.574750383819386,"yes","X3",1,6,"bikesharing","windspeed"
0.349793463018572,0.227211874237853,0.494949494949495,"yes","X1",1,7,"bikesharing","windspeed"
0.422629208506839,0.313131313131313,0.575757575757576,"yes","X2",1,7,"bikesharing","windspeed"
0.456729448000636,0.330177287153895,0.626462342954643,"yes","X3",1,7,"bikesharing","windspeed"
0.402801533615217,0.272621655606257,0.584786563174949,"yes","X1",1,8,"bikesharing","windspeed"
0.394303394827551,0.282828282828283,0.558360791410045,"yes","X2",1,8,"bikesharing","windspeed"
