"Dataset","Target","Model","Mean_RMSE","Mean_Coverage_Q_80","Mean_Width_Q_80","Mean_Coverage_Q_90","Mean_Width_Q_90","Mean_Coverage_Q_95","Mean_Width_Q_95","Mean_Coverage_HPD_80","Mean_Width_HPD_80","Mean_Coverage_HPD_90","Mean_Width_HPD_90","Mean_Coverage_HPD_95","Mean_Width_HPD_95","Mean_CRPS","Median_CRPS","Mean_Runtime"
"bikesharing","windspeed","bart",0.0879123047710428,0.257264684624165,0.0402364621800055,0.318027755749931,0.0511811396026753,0.364348078409861,0.0603763029707045,0.254272441738829,0.0396263926531644,0.314114947600223,0.0505903439396575,0.359744755219275,0.059796569506289,0.108248704176943,0.0963639085968942,54.1966000000001
"bikesharing","windspeed","sebart",0.0889618122253749,0.816904434917815,0.207586975413844,0.89044110681154,0.260748757945853,0.931122565591642,0.302427448674784,0.795096766842028,0.191303590361321,0.877494463226083,0.243042415099069,0.921053156342066,0.287882985990938,0.0858485146234759,0.0767233156932862,692.3865
