"Dataset","Target","Model","Mean_RMSE","Mean_Coverage_Q_80","Mean_Width_Q_80","Mean_Coverage_Q_90","Mean_Width_Q_90","Mean_Coverage_Q_95","Mean_Width_Q_95","Mean_Coverage_HPD_80","Mean_Width_HPD_80","Mean_Coverage_HPD_90","Mean_Width_HPD_90","Mean_Coverage_HPD_95","Mean_Width_HPD_95","Mean_CRPS","Median_CRPS","Mean_Runtime"
"forestfires","area","bart",25.5751455363488,0.847195357833656,39.1779471411936,0.897485493230174,50.4419508609342,0.932301740812379,60.3496373746652,0.841392649903288,38.696050633422,0.897485493230174,49.9096368079305,0.932301740812379,59.7150636035427,18.9278848964212,13.7914456618857,0.905
"forestfires","area","sebart",63.4212521190976,0.885880077369439,17.9840323740305,0.918762088974855,30.2316047906531,0.947775628626692,43.0527295439892,0.825918762088975,9.85500791278354,0.889748549323017,18.1631035695446,0.918762088974855,30.5399628782994,11.753515557607,11.7317522528283,5.19
