"Dataset","Target","Model","Mean_RMSE","Mean_Coverage_Q_80","Mean_Width_Q_80","Mean_Coverage_Q_90","Mean_Width_Q_90","Mean_Coverage_Q_95","Mean_Width_Q_95","Mean_Coverage_HPD_80","Mean_Width_HPD_80","Mean_Coverage_HPD_90","Mean_Width_HPD_90","Mean_Coverage_HPD_95","Mean_Width_HPD_95","Mean_CRPS","Median_CRPS","Mean_Runtime"
"parkinsons","DFA","bart",0.032414420422995,0.442784187630036,0.0383461486805025,0.554189521467751,0.0491850516826916,0.632305655381123,0.0585176342662915,0.436353319462833,0.0379058070630688,0.547947796481937,0.0487075145439625,0.625496500851144,0.0579742173526384,0.0672839302935363,0.0622309323481289,3.707
"parkinsons","DFA","sebart",0.0361616316244261,0.789672782296198,0.111620617743541,0.877624361641763,0.137313431424133,0.923586154719122,0.157086695729758,0.747682996027993,0.0959226637473659,0.87232835256289,0.127822981985545,0.924531870626064,0.150569722398947,0.0598851462969736,0.0553047402003869,24.569
