"x","ale","Scenario","Feature","Model"
0.718676769883294,0.849237003482585,"Sigmoid","X4","bart"
0.900439460457772,0.966893793811938,"Sigmoid","X4","bart"
1.1193828381021,1.06220173347763,"Sigmoid","X4","bart"
1.50096821059695,1.12467435831226,"Sigmoid","X4","bart"
2.29372909588597,1.15872326445657,"Sigmoid","X4","bart"
-2.44997902668468,-2.17876380871731,"Sigmoid","X4","truth"
-1.57888020996883,-1.39240569566596,"Sigmoid","X4","truth"
-1.30823571093556,-1.14808955898482,"Sigmoid","X4","truth"
-1.02791275176721,-0.895036485112368,"Sigmoid","X4","truth"
-0.807322836710381,-0.695905610367043,"Sigmoid","X4","truth"
-0.623614878222752,-0.530068806531766,"Sigmoid","X4","truth"
-0.448378045647911,-0.371879055430775,"Sigmoid","X4","truth"
-0.290045819333205,-0.228949426402631,"Sigmoid","X4","truth"
-0.194574019029829,-0.142765145933487,"Sigmoid","X4","truth"
-0.0714792066757858,-0.0316450267097335,"Sigmoid","X4","truth"
0.0712437259498663,0.0971937844963126,"Sigmoid","X4","truth"
0.186637612319446,0.201362125678717,"Sigmoid","X4","truth"
0.311961398102608,0.314494383257073,"Sigmoid","X4","truth"
0.417277528410498,0.409565334925921,"Sigmoid","X4","truth"
0.55162584358779,0.530844213495337,"Sigmoid","X4","truth"
0.718676769883294,0.681644385260538,"Sigmoid","X4","truth"
0.900439460457772,0.84572515731594,"Sigmoid","X4","truth"
1.1193828381021,1.04336967020666,"Sigmoid","X4","truth"
1.50096821059695,1.38783432533536,"Sigmoid","X4","truth"
2.29372909588597,2.10347523988404,"Sigmoid","X4","truth"
-2.27845250891265,-1.99262645830573,"Sigmoid","X5","sebart"
-1.43960745145306,-1.14380559166572,"Sigmoid","X5","sebart"
-1.23750898542077,-1.08113999944168,"Sigmoid","X5","sebart"
-1.06168358921144,-1.02090074910282,"Sigmoid","X5","sebart"
-0.837554238048094,-0.964502807001292,"Sigmoid","X5","sebart"
-0.622064350678632,-0.80729390661359,"Sigmoid","X5","sebart"
-0.485516842778902,-0.516748376165745,"Sigmoid","X5","sebart"
-0.370216171676055,-0.200831132893652,"Sigmoid","X5","sebart"
-0.244274626653552,0.0302399483103725,"Sigmoid","X5","sebart"
-0.0951954624353341,0.0839177522822401,"Sigmoid","X5","sebart"
0.0688189096321526,0.121452829926707,"Sigmoid","X5","sebart"
0.20135148916987,0.135008862019153,"Sigmoid","X5","sebart"
0.277548109799557,0.115169723926535,"Sigmoid","X5","sebart"
0.401208826572405,0.162296554605011,"Sigmoid","X5","sebart"
0.546728531739256,0.430966567902886,"Sigmoid","X5","sebart"
0.719668173671672,0.806195701364712,"Sigmoid","X5","sebart"
0.971212255844003,1.13193980087323,"Sigmoid","X5","sebart"
1.22282637000593,1.43760874944666,"Sigmoid","X5","sebart"
1.52246525031867,1.64037111293164,"Sigmoid","X5","sebart"
2.73905506839709,1.63268141760108,"Sigmoid","X5","sebart"
-2.27845250891265,-1.91225710671652,"Sigmoid","X5","bart"
-1.43960745145306,-1.65027208614778,"Sigmoid","X5","bart"
-1.23750898542077,-1.43026842351646,"Sigmoid","X5","bart"
-1.06168358921144,-1.18670660682291,"Sigmoid","X5","bart"
-0.837554238048094,-0.978007673180093,"Sigmoid","X5","bart"
-0.622064350678632,-0.753507822974001,"Sigmoid","X5","bart"
-0.485516842778902,-0.491475418174551,"Sigmoid","X5","bart"
-0.370216171676055,-0.178163928084859,"Sigmoid","X5","bart"
-0.244274626653552,0.0439816080223202,"Sigmoid","X5","bart"
-0.0951954624353341,0.210845538551301,"Sigmoid","X5","bart"
0.0688189096321526,0.458039706977852,"Sigmoid","X5","bart"
0.20135148916987,0.636158252799185,"Sigmoid","X5","bart"
0.277548109799557,0.67972511617327,"Sigmoid","X5","bart"
0.401208826572405,0.752806373061475,"Sigmoid","X5","bart"
0.546728531739256,0.826569999797972,"Sigmoid","X5","bart"
0.719668173671672,0.877014202998084,"Sigmoid","X5","bart"
0.971212255844003,0.949876305161832,"Sigmoid","X5","bart"
1.22282637000593,1.06432343005441,"Sigmoid","X5","bart"
1.52246525031867,1.15329741741023,"Sigmoid","X5","bart"
2.73905506839709,0.928021114609252,"Sigmoid","X5","bart"
-2.27845250891265,-1.99379210547812,"Sigmoid","X5","truth"
-1.43960745145306,-1.2597296797555,"Sigmoid","X5","truth"
-1.23750898542077,-1.08287593436924,"Sigmoid","X5","truth"
-1.06168358921144,-0.929013411490541,"Sigmoid","X5","truth"
-0.837554238048094,-0.732880724378024,"Sigmoid","X5","truth"
-0.622064350678632,-0.544308319934023,"Sigmoid","X5","truth"
-0.485516842778902,-0.424817367482315,"Sigmoid","X5","truth"
-0.370216171676055,-0.323919246232695,"Sigmoid","X5","truth"
-0.244274626653552,-0.213709434281904,"Sigmoid","X5","truth"
-0.0951954624353341,-0.0832521919848092,"Sigmoid","X5","truth"
0.0688189096321526,0.0602746569160452,"Sigmoid","X5","truth"
0.20135148916987,0.17625219765207,"Sigmoid","X5","truth"
0.277548109799557,0.24293087170981,"Sigmoid","X5","truth"
