"Scenario","Iteration","N_train","adjustment","y","truth","mean","lower","upper"
"beta",1,200,"raw",1.19535997568929e-07,-0.917713084625769,-0.982691941195971,-1.31642705845363,-0.640656998835534
"beta",1,200,"raw",1.20323475044532e-07,-0.917263178841537,-0.940294282696845,-1.2733130825628,-0.610835608342063
"beta",1,200,"raw",1.6387089169662e-07,-0.895972817172274,-0.89627159841631,-1.24495251971804,-0.569723832632189
"beta",1,200,"raw",2.53952065464845e-07,-0.86534769687893,-0.854772524556037,-1.18742232661661,-0.527183305261313
"beta",1,200,"raw",2.67835054819928e-07,-0.861591231746978,-0.814108473611844,-1.12518313127538,-0.493561964334199
"beta",1,200,"raw",4.25856107149171e-07,-0.828526742045165,-0.776883747191782,-1.09046273627699,-0.471294466647618
"beta",1,200,"raw",4.97656279669467e-07,-0.817278739532472,-0.73825070849443,-1.04983519569443,-0.433351195406281
"beta",1,200,"raw",5.32204368854718e-07,-0.812411363477881,-0.700092313824725,-1.00568858490372,-0.399443474808902
"beta",1,200,"raw",6.68696980080473e-07,-0.795753834535659,-0.665019964835764,-0.966462471856804,-0.367728037073404
"beta",1,200,"raw",1.25962566618387e-06,-0.748705057396264,-0.63103486998111,-0.940255401461523,-0.338933529750729
"beta",1,200,"raw",1.35376605116415e-06,-0.743268214286222,-0.598051432727794,-0.917111969657264,-0.31820628442786
"beta",1,200,"raw",1.40686231576275e-06,-0.740359182324215,-0.565531427007368,-0.866210799172135,-0.28102828246875
"beta",1,200,"raw",1.4643729504018e-06,-0.737324408718166,-0.534110328840447,-0.842907489946907,-0.260001911933898
"beta",1,200,"raw",1.84324946494632e-06,-0.719790353366198,-0.5024277480498,-0.79875638363232,-0.237439537242337
"beta",1,200,"raw",2.03131796815691e-06,-0.712332719705883,-0.473081953509367,-0.760667420297103,-0.2148080465754
"beta",1,200,"raw",2.12477852817433e-06,-0.708868736277233,-0.444819525311558,-0.731988872321014,-0.193540459288932
"beta",1,200,"raw",2.198634861357e-06,-0.706232754519362,-0.417688371047647,-0.707799352712155,-0.178226413140911
"beta",1,200,"raw",2.52627509823488e-06,-0.695474176933367,-0.390052696479987,-0.661182810016313,-0.150946341325279
"beta",1,200,"raw",2.5707391028084e-06,-0.69411801234082,-0.364689214948065,-0.634262796993262,-0.137774252505832
"beta",1,200,"raw",2.59898286379014e-06,-0.693268143608256,-0.339162073330198,-0.60086177638316,-0.125670151028123
"beta",1,200,"raw",3.76494701981011e-06,-0.664184986592255,-0.315244742716818,-0.559585291542973,-0.108581079983466
"beta",1,200,"raw",3.81167748401658e-06,-0.663208241096346,-0.292402959190622,-0.531307142113857,-0.0865571041159834
"beta",1,200,"raw",4.46794527684465e-06,-0.6505781397042,-0.268905615533083,-0.494090875654968,-0.068418816895406
"beta",1,200,"raw",4.6978112725854e-06,-0.646569500999802,-0.247163471477037,-0.475829445292895,-0.0541448087726028
"beta",1,200,"raw",5.14985900849812e-06,-0.639203250049313,-0.227036733036209,-0.452101450832006,-0.0433726476375679
"beta",1,200,"raw",8.44632965609469e-06,-0.598956316952113,-0.206997394474679,-0.424327355256729,-0.0293141237272505
"beta",1,200,"raw",9.47968244743941e-06,-0.589422944377847,-0.187191945069953,-0.400359631415819,-0.0160216438597511
"beta",1,200,"raw",1.04923398982863e-05,-0.580993043963097,-0.16812279807566,-0.370386614872021,-0.000283466152359682
"beta",1,200,"raw",1.23174257487693e-05,-0.567582621986668,-0.149054145468861,-0.34146692797098,0.0113084347145526
"beta",1,200,"raw",1.27523559249966e-05,-0.564666060040819,-0.132058867011453,-0.321252130930591,0.0229323867551686
"beta",1,200,"raw",1.58273367438374e-05,-0.546389103274901,-0.115193834557038,-0.300009979800169,0.0365750358181545
"beta",1,200,"raw",1.837780042277e-05,-0.533624529017645,-0.099712179514213,-0.27342790489872,0.042762430828758
"beta",1,200,"raw",2.25262868666092e-05,-0.516067339703543,-0.0840539377237057,-0.253158715373339,0.0520781281755824
"beta",1,200,"raw",2.44565530228057e-05,-0.508919539292241,-0.0696966305490129,-0.23541936924745,0.0586117379481325
"beta",1,200,"raw",3.09391119866238e-05,-0.488295586548419,-0.0554553766685527,-0.210273106443107,0.0673590712042704
"beta",1,200,"raw",3.7723502548852e-05,-0.470689420899156,-0.0421775677863719,-0.195824253537158,0.0737969515719078
"beta",1,200,"raw",3.83573439130311e-05,-0.469200545543359,-0.0298520936614987,-0.176886767033451,0.0803139586324557
"beta",1,200,"raw",3.87696284418097e-05,-0.468244490677635,-0.0171762707431408,-0.156953529418974,0.0880607560111583
"beta",1,200,"raw",3.90094149910801e-05,-0.467692839840783,-0.00557585521334762,-0.137545638438266,0.0950095840135365
"beta",1,200,"raw",4.75004002625157e-05,-0.449968197972803,0.00511164972448329,-0.124964698215824,0.0997030458520786
"beta",1,200,"raw",5.24070077510563e-05,-0.44104327052724,0.0149040821765744,-0.111155042944262,0.104778725393316
"beta",1,200,"raw",5.24695673710456e-05,-0.440934634000985,0.0246114517504214,-0.0935452758935993,0.110016160377198
"beta",1,200,"raw",6.49202899654948e-05,-0.421419697346388,0.0337414062332567,-0.0813726420955821,0.114437063778182
"beta",1,200,"raw",6.51668563532479e-05,-0.421069976311242,0.0425581821640737,-0.0649645206272595,0.118110043828618
"beta",1,200,"raw",6.6178892373877e-05,-0.419647432964733,0.0507809780650446,-0.0520872658737448,0.121777223647349
"beta",1,200,"raw",6.65395516108983e-05,-0.419145412895623,0.0586227493640482,-0.0402746878438934,0.125320788669929
"beta",1,200,"raw",6.79911700257517e-05,-0.417150325193835,0.0657159531051097,-0.0236152447701665,0.126895152801205
"beta",1,200,"raw",6.87966759173631e-05,-0.41606042860213,0.0726454717080321,-0.0166041034607686,0.129582062785549
"beta",1,200,"raw",7.32949777723652e-05,-0.4101856747592,0.0788220365458187,-0.00639344263194046,0.132176166030315
"beta",1,200,"raw",7.5509033640199e-05,-0.407417327795824,0.0848250978892497,0.0038344479342717,0.134106546985716
"beta",1,200,"raw",8.06566632238825e-05,-0.401264339395292,0.0900862209129031,0.0132945390082975,0.135556443920022
"beta",1,200,"raw",8.16093173248065e-05,-0.400166162197032,0.0953191301271143,0.0219683431610046,0.136957853621401
"beta",1,200,"raw",8.4219634411838e-05,-0.397217557692788,0.0999696503946573,0.029478978397296,0.138722683227075
"beta",1,200,"raw",0.000104313985301097,-0.377021913061042,0.104372904923521,0.0363899174166833,0.139856770489159
"beta",1,200,"raw",0.000106661419024579,-0.374905655238058,0.108345932952534,0.0458698085060342,0.140590456178437
"beta",1,200,"raw",0.000123143827072836,-0.361167526578904,0.111954556054235,0.0538611630958416,0.141242833638982
"beta",1,200,"raw",0.000132513979483633,-0.354106391358455,0.115574571308297,0.065557251609474,0.14172938843818
"beta",1,200,"raw",0.000149162467639945,-0.342638836455108,0.118694115705467,0.0703099701646281,0.142285228738264
"beta",1,200,"raw",0.000192076004179287,-0.317830781073556,0.121574472665006,0.0776639526436099,0.142718089509759
"beta",1,200,"raw",0.000194883720166459,-0.316393998588232,0.124324111718835,0.0848734975630632,0.142910421817216
"beta",1,200,"raw",0.00021325856401171,-0.307440994061368,0.126620929602803,0.0890716339498219,0.143117010917007
"beta",1,200,"raw",0.000219400260084294,-0.304608183594347,0.128802767644449,0.0966507743956672,0.14320569666449
"beta",1,200,"raw",0.000219413784210236,-0.30460202751337,0.130692533501286,0.100197647574036,0.143248443614967
"beta",1,200,"raw",0.000250056752124042,-0.291485868898987,0.132464077834664,0.105631546174141,0.143271052535708
"beta",1,200,"raw",0.000260654332586785,-0.287296047045895,0.134033193788881,0.109178200394146,0.14327279614228
"beta",1,200,"raw",0.000261404783623051,-0.287005384769017,0.135339952680702,0.112633885759351,0.143274953764664
"beta",1,200,"raw",0.000262684989127652,-0.286511323957199,0.136486650799938,0.117597563488797,0.143289074675718
"beta",1,200,"raw",0.000265908779516007,-0.285277026855228,0.13749469750978,0.120506979738856,0.143339289434838
"beta",1,200,"raw",0.000284790209492121,-0.278315351865182,0.13838464843266,0.122886970509908,0.143403597762489
"beta",1,200,"raw",0.000302730150983425,-0.272086928124861,0.139181891082434,0.126528710525019,0.143610434466582
"beta",1,200,"raw",0.000331505331007952,-0.262777985819725,0.139834697941596,0.12907584988535,0.143812606478202
"beta",1,200,"raw",0.000349651666919354,-0.257285567509162,0.140411233957847,0.131454380212576,0.144090788603724
"beta",1,200,"raw",0.000366326089619723,-0.252466701174908,0.140912603604121,0.133565218213875,0.144549322869673
"beta",1,200,"raw",0.000369187740101742,-0.251660180814436,0.141326476755084,0.135191524398062,0.145130951278256
"beta",1,200,"raw",0.000424067176586678,-0.237217492465194,0.14177136010044,0.136400614453329,0.145845889220216
"beta",1,200,"raw",0.00043384069447647,-0.234828513491238,0.142183554861798,0.137830606710565,0.146796023457002
"beta",1,200,"raw",0.00049246555325011,-0.221463863809895,0.142588311224831,0.139643407879839,0.14784747798911
"beta",1,200,"raw",0.000494154094002066,-0.221101145748028,0.142995601278835,0.14028762176579,0.148871230265977
"beta",1,200,"raw",0.000505687690168937,-0.218653762130599,0.143424305373467,0.141475642132393,0.150149799346745
"beta",1,200,"raw",0.000568230957698189,-0.20621727838218,0.143825049033757,0.141993763860999,0.151760952337502
"beta",1,200,"raw",0.000581212228783554,-0.203795148472738,0.144281154556482,0.142503309330424,0.152930770913531
"beta",1,200,"raw",0.00073338133862186,-0.178605287100314,0.144818854673953,0.142791730724014,0.155460771695085
"beta",1,200,"raw",0.000857139366434414,-0.161448083225268,0.145425584591363,0.143048006019341,0.157262061736406
"beta",1,200,"raw",0.000901134886839607,-0.155893920421262,0.14607627584395,0.143138388912631,0.160697332335056
"beta",1,200,"raw",0.000941030345860994,-0.151068295109294,0.14686917413363,0.143197009728173,0.163256180558482
"beta",1,200,"raw",0.000942960957690394,-0.150839562029318,0.147846370843462,0.143254567926663,0.16549722971493
"beta",1,200,"raw",0.0010359344766695,-0.140302425723759,0.148899195063263,0.143268396268729,0.168750378306342
"beta",1,200,"raw",0.00114423340799806,-0.129068823124874,0.150086769288536,0.143272566197926,0.172647791381046
"beta",1,200,"raw",0.00121100145098518,-0.12261844958021,0.151478007785378,0.1432728033061,0.175913956360854
"beta",1,200,"raw",0.00121651266521793,-0.122100640982912,0.153131054945654,0.143280446977902,0.180239196562497
"beta",1,200,"raw",0.00143195901003112,-0.103369251949457,0.154943624061655,0.143319972279409,0.184909801757569
"beta",1,200,"raw",0.00150495689093946,-0.0976035955500104,0.156850580630074,0.143382108857769,0.190023875139063
"beta",1,200,"raw",0.0016056768008351,-0.0900529536095497,0.159095858796348,0.143538209082938,0.196420445729711
"beta",1,200,"raw",0.00174440011586313,-0.0803298224839732,0.161692021338352,0.143740105465369,0.202883225956403
"beta",1,200,"raw",0.00183942735944819,-0.07406715900129,0.164430046977967,0.144007717018473,0.208121951501464
"beta",1,200,"raw",0.00246198670374948,-0.0390903214142363,0.167422877185343,0.14428228941834,0.213477625780087
"beta",1,200,"raw",0.00246204939020518,-0.039087223968096,0.170684300656331,0.144741841608334,0.22070717633989
"beta",1,200,"raw",0.00264939034546273,-0.0301340034390735,0.174344370562418,0.145354782035993,0.226284305428827
"beta",1,200,"raw",0.00267379006905418,-0.0290102936309847,0.17823197388426,0.146007506101285,0.234037427285876
"beta",1,200,"raw",0.00278382160339455,-0.0240550637184097,0.182317923494665,0.146812941183,0.246319947966286
"beta",1,200,"raw",0.00290536334437004,-0.0187826727325838,0.187244332720517,0.147995996650461,0.255456541927747
"beta",1,200,"raw",0.00436139406441395,0.0324928774494086,0.192263386340274,0.149110678423567,0.265477157974251
"beta",1,200,"raw",0.00444371074173276,0.034905528169427,0.197770355242404,0.150779049913873,0.275036972874614
"beta",1,200,"raw",0.00467419513996455,0.0414545507568609,0.203515352558466,0.15264969401476,0.290146347355864
"beta",1,200,"raw",0.0048096582115844,0.0451703445646094,0.209881500762233,0.155449848619832,0.301603484311788
"beta",1,200,"raw",0.00595164016564901,0.0732490278589815,0.216788319501401,0.156933753044502,0.312795633628915
"beta",1,200,"raw",0.0061388984745516,0.0773877907927626,0.223591182109615,0.159343483743155,0.322385130352116
"beta",1,200,"raw",0.00624428037477773,0.0796679540442839,0.231100684535253,0.163398373083481,0.337237485366496
"beta",1,200,"raw",0.00721980299601888,0.0992966583791108,0.239316601785108,0.166263407458512,0.352057187125681
"beta",1,200,"raw",0.00774057191730141,0.10883300461866,0.247380663276214,0.169726432385331,0.360231145823021
"beta",1,200,"raw",0.0088149868905517,0.12684329299292,0.256471411555289,0.173547538909303,0.379290262441915
"beta",1,200,"raw",0.00924449122213248,0.133506829926849,0.266086324981667,0.179358774013277,0.391699260153251
"beta",1,200,"raw",0.00982821188933769,0.142140757134248,0.276206876973466,0.185030897580221,0.406549426321647
"beta",1,200,"raw",0.0118832662939653,0.169343457501716,0.286758707275812,0.189406072268755,0.417268776974238
"beta",1,200,"raw",0.0118895971302687,0.16942070179779,0.297687807117318,0.19589024115085,0.428418501528033
"beta",1,200,"raw",0.0120878542949851,0.171821785642731,0.309680283506149,0.201686622704791,0.453317146979085
"beta",1,200,"raw",0.0128442793548817,0.180679437446869,0.32169132181894,0.206621532397131,0.472012467018248
"beta",1,200,"raw",0.0134334827654438,0.187270752895146,0.335018307069327,0.216037576581716,0.490178352806186
"beta",1,200,"raw",0.0140661548172049,0.194075365859565,0.348251677003027,0.222043163818246,0.51279284447809
"beta",1,200,"raw",0.0154741947284319,0.208318224748495,0.363072665504383,0.231554503515396,0.535335901746921
"beta",1,200,"raw",0.0162635518716063,0.215821026300702,0.378066961227419,0.238987112265363,0.556238661137561
"beta",1,200,"raw",0.0182229428734706,0.233175512911438,0.393259893605219,0.245420025746267,0.579905251832313
"beta",1,200,"raw",0.0200241394671712,0.247773749438493,0.408642004314423,0.255936996742902,0.60553659330678
"beta",1,200,"raw",0.020361009867463,0.250378854765943,0.42567552660071,0.265685455978926,0.630504947400254
"beta",1,200,"raw",0.0231682699614676,0.270771364684019,0.444215073912541,0.276960902816954,0.65395736425059
"beta",1,200,"raw",0.0244257510047806,0.279233791329491,0.463019749782078,0.290370661315797,0.68438988066062
"beta",1,200,"raw",0.0244403068616795,0.279329575085534,0.482325979690532,0.302139075639925,0.697609391200942
"beta",1,200,"raw",0.0266265453684088,0.293199137628912,0.501783547704638,0.315931296894434,0.723114543794564
"beta",1,200,"raw",0.0343335968904784,0.335521383642573,0.52275334769146,0.322992001440903,0.751184342685988
"beta",1,200,"raw",0.0351223476931023,0.339392824346219,0.543676338339138,0.345719666865989,0.776414697308724
"beta",1,200,"raw",0.0381263417847103,0.353511856628155,0.565595674800934,0.3568799801221,0.809105687096464
"beta",1,200,"raw",0.0443407867440463,0.380049224093837,0.589965420450759,0.374300988785742,0.836419035073045
"beta",1,200,"raw",0.0480932744840504,0.394643425179187,0.612713260385189,0.401700745256086,0.85592797502175
"beta",1,200,"raw",0.0497242405718125,0.400702209694211,0.638125423625322,0.420013469704596,0.892759377545018
"beta",1,200,"raw",0.0502313000937858,0.402553387031811,0.664965875047701,0.440468062359392,0.91922478038596
"beta",1,200,"raw",0.051558116427742,0.407327594150715,0.691014077522874,0.456779742496484,0.94128060192645
"beta",1,200,"raw",0.0608981369678474,0.438427407100114,0.718505192816593,0.482232406795711,0.983006456694102
"beta",1,200,"raw",0.062385298133016,0.443025819562826,0.746932846011854,0.504514593087081,1.02786607032252
"beta",1,200,"raw",0.0755961650543872,0.480530846870111,0.775874937745335,0.520425255180894,1.06943320071036
"beta",1,200,"raw",0.0822640487226379,0.497575962116108,0.804092737605808,0.544285235843989,1.09549295898879
"beta",1,200,"raw",0.125894980989024,0.589331809444702,0.835417929195,0.569517258076542,1.13548098040978
"beta",1,200,"raw",0.130210537040065,0.597089170436314,0.867264211628662,0.595656213582812,1.17187201457269
"beta",1,200,"raw",0.131491009421434,0.599356752032765,0.899461809559787,0.624427167513357,1.21271934945514
"beta",1,200,"raw",0.143918479711953,0.620621607565854,0.935153310908732,0.652564563120924,1.24272018227962
"beta",1,200,"raw",0.173950218197297,0.667427405560974,0.970088459401785,0.671526407869761,1.28947990725869
"beta",1,200,"raw",0.178384358868942,0.673889444691737,1.00512095418744,0.703789848603388,1.31809370891495
"beta",1,200,"raw",0.192601587658214,0.69396828066534,1.04082709291847,0.725260882500037,1.36085239974443
"beta",1,200,"raw",0.194612252977056,0.696734964096241,1.07975533459959,0.773583679511158,1.40587887487793
"beta",1,200,"raw",0.217705686197661,0.727384244320371,1.11873439941524,0.802682148095107,1.44917398895211
"beta",1,200,"raw",0.2494036842106,0.766653986191718,1.15810445617575,0.835733844647717,1.49143855814244
"beta",1,200,"raw",0.25782606157095,0.776645941592973,1.19819264308131,0.871169289218286,1.53718765735782
"beta",1,200,"raw",0.2660805432555,0.786284409478397,1.24194200329647,0.910354649093221,1.58962604001603
"beta",1,200,"raw",0.287666886152476,0.810847689043642,1.28641379486212,0.955157206682549,1.62643523915131
"beta",1,200,"raw",0.295956330344684,0.820060690829952,1.33219636685235,1.00885691293123,1.67637348845082
"beta",1,200,"raw",0.316913934062933,0.842888788083883,1.37809013219296,1.04788162068173,1.7216147582737
"beta",1,200,"raw",0.348693427887762,0.876454812335214,1.42678188741947,1.09014835888795,1.77716967056393
"beta",1,200,"raw",0.430409644433008,0.959092403641229,1.47553270992291,1.13700456954495,1.82686965711934
"beta",1,200,"raw",0.461335133987782,0.989686913755745,1.52560134091889,1.19004576805406,1.87164060996127
"beta",1,200,"raw",0.71245172141973,1.25595236458316,1.57542107712223,1.22871621024129,1.92220227723284
"beta",1,200,"raw",0.868284361035858,1.49969854879208,1.62938571814491,1.29985147700898,1.97351028448864
"beta",1,200,"raw",0.896135198283584,1.56482954424432,1.68218491531707,1.34019917931732,2.02720901707785
"beta",1,200,"raw",0.925929137253586,1.65278427768374,1.74014825677051,1.39843811667538,2.06438124892077
"beta",1,200,"raw",0.990190738934997,2.10730591442314,1.79232147055462,1.45209169378512,2.11162737457023
"beta",1,200,"raw",0.990984032360774,2.12443063139616,1.84880776737931,1.50386879606402,2.15273300392938
"beta",1,200,"raw",0.99348204774275,2.18928605009022,1.91044572173067,1.56915298114825,2.20966841930357
"beta",1,200,"raw",0.993956063112067,2.2041553671408,1.96912317405664,1.62531933635319,2.2610330421619
"beta",1,200,"raw",0.994442537201721,2.22058543976223,2.03085738957835,1.69518989350725,2.31126171270486
"beta",1,200,"raw",0.996715876736087,2.3214164006545,2.0951727107268,1.76837168215015,2.36045572574558
"beta",1,200,"raw",0.997586737929222,2.3788552665104,2.16220329518653,1.86351285439796,2.40372909947252
"beta",1,200,"raw",0.99776468368385,2.39295991535617,2.22569386148297,1.93737572456578,2.45153826780959
"beta",1,200,"raw",0.99986454200607,2.86946715486188,2.29149967722046,2.02052959495593,2.5017134454989
"beta",1,200,"raw",0.999867722035449,2.87322182956937,2.35921974565762,2.1124724241421,2.54832607894054
"beta",1,200,"raw",0.99998457716207,3.19727447321064,2.43414550056765,2.21411285146285,2.59084318918736
"beta",1,200,"raw",0.999992435403289,3.29862289552833,2.50447444219301,2.30624221707137,2.62830405165589
"beta",1,200,"raw",0.999994493376266,3.34293621230538,2.57623798277652,2.41708599055999,2.66120173649025
"beta",1,200,"raw",1,4.63714150860274,2.65550567581021,2.63616292117102,2.69270350664362
"beta",1,200,"location_scale",3.80315596451228e-12,-5.1636548576848,-8.9492401047069,-10.9427938936206,-7.32022830753007
"beta",1,200,"location_scale",1.91138889975218e-10,-5.03862127670112,-8.54192206677657,-10.2850961166244,-7.00946604522181
"beta",1,200,"location_scale",2.34932579336123e-10,-4.9983597515832,-8.276859850858,-9.9570924045716,-6.77755132892857
"beta",1,200,"location_scale",7.0126229314037e-10,-4.78116733891739,-8.01634566881152,-9.66608805145171,-6.54563783443569
"beta",1,200,"location_scale",1.91741430919191e-09,-4.57546710479897,-7.76785701262689,-9.3799153331974,-6.372850132013
"beta",1,200,"location_scale",3.8381751344269e-09,-4.4299735686592,-7.52989178815728,-9.04258275935428,-6.19295675265108
"beta",1,200,"location_scale",3.88094058375313e-09,-4.42762595095067,-7.29250820924117,-8.82703113056098,-5.96806700268924
"beta",1,200,"location_scale",4.1155043235438e-09,-4.41517944067924,-7.04954915537539,-8.496081476132,-5.77746853241779
"beta",1,200,"location_scale",5.30557712398181e-09,-4.36104924285108,-6.82215430696943,-8.24047939368615,-5.55554731550118
"beta",1,200,"location_scale",8.58988098184596e-09,-4.25718386246248,-6.60367779276041,-7.98736491330566,-5.37028413596917
"beta",1,200,"location_scale",9.95517829865056e-09,-4.22506883689381,-6.39309209799095,-7.74695551589039,-5.17842527764942
"beta",1,200,"location_scale",1.10902920739181e-08,-4.20146399653998,-6.17022685794026,-7.53094486626379,-5.01859017796932
"beta",1,200,"location_scale",1.55684488927424e-08,-4.12677802203972,-5.96860368424108,-7.32862363564735,-4.81787112254904
"beta",1,200,"location_scale",1.62364790562018e-08,-4.11746884995448,-5.76645156976868,-7.03525242156369,-4.63900270304157
"beta",1,200,"location_scale",2.50533126753591e-08,-4.02060051940171,-5.57304066471946,-6.85189669104346,-4.42182023038992
"beta",1,200,"location_scale",3.06874274269288e-08,-3.97481176220504,-5.38158421593608,-6.60137790858617,-4.25527797387113
"beta",1,200,"location_scale",3.82209526907912e-08,-3.92489796046921,-5.19122449549072,-6.44194357082614,-4.09450118202581
"beta",1,200,"location_scale",3.98169602186696e-08,-3.91555478421607,-5.01491355554658,-6.20361366306276,-3.93384896424795
"beta",1,200,"location_scale",4.34241477230403e-08,-3.89570433921622,-4.83376389895071,-6.03873031618797,-3.73126785961765
"beta",1,200,"location_scale",4.90013674138274e-08,-3.86794594717981,-4.65802901860472,-5.89696677445699,-3.59741076406929
"beta",1,200,"location_scale",5.23079498377188e-08,-3.85289572603666,-4.4947264959365,-5.64033616339782,-3.43941882077215
"beta",1,200,"location_scale",8.74426723128426e-08,-3.73323963637951,-4.33292741196827,-5.46058437637375,-3.31342983318834
"beta",1,200,"location_scale",1.09732001452854e-07,-3.67965197734658,-4.17584875778453,-5.29406658728237,-3.13356667038478
"beta",1,200,"location_scale",1.13643373419853e-07,-3.67134603891316,-4.02206714636827,-5.1601757874924,-2.9963548222746
"beta",1,200,"location_scale",1.19535997568929e-07,-3.65933862297514,-3.86697789600641,-4.97487297009284,-2.89193955834546
"beta",1,200,"location_scale",1.20323475044532e-07,-3.6577773411809,-3.72111375693538,-4.79377683304159,-2.7349961850303
"beta",1,200,"location_scale",1.6387089169662e-07,-3.58389464122028,-3.5690232500761,-4.663052624313,-2.59433303134925
"beta",1,200,"location_scale",2.53952065464845e-07,-3.47761807302286,-3.42562627067687,-4.48828788383437,-2.45219338822127
"beta",1,200,"location_scale",2.67835054819928e-07,-3.4645822312383,-3.28512401870556,-4.30900878131041,-2.35409933146587
"beta",1,200,"location_scale",4.25856107149171e-07,-3.34984046170242,-3.1567744719823,-4.21006287618905,-2.20837579405896
"beta",1,200,"location_scale",4.97656279669467e-07,-3.31080717482306,-3.02325352362838,-4.01349833349313,-2.07962386016464
"beta",1,200,"location_scale",5.32204368854718e-07,-3.29391620367737,-2.89179952755744,-3.86075192843992,-1.98562368049424
"beta",1,200,"location_scale",6.68696980080473e-07,-3.23611055283676,-2.77075079367947,-3.72885817629523,-1.87050106985577
"beta",1,200,"location_scale",1.25962566618387e-06,-3.07283992648932,-2.65290856729013,-3.59793777672863,-1.79430407156998
"beta",1,200,"location_scale",1.35376605116415e-06,-3.05397276704543,-2.53843282267901,-3.47615274710884,-1.68477437724957
"beta",1,200,"location_scale",1.40686231576275e-06,-3.04387772314887,-2.42591442617379,-3.37370972888829,-1.57320156194442
"beta",1,200,"location_scale",1.4643729504018e-06,-3.03334632536112,-2.31694739545808,-3.20813444447173,-1.51943498491168
"beta",1,200,"location_scale",1.84324946494632e-06,-2.97249891605981,-2.20787539330365,-3.0754656544025,-1.41904076578539
"beta",1,200,"location_scale",2.03131796815691e-06,-2.94661912506796,-2.10613373155643,-2.93026453422753,-1.34268943729031
"beta",1,200,"location_scale",2.12477852817433e-06,-2.93459826547417,-2.00899588839819,-2.808651978278,-1.29454877069551
"beta",1,200,"location_scale",2.198634861357e-06,-2.92545077177049,-1.91514384507548,-2.70148743826542,-1.19407706952536
"beta",1,200,"location_scale",2.52627509823488e-06,-2.88811590765981,-1.82056031195175,-2.61840890050612,-1.12344398348306
"beta",1,200,"location_scale",2.5707391028084e-06,-2.8834096887968,-1.73289712036975,-2.48205131782271,-1.06854347043078
"beta",1,200,"location_scale",2.59898286379014e-06,-2.88046043891793,-1.6449157872217,-2.38098672746418,-0.998659074218846
"beta",1,200,"location_scale",3.76494701981011e-06,-2.77953485591935,-1.56223674925844,-2.24778517825847,-0.949390647050919
"beta",1,200,"location_scale",3.81167748401658e-06,-2.77614531301101,-1.48319168913715,-2.13901973873632,-0.88396210982522
"beta",1,200,"location_scale",4.46794527684465e-06,-2.73231580902587,-1.40285767842089,-2.07284868797561,-0.826508610710691
"beta",1,200,"location_scale",4.6978112725854e-06,-2.71840486400537,-1.32793616424609,-1.95364190674269,-0.757873026562835
"beta",1,200,"location_scale",5.14985900849812e-06,-2.69284219309991,-1.25847848095975,-1.88621951561616,-0.701283250043011
"beta",1,200,"location_scale",8.44632965609469e-06,-2.55317560929318,-1.18929102504541,-1.79757934921065,-0.665575671517933
"beta",1,200,"location_scale",9.47968244743941e-06,-2.52009250265276,-1.12077292134731,-1.69515855211221,-0.612791924690581
"beta",1,200,"location_scale",1.04923398982863e-05,-2.49083871106781,-1.05488690482391,-1.62078185986044,-0.568418185142652
"beta",1,200,"location_scale",1.23174257487693e-05,-2.44430130608515,-0.989180662466316,-1.54185774227892,-0.511607435330667
"beta",1,200,"location_scale",1.27523559249966e-05,-2.43418013132498,-0.930306743394235,-1.45392475726057,-0.47341825765466
"beta",1,200,"location_scale",1.58273367438374e-05,-2.37075467458982,-0.872172495034426,-1.39126911854629,-0.422068790920243
"beta",1,200,"location_scale",1.837780042277e-05,-2.32645851726641,-0.818642822036735,-1.31785592079234,-0.390965181880469
"beta",1,200,"location_scale",2.25262868666092e-05,-2.26553082752602,-0.764168627365044,-1.25095893302703,-0.3560013210009
"beta",1,200,"location_scale",2.44565530228057e-05,-2.24072623278168,-0.714722170453042,-1.19056037402712,-0.310001480690104
"beta",1,200,"location_scale",3.09391119866238e-05,-2.16915613283482,-0.665633551226478,-1.10235303685924,-0.270275487486681
"beta",1,200,"location_scale",3.7723502548852e-05,-2.10805848337593,-0.61982462468143,-1.0650275937041,-0.238713562677544
"beta",1,200,"location_scale",3.83573439130311e-05,-2.10289172609393,-0.577092429717924,-0.998130653909605,-0.197035824335992
"beta",1,200,"location_scale",3.87696284418097e-05,-2.09957398467237,-0.533363601733949,-0.947851958221292,-0.155397742870514
"beta",1,200,"location_scale",3.90094149910801e-05,-2.09765962295812,-0.49326398644393,-0.883964411527367,-0.12974908180971
"beta",1,200,"location_scale",4.75004002625157e-05,-2.03615083238966,-0.456237923130096,-0.837132926573823,-0.107056852891398
"beta",1,200,"location_scale",5.24070077510563e-05,-2.00517917738096,-0.422136199950504,-0.794695277187067,-0.0770332983565481
"beta",1,200,"location_scale",5.24695673710456e-05,-2.00480218238206,-0.388460377816229,-0.760210555883654,-0.0531239805171411
"beta",1,200,"location_scale",6.49202899654948e-05,-1.93708063626649,-0.357108218497992,-0.728670088424999,-0.0354037044911567
"beta",1,200,"location_scale",6.51668563532479e-05,-1.93586701976194,-0.326587754212628,-0.687722915683614,-0.00720364033260317
"beta",1,200,"location_scale",6.6178892373877e-05,-1.93093045058177,-0.298278672782766,-0.647914304891357,0.0199220284882071
"beta",1,200,"location_scale",6.65395516108983e-05,-1.92918831962522,-0.271122007117057,-0.612420711056562,0.0517360895394307
