"Scenario","Iteration","N_train","Latent_Min","Latent_Max"
"beta",91,200,-30.8328223652699,291.815474806686
"beta",92,200,-32.2027243170423,439.1635286414
"beta",93,200,-38.7060023534448,399.673451171891
"beta",94,200,-39.8079981609695,265.626345903058
"beta",95,200,-31.0692496782008,301.26914037171
"beta",96,200,-40.5862974839829,278.654377096636
"beta",97,200,-36.2500553674515,273.870403100976
"beta",98,200,-35.6984863770431,216.160313113809
"beta",99,200,-30.0278499430586,333.319383748679
"beta",100,200,-34.0304907710997,305.979201463685
"arctangent",1,200,-37.5156996861377,378.26495340068
"arctangent",2,200,-44.4759438216746,368.259116700903
"arctangent",3,200,-32.6113070553475,189.861170379107
"arctangent",4,200,-40.4232322162456,344.72157542389
"arctangent",5,200,-42.4355990663117,402.698699615419
"arctangent",6,200,-33.6858131858007,307.263381654013
"arctangent",7,200,-38.0041111928077,270.777538182873
"arctangent",8,200,-29.4525022766937,288.758157861505
"arctangent",9,200,-36.3380448370518,271.156428595911
"arctangent",10,200,-37.7237184550762,222.981093237174
"arctangent",11,200,-34.4229854146896,228.651176512444
"arctangent",12,200,-32.2658809642051,261.457836282333
"arctangent",13,200,-45.9039055039884,311.925566288427
"arctangent",14,200,-32.9043568720082,277.039770041056
"arctangent",15,200,-33.9689916402672,322.17146843712
"arctangent",16,200,-28.2454168220362,250.339194505704
"arctangent",17,200,-36.5916339884762,221.173528125689
"arctangent",18,200,-36.3854920005721,238.351154902158
"arctangent",19,200,-36.3447898447194,246.907116998784
"arctangent",20,200,-40.2741342116912,280.59852929334
"arctangent",21,200,-47.7887415960891,241.577809075638
"arctangent",22,200,-39.5200295712195,242.89308906349
"arctangent",23,200,-42.1288282588705,278.557851077667
"arctangent",24,200,-32.5738015464189,282.714133110025
"arctangent",25,200,-31.5406415248627,295.022918163591
"arctangent",26,200,-32.1162212816798,285.560534296496
"arctangent",27,200,-35.8973277076222,213.976195990255
"arctangent",28,200,-34.8640182159997,271.846495121992
"arctangent",29,200,-35.9798557972858,234.793856256413
"arctangent",30,200,-34.6297379985801,451.625866638482
"arctangent",31,200,-33.6214413610635,243.469405787781
"arctangent",32,200,-37.4158830969004,377.989072879413
"arctangent",33,200,-33.3817656045467,309.760411566867
"arctangent",34,200,-32.6293288793915,475.002671546286
"arctangent",35,200,-40.6740810724893,318.983633473228
"arctangent",36,200,-34.9410606328506,270.280526615017
"arctangent",37,200,-29.7881840475725,267.435401339475
"arctangent",38,200,-33.7364125652505,245.95319402974
"arctangent",39,200,-35.4915435277763,291.115561393166
"arctangent",40,200,-42.3349439833435,285.313681586791
"arctangent",41,200,-35.3439550864579,272.069163926424
"arctangent",42,200,-34.4185448149018,247.1028680359
"arctangent",43,200,-38.6056960511201,275.285394630149
"arctangent",44,200,-41.7121326693409,359.948812570817
"arctangent",45,200,-35.8827772916653,358.061210345341
"arctangent",46,200,-42.9716239484956,330.556711121609
"arctangent",47,200,-39.8725586976155,245.867322158634
"arctangent",48,200,-45.5081863713841,342.040944472614
"arctangent",49,200,-35.4385109753642,318.561102337654
"arctangent",50,200,-31.6033952837273,269.684395062155
"arctangent",51,200,-45.4071833933895,263.591041926994
"arctangent",52,200,-42.8270369797621,412.328923331082
"arctangent",53,200,-30.7962984381873,214.212205245037
"arctangent",54,200,-36.5329423598098,357.717452916786
"arctangent",55,200,-36.4314995187745,371.793685366446
"arctangent",56,200,-44.3988874952141,249.912081770866
"arctangent",57,200,-31.8090418277189,299.281426148859
"arctangent",58,200,-33.7053312668734,251.208898225854
"arctangent",59,200,-46.7941217207923,288.401689593507
"arctangent",60,200,-33.5457169991455,371.035055668387
"arctangent",61,200,-39.7916778445713,286.748341812574
"arctangent",62,200,-40.7252695022266,251.641468479057
"arctangent",63,200,-45.0610999193943,290.080615780867
"arctangent",64,200,-37.9733208939669,273.208494178025
"arctangent",65,200,-50.5388670586952,199.099332064292
"arctangent",66,200,-35.0846754192535,321.853459551119
"arctangent",67,200,-37.2210719322469,266.207627440024
"arctangent",68,200,-36.6220359846401,309.295321778316
"arctangent",69,200,-39.7523555918214,255.450722799903
"arctangent",70,200,-38.9767719586658,234.825782392652
"arctangent",71,200,-37.4418176836275,323.788979501871
"arctangent",72,200,-32.9166888660949,280.588922975822
"arctangent",73,200,-41.0456981006204,331.72195813902
"arctangent",74,200,-38.1917912061331,313.22785196342
"arctangent",75,200,-34.3463098918162,287.069781586344
"arctangent",76,200,-31.2849234534185,283.097436355365
"arctangent",77,200,-31.4214333858571,248.023427627309
"arctangent",78,200,-34.2458602434818,299.142142810568
"arctangent",79,200,-41.1735767309258,242.427579004443
"arctangent",80,200,-39.2227619302913,252.323293615246
"arctangent",81,200,-37.8627095406026,261.06033855369
"arctangent",82,200,-41.9023475327951,252.839097648398
"arctangent",83,200,-36.2771840248729,357.728591615012
"arctangent",84,200,-34.0206302914551,237.357277323989
"arctangent",85,200,-37.4383708155734,228.728351712833
"arctangent",86,200,-36.4060197360311,257.172339312488
"arctangent",87,200,-36.4918598725554,314.475244206438
"arctangent",88,200,-32.9540807100334,368.511689517947
"arctangent",89,200,-35.0676907570666,314.620795271101
"arctangent",90,200,-43.3369356921501,254.728170837474
"arctangent",91,200,-33.2347634897134,258.601751136299
"arctangent",92,200,-38.6051591912982,290.928772676583
"arctangent",93,200,-45.2096421008168,270.45511952488
"arctangent",94,200,-30.9355445696046,267.638013930852
"arctangent",95,200,-30.513997186714,244.63543784393
"arctangent",96,200,-37.9959220243991,269.924825105811
"arctangent",97,200,-38.8765703912398,260.204532118284
"arctangent",98,200,-29.1772314201186,275.128264454079
"arctangent",99,200,-38.3817425255939,363.528882030343
"arctangent",100,200,-33.4211691678144,314.07178632123
"box_cox",1,200,-44.0607603529339,253.646635083367
"box_cox",2,200,-30.9990223707369,272.669433757986
"box_cox",3,200,-42.3724955852123,328.329534465929
"box_cox",4,200,-36.1888131457226,395.808738228493
"box_cox",5,200,-39.5548761242028,263.196060659107
"box_cox",6,200,-39.0423240929508,281.2637523251
"box_cox",7,200,-44.8966257700891,219.032397378396
"box_cox",8,200,-30.9613224764309,273.042035974178
"box_cox",9,200,-47.3667752024095,253.633152424407
"box_cox",10,200,-41.0689091408694,325.301696533577
"box_cox",11,200,-32.4106755842939,298.189914994072
"box_cox",12,200,-35.5097416373175,257.713909031657
"box_cox",13,200,-40.4771737950457,452.11934821027
"box_cox",14,200,-35.5047953052795,329.317183747518
"box_cox",15,200,-38.8036557260162,287.334727595504
"box_cox",16,200,-29.9588455570911,355.221058370919
"box_cox",17,200,-33.1505986228215,213.043791079504
"box_cox",18,200,-38.4896477548254,246.497022626639
"box_cox",19,200,-33.5930996940539,359.392965189177
"box_cox",20,200,-35.0264618935408,354.68256481887
"box_cox",21,200,-30.5751545547017,284.770071991509
"box_cox",22,200,-30.2932920265528,290.585806412202
"box_cox",23,200,-35.6227720354555,278.093425583637
"box_cox",24,200,-33.8923370835634,409.067108425804
"box_cox",25,200,-35.9105211503514,285.885924059758
"box_cox",26,200,-41.8290885599501,267.278549764452
"box_cox",27,200,-36.4234742074171,237.963477900218
"box_cox",28,200,-35.6081968647232,248.184594782351
"box_cox",29,200,-34.8017328893227,279.625069658885
"box_cox",30,200,-36.9626568358944,310.66644931167
"box_cox",31,200,-33.9912596760223,272.154536403568
"box_cox",32,200,-32.5404476855954,277.896573755392
"box_cox",33,200,-29.4458515594608,289.507572514136
"box_cox",34,200,-36.7360246967628,247.509042820657
"box_cox",35,200,-33.1404341967024,247.956334735904
"box_cox",36,200,-29.7824704845985,362.093664870608
"box_cox",37,200,-30.6216940064564,286.582258922287
"box_cox",38,200,-31.6486025634491,237.93983444604
"box_cox",39,200,-39.420954418891,297.584814424266
"box_cox",40,200,-35.9631659904139,261.385633848136
"box_cox",41,200,-40.8168416075393,231.796341296742
"box_cox",42,200,-38.1747797989207,251.656309880114
"box_cox",43,200,-52.8340232397113,275.260084916563
"box_cox",44,200,-32.737720495078,271.20808067692
"box_cox",45,200,-39.0846338535083,308.89999471875
"box_cox",46,200,-38.97343865937,389.431536271092
"box_cox",47,200,-33.0886580067173,299.625292928192
"box_cox",48,200,-33.8020370992068,343.673240626088
"box_cox",49,200,-29.4510460163392,225.529779084113
"box_cox",50,200,-33.7321876852592,271.351015744313
"box_cox",51,200,-35.0896394068026,314.232623963
"box_cox",52,200,-43.5228997974381,253.695907888924
"box_cox",53,200,-42.8566836775707,238.545274225712
"box_cox",54,200,-37.8619456979464,276.902396444731
"box_cox",55,200,-35.1941861249692,300.981250081946
"box_cox",56,200,-43.3522938881598,292.942443466415
"box_cox",57,200,-36.8026635189404,348.668789223374
"box_cox",58,200,-34.1093745524141,288.333331547288
"box_cox",59,200,-30.2643443459802,277.828515429643
"box_cox",60,200,-31.3602090573656,314.259383681246
"box_cox",61,200,-38.0678770200292,241.273919579512
"box_cox",62,200,-36.7014430133482,274.233652930923
"box_cox",63,200,-35.026679119894,354.116624994249
"box_cox",64,200,-31.9230445622672,224.060365283961
"box_cox",65,200,-32.7246421412524,311.648984114661
"box_cox",66,200,-36.3077129160001,377.148736797959
"box_cox",67,200,-36.9913694556314,216.944593908616
"box_cox",68,200,-35.4285926721665,305.044407822954
"box_cox",69,200,-39.6071082011644,230.814897091848
"box_cox",70,200,-36.2966126888547,273.833057255189
"box_cox",71,200,-40.2947820589989,268.687624398822
"box_cox",72,200,-34.7513297148112,296.656255178427
"box_cox",73,200,-40.0949232725399,297.847167194403
"box_cox",74,200,-37.0133386868171,248.421065543565
"box_cox",75,200,-40.6206621519306,269.164382339029
"box_cox",76,200,-35.948481508718,277.508871418292
"box_cox",77,200,-29.5672456785416,374.118169382675
"box_cox",78,200,-36.4488824418979,243.166689396405
"box_cox",79,200,-28.4538520158434,320.113477811021
"box_cox",80,200,-37.9669863892677,365.850640980188
"box_cox",81,200,-32.6219782550706,376.489418355575
"box_cox",82,200,-35.3151795783848,240.942815791705
"box_cox",83,200,-36.5979965268925,399.447176163636
"box_cox",84,200,-38.8357342726403,210.195455557863
"box_cox",85,200,-40.4619120500302,461.47463056157
"box_cox",86,200,-35.6166435272875,254.981129892377
"box_cox",87,200,-32.7688386406092,354.219348528664
"box_cox",88,200,-32.4455016045822,349.969241796685
"box_cox",89,200,-38.1878940325196,276.779780398503
"box_cox",90,200,-39.0973327081578,307.671605246964
"box_cox",91,200,-32.6002637944832,261.656891415756
"box_cox",92,200,-43.446481708905,282.193145257072
"box_cox",93,200,-42.0908575887811,455.289857992172
"box_cox",94,200,-35.1303385411919,302.126454597186
"box_cox",95,200,-38.6445266519361,251.949242581814
"box_cox",96,200,-31.4673015750851,299.446634408259
"box_cox",97,200,-32.5240693902512,265.068827228738
"box_cox",98,200,-33.0451142418266,264.123725104105
"box_cox",99,200,-35.651443163191,359.751864857505
"box_cox",100,200,-40.8368372826027,299.361881648825
