"Scenario","Model","N_train","Mean_RMSE","Coverage_Q_80","Width_Q_80","Coverage_Q_90","Width_Q_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_80","Width_HPD_80","Coverage_HPD_90","Width_HPD_90","Coverage_HPD_95","Width_HPD_95","Mean_CRPS","Median_CRPS","Mean_Runtime"
"box_cox_sqrt","bart",200,620.271370538303,0.88672,612.599535344763,0.93092,798.053886114049,0.95171,961.454651126601,0.88509,601.219589947007,0.92917,785.626452303847,0.95051,947.955403424594,747.242408272932,488.446853648193,0.991410000000001
"box_cox_sqrt","bart_bc",200,1018.51243182652,0.79947,1213.20348154849,0.8845,1697.36230254815,0.9326,2209.01895789369,0.72363,917.138073536629,0.8688,1332.97338124601,0.94142,1789.05038712567,675.067938408674,506.181122569596,2.46519
"box_cox_sqrt","sblm",200,1243.79731204748,0.81364,1382.95912507808,0.90156,2167.94312636974,0.94043,3078.6473025051,0.79796,824.065419029774,0.88385,1459.7503336906,0.92704,2257.80361671195,518.803420399262,462.298571232224,2.2531
"box_cox_sqrt","sebart",200,1016.19719282781,0.8399,1009.51606132123,0.9075,1330.16959246363,0.94196,1628.17316285407,0.77539,749.761172390435,0.88794,1082.93415459857,0.93874,1386.35229774719,666.23303868803,496.776125753008,4.56366
