"Model","RMSE","Mean_CRPS","Median_CRPS","Runtime","Coverage_Q_80","Width_Q_80","Coverage_HPD_80","Width_HPD_80","Coverage_Q_90","Width_Q_90","Coverage_HPD_90","Width_HPD_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_95","Width_HPD_95","Scenario","Iteration","N_train"
"sebart",5.14529827038797,4.2460702686783,3.85790592348618,1.427,0.82,8.50684950334753,0.76,4.91769885429438,0.88,10.7173106357193,0.9,8.54139211406045,0.94,12.9962094649391,0.92,10.7488928739329,"sigmoid",1,50
"bart",6.46400907668775,4.73932669204036,4.63477487664109,0.347,0.34,5.92358849906319,0.34,5.86596875098724,0.54,7.60085507313517,0.54,7.53529046188773,0.66,9.05173130166711,0.66,8.99173318451392,"sigmoid",1,50
"bart_bc",7.42244430820884,6.13712257125876,5.5833839494097,0.999,0.8,34.9861761944368,0.8,25.775606952535,0.86,49.020105401051,0.88,37.7868447518296,0.9,64.7071971841025,0.94,50.9163387915757,"sigmoid",1,50
"sblm",7.15331666840961,3.35613064227088,3.3465295110546,0.494,0.72,14.7271156313312,0.74,8.2495232772795,0.88,18.6568294375786,0.86,14.7915658409156,0.92,19.8223253664097,0.88,18.7074862633577,"sigmoid",1,50
"drbart",6.71706986071541,3.5409020246596,3.49346403556116,59.188,0.84,15.4690559086771,0.8,11.1762016869091,0.84,18.1070354362503,0.84,16.537353863536,0.88,19.5352878022409,0.86,18.6839625161965,"sigmoid",1,50
"sebart",0.107640808056027,0.185197374040698,0.126324242665016,1.309,0.92,0.297255675991439,0.84,0.164577939249464,0.94,0.444114944074376,0.94,0.298936174173903,0.96,0.574494431994429,0.96,0.448689473566045,"beta",1,50
"bart",0.171927141024777,0.200183903130875,0.157333899832905,0.35199999999999,0.62,0.26345186409861,0.6,0.260172531362597,0.68,0.337872789730135,0.7,0.335359241392728,0.76,0.405162283506938,0.76,0.402588907545228,"beta",1,50
"bart_bc",0.208687445103671,0.251922194849374,0.211140800828877,0.980000000000004,0.88,0.872206758822602,0.72,0.809694047576438,0.92,1.03586354576904,0.94,1.00910352560216,0.98,1.15809062534261,0.98,1.14596092487709,"beta",1,50
"sblm",0.249119246075471,0.129966221502551,0.123940893889763,0.501000000000005,0.84,0.640073366609055,0.88,0.399305421844785,0.94,0.793781261598836,0.92,0.641806801217497,0.96,0.895659585697185,0.96,0.797008261355078,"beta",1,50
"drbart",0.236262447507295,0.155948903675993,0.146395140945654,56.392,0.88,0.602091410224236,0.86,0.466955369707759,0.92,0.722304994834089,0.88,0.604264251205288,0.98,0.832734825309135,0.92,0.725483507233879,"beta",1,50
