"Scenario","Iteration","N_train","ISE_raw_mean","ISE_raw_expected","Mu_mean","Sigma_mean"
"arctangent",1,50,3214.89182491231,3214.95468800284,-0.0903828508462218,0.30971366522268
"box_cox",1,50,2590.27867872382,2590.35738255965,-0.035362884330156,0.292854375732962
