"Scenario","Model","N_train","Mean_RMSE","Coverage_Q_80","Width_Q_80","Coverage_Q_90","Width_Q_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_80","Width_HPD_80","Coverage_HPD_90","Width_HPD_90","Coverage_HPD_95","Width_HPD_95","Mean_CRPS","Median_CRPS","Mean_Runtime"
"arctangent","bart",200,60.4629245342629,0.4476,65.7916683161186,0.5422,84.4475005951629,0.6204,100.600807492882,0.4456,65.1257640054782,0.5408,83.704433758235,0.6122,99.7428979471512,75.2018777156074,69.6707614779842,1.1278
"arctangent","bart_bc",200,343.807597679079,0.7768,791.995894899212,0.8614,1406.83171058228,0.9162,2225.65631664028,0.6922,404.643482983338,0.8774,875.519297921905,0.97,1556.5154305446,108.960947747955,88.642584258601,2.3924
"arctangent","sblm",200,78.5638371990202,0.8124,158.704952599699,0.908,198.467096041762,0.945,227.596004473931,0.7596,116.201326951015,0.8722,164.889920843869,0.9328,202.540615292146,58.5550104314637,54.278068114683,2.1914
"arctangent","sebart",200,54.5939967372166,0.824,115.831511481132,0.907,143.309068818934,0.9384,164.30946319309,0.795,93.0808365536394,0.8936,124.07597742677,0.9418,148.673385714622,74.3162386772717,64.0271574132257,4.365
"box_cox","bart",200,662.95097239292,0.8818,591.33498249386,0.931,767.86083685725,0.9538,922.133356111984,0.8794,581.02282227946,0.929,756.611138027196,0.9528,909.806096758425,798.876711244795,529.095393459438,0.977000000000001
"box_cox","bart_bc",200,1026.79153909862,0.8034,1205.84411196664,0.8826,1672.90294134953,0.9272,2157.51692530115,0.7282,928.803480330356,0.8658,1334.30312350041,0.9344,1768.41064854396,709.047249930256,531.73666338033,2.51140000000001
"box_cox","sblm",200,1214.33935778341,0.8156,1364.90314115484,0.9018,2105.22888689117,0.938,2931.79489746156,0.8054,839.778689180153,0.8852,1440.92800189007,0.9238,2186.77151292258,555.273308362674,505.294574925851,2.2452
"box_cox","sebart",200,1046.32277156345,0.8378,978.867435722462,0.9088,1285.97006269351,0.944,1562.05486979926,0.7816,728.467596774693,0.8886,1053.63032203198,0.935,1344.45334730898,693.09386989727,523.895716256232,4.507
