"Scenario","Iteration","N_train","y","truth","mean","lower","upper"
"arctangent",1,50,-137.912682164417,-25.7663358925663,-1.80968102972383,-2.37271272881823,-1.26065436138285
"arctangent",1,50,-131.506772397616,-19.1238937359737,-1.5184693251516,-1.97568686065442,-1.06087906978537
"arctangent",1,50,-115.432570438627,-11.3033698924388,-1.34312747980831,-1.76884515606781,-0.88204408957894
"arctangent",1,50,-93.4949534355724,-6.7740748957546,-1.20867126235931,-1.63503031892749,-0.717100453105601
"arctangent",1,50,-82.9794863818401,-5.46491311075366,-1.09964927621437,-1.51074047184548,-0.615046110882399
"arctangent",1,50,-49.4481861129835,-2.69579472233968,-0.999018226210974,-1.39292066536466,-0.496598448341172
"arctangent",1,50,-37.1724856175873,-1.94924415927209,-0.907761448394129,-1.33144628426671,-0.393734556739327
"arctangent",1,50,-30.783141118676,-1.58969027050716,-0.823842654655337,-1.23675448416425,-0.320415612235588
"arctangent",1,50,27.7992851013952,1.42691230624979,-0.745810900749784,-1.16259079935985,-0.243743217392516
"arctangent",1,50,42.4761251757652,2.26147766047291,-0.677404292818966,-1.09957907326578,-0.172456289362392
"arctangent",1,50,71.568384410387,4.34730150523111,-0.616251536280335,-1.03685553447026,-0.109939827312008
"arctangent",1,50,71.7604049590591,4.36418875175986,-0.562778800948401,-0.969371874435804,-0.0694360198797262
"arctangent",1,50,73.531235167636,4.52265106742723,-0.513559298443387,-0.92385215767758,-0.0252998913741453
"arctangent",1,50,80.5847142801215,5.20878840705756,-0.470462386058275,-0.868714820619432,0.0266885089474438
"arctangent",1,50,84.9438760005892,5.68522520106934,-0.429255997121997,-0.827523796444846,0.0508908664548432
"arctangent",1,50,86.6970707371977,5.89032735328804,-0.39425293642248,-0.781653084736104,0.0807429967207648
"arctangent",1,50,87.2588728812102,5.95784958512252,-0.361403143320965,-0.732926666845343,0.110243966875782
"arctangent",1,50,94.9918997302701,6.99071607523407,-0.334206518421179,-0.706671724214649,0.133374761080812
"arctangent",1,50,105.936137431749,8.90877876586026,-0.30974559862404,-0.685280410351449,0.148347104178842
"arctangent",1,50,116.668253974355,11.691781127004,-0.287947517729814,-0.651466064627594,0.167407207056221
"arctangent",1,50,117.948001637368,12.118436738482,-0.266529988150999,-0.617585943592988,0.176267326608222
"arctangent",1,50,121.771357321863,13.5675652586268,-0.247150737259106,-0.594150473533649,0.181991962728688
"arctangent",1,50,122.869157829722,14.0407331308512,-0.227788456006905,-0.563766123548768,0.194770580054711
"arctangent",1,50,125.932066274739,15.5301034365772,-0.208371237105363,-0.542704994867594,0.213497994748174
"arctangent",1,50,128.310179086909,16.8973868418552,-0.189570280070445,-0.51762236821682,0.225707341017408
"arctangent",1,50,129.161042540503,17.4414679841227,-0.170569280028564,-0.497734734942993,0.230019049245363
"arctangent",1,50,129.272483882188,17.5151284126683,-0.149860405251955,-0.478024790403766,0.233041336130437
"arctangent",1,50,129.519815417092,17.6806822999968,-0.127957023130544,-0.452419569937881,0.233753476126941
"arctangent",1,50,131.354781585682,19.0058074109745,-0.103377708404438,-0.430212398658217,0.237785719375018
"arctangent",1,50,132.438249630503,19.8787069939235,-0.076328075381837,-0.40016941515317,0.258006941709222
"arctangent",1,50,133.470572471055,20.7833558758452,-0.0484089808179725,-0.370580946842596,0.271707642998178
"arctangent",1,50,133.507141484162,20.8168270214062,-0.0154076532427379,-0.333763523671364,0.316392888848549
"arctangent",1,50,133.685484501815,20.9815337350308,0.0218556189380059,-0.300723124821616,0.364686851223808
"arctangent",1,50,135.497738310789,22.8067476039219,0.0657434546898823,-0.271705077882638,0.414136530371132
"arctangent",1,50,137.025307086826,24.5971386056569,0.116012177428086,-0.225864444981042,0.479813801639421
"arctangent",1,50,137.33071552804,24.9878361769431,0.170661138417395,-0.181731486028644,0.554583974558468
"arctangent",1,50,138.745042493737,26.9645941885635,0.235152350891272,-0.131495379095257,0.646017581225229
"arctangent",1,50,141.39359329241,31.613613944614,0.301839956935276,-0.0692872886833567,0.712869680961068
"arctangent",1,50,142.233219705459,33.430364071178,0.375720416711548,-0.0077335580036008,0.800919665064899
