"Scenario","Iteration","N_train","Latent_Min","Latent_Max"
"box_cox",1,500,-43.4970212773394,386.078975324058
"box_cox",2,500,-40.2768027282536,357.475907257359
"box_cox",3,500,-32.1329251841261,284.42633650371
"box_cox",4,500,-46.4244813637921,300.450286701988
"box_cox",5,500,-36.4338205956166,318.063830561614
"box_cox",6,500,-45.3251687338359,236.622484265844
"box_cox",7,500,-37.7223655473078,255.713473485086
"box_cox",8,500,-40.7074441283767,287.460927413445
"box_cox",9,500,-32.1815068917606,322.885032780259
"box_cox",10,500,-38.1417739501022,295.726136861851
"box_cox",11,500,-32.8233657278598,334.245617116912
"box_cox",12,500,-38.5619341350385,260.442444010101
"box_cox",13,500,-39.2221678582182,260.571434405666
"box_cox",14,500,-46.0791810481562,344.49966681189
"box_cox",15,500,-38.7221020554646,241.323082144896
"box_cox",16,500,-37.1711187890672,245.317573211321
"box_cox",17,500,-34.6955489413505,351.232833062769
"box_cox",18,500,-40.4204061768477,297.805850206946
"box_cox",19,500,-33.2687014676564,310.315584209233
"box_cox",20,500,-33.6054008072878,280.950735764718
"box_cox",21,500,-35.9877265282509,283.038368844251
"box_cox",22,500,-35.7282657514075,255.829921746362
"box_cox",23,500,-46.4805673331854,320.307512378052
"box_cox",24,500,-39.4107507964986,246.108071208966
"box_cox",25,500,-43.9397965860715,258.212720506607
"box_cox",26,500,-39.1602599938477,310.150144002081
"box_cox",27,500,-38.9412978449057,283.810079850594
"box_cox",28,500,-34.7299450675279,299.246917208882
"box_cox",29,500,-34.7459709653562,354.857586372547
"box_cox",30,500,-37.9663009503293,422.979661053995
"box_cox",31,500,-34.1894108201257,276.623737691924
"box_cox",32,500,-34.7631740589676,274.353692023505
"box_cox",33,500,-44.7460756232284,310.009574879539
"box_cox",34,500,-40.1673507886995,323.072865322575
"box_cox",35,500,-36.3354866987758,253.023021507633
"box_cox",36,500,-42.7705831663389,315.878324273156
"box_cox",37,500,-32.5021742047018,383.281028058024
"box_cox",38,500,-42.0240535164227,221.332906854837
"box_cox",39,500,-39.6759048828146,354.742121160538
"box_cox",40,500,-33.8823624048195,284.858177984627
"box_cox",41,500,-38.5588612778239,259.628558140246
"box_cox",42,500,-31.4199103823252,309.865753367382
"box_cox",43,500,-32.2173061875895,246.984939669838
"box_cox",44,500,-37.6225215385395,264.902938725707
"box_cox",45,500,-35.8083033210292,312.52652845608
"box_cox",46,500,-33.4593981043956,272.701522381615
"box_cox",47,500,-43.4126718101237,306.005045743204
"box_cox",48,500,-35.0016369038576,406.738968919195
"box_cox",49,500,-33.8053183005681,274.480973059705
"box_cox",50,500,-30.6043477401959,354.02255466938
"box_cox",51,500,-43.4614845080632,400.619129838709
"box_cox",52,500,-44.848138906504,387.129170612413
"box_cox",53,500,-35.3524637591378,235.242533751674
"box_cox",54,500,-39.406110894747,368.613999831468
"box_cox",55,500,-35.7348332113895,245.054541726907
"box_cox",56,500,-32.5176683418472,260.579283002237
"box_cox",57,500,-34.883097473088,235.956948040704
"box_cox",58,500,-36.6345707330555,285.28427487029
"box_cox",59,500,-37.9643433513302,299.741874247915
"box_cox",60,500,-38.1989760346838,407.76035680125
"box_cox",61,500,-36.8174626496909,255.439164593092
"box_cox",62,500,-42.282798489971,322.925907229596
"box_cox",63,500,-41.8706805800799,257.406032691026
"box_cox",64,500,-44.4630418651668,337.824528189405
"box_cox",65,500,-32.2095737175316,226.032512412308
"box_cox",66,500,-51.5044307034293,294.289802242003
"box_cox",67,500,-32.098742547487,246.91302072666
"box_cox",68,500,-44.1085068124468,281.814288417052
"box_cox",69,500,-35.8863087600032,371.676885515451
"box_cox",70,500,-39.153439414435,391.314556170047
"box_cox",71,500,-44.8260641243503,244.745957768154
"box_cox",72,500,-43.6587840948376,426.065684179889
"box_cox",73,500,-28.0345575422285,287.050085557918
"box_cox",74,500,-38.0985113511886,305.225407666536
"box_cox",75,500,-44.1025516164034,287.867369023008
"box_cox",76,500,-39.2718192284921,353.478854674718
"box_cox",77,500,-36.0147474301438,282.952204110748
"box_cox",78,500,-38.4409089068605,275.687660503165
"box_cox",79,500,-32.7077859408689,361.153702130183
"box_cox",80,500,-46.3115504255828,241.603696517465
"box_cox",81,500,-35.2677692671065,332.498851069268
"box_cox",82,500,-34.0249577984722,284.108795868529
"box_cox",83,500,-33.7515047794673,372.691992132011
"box_cox",84,500,-37.9218973882742,293.29339606841
"box_cox",85,500,-33.5490873851689,280.349067327368
"box_cox",86,500,-40.3656252643513,433.038749825477
"box_cox",87,500,-34.2240747282548,369.43145121922
"box_cox",88,500,-39.0460698415806,275.897325240031
"box_cox",89,500,-36.4727163152077,297.582437313673
"box_cox",90,500,-30.0285601825168,290.6349553104
"box_cox",91,500,-36.5117730686585,309.809905295502
"box_cox",92,500,-37.596998132156,277.348804076361
"box_cox",93,500,-38.5039266392471,324.896978249829
"box_cox",94,500,-40.6773835083048,281.389167519249
"box_cox",95,500,-30.2557124962071,368.372367679421
"box_cox",96,500,-36.1867389905587,283.896288533661
"box_cox",97,500,-36.7760885242248,337.262017709449
"box_cox",98,500,-33.6109737471095,329.295516137739
"box_cox",99,500,-44.645504196507,301.477773884215
"box_cox",100,500,-38.2187390541769,467.322303992011
