"Model","RMSE","Mean_CRPS","Median_CRPS","Runtime","Coverage_Q_80","Width_Q_80","Coverage_HPD_80","Width_HPD_80","Coverage_Q_90","Width_Q_90","Coverage_HPD_90","Width_HPD_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_95","Width_HPD_95","Scenario","Iteration","N_train"
"sblm",1208.24666245514,516.38125389668,466.66339429422,1.876,0.792,1596.90275505494,0.796,899.670728140246,0.896,2553.10485526249,0.885,1672.5271266383,0.942,3574.61565159342,0.938,2641.20368470814,"box_cox",3,150
"sebart",1325.78742774081,694.164708402508,518.183422432847,4.048,0.854,1422.59002171234,0.812,942.288905608717,0.907,2018.63118434632,0.899,1501.90166963229,0.936,2503.90761623298,0.933,2082.72204648756,"box_cox",4,150
"bart",730.389217519386,783.903446977592,529.741285128341,0.955000000000005,0.984,1405.05909005615,0.979,1384.75461068493,0.991,1833.45822909472,0.99,1808.2099403546,0.992,2214.50988121425,0.992,2184.62878847867,"box_cox",4,150
"bart_bc",1263.14456470032,723.738032202762,530.605982077668,2.245,0.836,1420.10802350589,0.796,1056.52020239337,0.888,1996.65076778183,0.89,1549.57355489797,0.932,2618.86571048678,0.939,2095.25756284349,"box_cox",4,150
"sblm",1455.33536689875,563.994311710523,489.805811893968,1.895,0.847,1791.41117800789,0.826,1023.81040704766,0.907,3011.39597711444,0.901,1861.73443785281,0.944,4497.3601524495,0.933,3084.46698676813,"box_cox",4,150
"sebart",715.669929735013,598.092504620691,456.532495738988,4.005,0.838,1129.89260409208,0.781,767.29079390915,0.922,1579.33064632396,0.903,1205.78193508812,0.951,1953.54516620786,0.957,1645.02970755855,"box_cox",5,150
"bart",351.67776300972,642.334581625178,446.417193783099,0.903999999999996,0.96,1086.67541812742,0.948,1070.04718390991,0.976,1412.05563109097,0.977,1392.81920109699,0.984,1696.11408105197,0.984,1673.95265012596,"box_cox",5,150
"bart_bc",862.532601470623,613.955741779687,462.486379860738,2.176,0.789,1368.12096040363,0.715,972.855580418518,0.887,1951.35426385458,0.868,1471.65621834738,0.931,2596.53789146474,0.95,2035.29851857689,"box_cox",5,150
"sblm",950.986621518638,494.362705292779,426.807277663437,1.898,0.778,1351.11594124763,0.778,797.787793948762,0.871,2190.66039163222,0.868,1426.76899740693,0.924,3069.47025432995,0.904,2262.65526442743,"box_cox",5,150
"sebart",797.547871835157,717.646104024465,530.083264887046,4.12199999999999,0.904,1088.09727007579,0.85,829.945832282832,0.954,1472.57914669644,0.947,1185.954390944,0.973,1823.78292067127,0.975,1543.64114928867,"box_cox",6,150
"bart",510.12123800935,796.963563859677,529.271122546044,0.944000000000003,0.924,914.074248971668,0.926,902.410508827778,0.955,1184.74670497841,0.955,1170.73051853757,0.964,1421.00914001119,0.964,1406.02291915529,"box_cox",6,150
"bart_bc",1029.31459177154,718.132334575008,529.624370400645,2.223,0.833,1793.58327309645,0.802,1240.55457798017,0.894,2618.23867231706,0.918,1912.4308856907,0.942,3542.09248907717,0.967,2714.58133899723,"box_cox",6,150
"sblm",1198.36914615416,576.440908263118,499.888420784057,1.905,0.834,1629.76124251275,0.832,1053.01708224986,0.922,2477.94676959711,0.91,1735.75210465978,0.956,3416.00906803282,0.937,2587.42895745874,"box_cox",6,150
"sebart",1378.42147187795,633.051670405282,552.75091841381,4.167,0.768,540.9639646133,0.736,433.094664081858,0.833,691.123292607112,0.846,591.955496478317,0.878,830.23253235264,0.885,730.370195032292,"box_cox",7,150
"bart",1284.38040339433,734.718070313929,571.428883489215,1.01400000000001,0.787,422.723906482645,0.776,417.709142751284,0.86,543.989238715718,0.856,537.830856049991,0.894,647.447103733453,0.893,641.28240261427,"box_cox",7,150
"bart_bc",1303.78635362985,629.154620453357,547.306413639763,2.21900000000001,0.756,1025.77080183359,0.694,735.768289550067,0.821,1462.72593405099,0.829,1102.75893720621,0.859,1932.72459965225,0.899,1521.28284609325,"box_cox",7,150
"sblm",1521.23730342265,524.702669471694,506.521082090164,1.84099999999999,0.719,819.178432553538,0.741,522.545006141301,0.848,1212.04688652574,0.838,889.938567211508,0.907,1612.92053487311,0.891,1286.01848459213,"box_cox",7,150
"sebart",1043.19750990336,619.814822083093,484.236628229927,4.20699999999999,0.826,979.777524959799,0.756,707.667183993375,0.897,1299.06938370608,0.885,1051.93140961908,0.938,1619.43778677731,0.93,1364.2970827723,"box_cox",8,150
"bart",820.979713916396,764.722258461112,494.379856476057,0.929000000000002,0.91,981.150112912358,0.917,966.432034708456,0.944,1267.81540699443,0.948,1251.0424725554,0.965,1520.32574861077,0.967,1500.34267543661,"box_cox",8,150
"bart_bc",1151.27967211581,629.641763793628,483.893616616772,2.31699999999999,0.787,1376.22500085056,0.721,941.81354411089,0.867,2011.60921211325,0.867,1462.36133475293,0.935,2729.19435409628,0.944,2084.60510869132,"box_cox",8,150
"sblm",1391.74594186903,488.428191664081,452.256042473568,1.982,0.827,1435.11505483148,0.815,797.959110897143,0.933,2399.44632557966,0.909,1542.3795353404,0.965,3517.46653965323,0.954,2536.05258775984,"box_cox",8,150
"sebart",823.403375999565,563.822773400096,440.3981733362,4.462,0.883,1157.00232294492,0.819,819.755844960671,0.923,1562.1091907988,0.9,1232.5944349558,0.937,1964.54770565615,0.941,1613.61077142601,"box_cox",9,150
"bart",422.391587633361,678.541088532838,443.483281163509,0.965999999999994,0.964,977.930660766742,0.952,964.803709170123,0.982,1265.80881303561,0.982,1250.93127676542,0.986,1519.31354494294,0.986,1501.61889288966,"box_cox",9,150
"bart_bc",1029.56154874586,584.866018344128,452.56583380083,2.251,0.812,1451.75999782462,0.726,978.655333315198,0.904,2141.86839933958,0.894,1535.34369841086,0.955,2911.49601447091,0.956,2213.38137428433,"box_cox",9,150
"sblm",1157.50750967081,453.853931801782,410.724888849348,1.96300000000001,0.828,1494.70361282097,0.767,812.978045376034,0.903,2507.02768737315,0.884,1557.79655741935,0.932,3680.77135297962,0.937,2575.70144825872,"box_cox",9,150
"sebart",1099.35946040613,683.704453984778,528.076457765902,4.11999999999999,0.839,799.962122376466,0.77,621.127856492598,0.915,1059.76198805284,0.89,871.308725996791,0.945,1261.90977880199,0.942,1112.80320474328,"box_cox",10,150
"bart",916.089133114255,773.436532835301,525.545601488672,1.00500000000001,0.908,630.838359187636,0.899,623.202476182682,0.938,813.692803044144,0.931,805.093905925922,0.948,974.007590319363,0.949,963.57475841824,"box_cox",10,150
"bart_bc",1124.02842462823,656.935671357192,531.658016963198,2.21600000000001,0.792,1167.65351212691,0.706,863.221673341002,0.873,1649.34757100592,0.864,1269.2296583324,0.92,2158.88696142802,0.931,1725.57596789561,"box_cox",10,150
"sblm",1368.62363332053,539.512289850402,492.847679835644,1.926,0.806,1250.01626951427,0.813,834.817304846357,0.911,1787.86876598804,0.893,1336.31484218247,0.953,2344.89774219866,0.93,1873.38306802647,"box_cox",10,150
"sebart",718.583795548243,689.526917603567,535.607720096561,4.15299999999999,0.874,1125.71079446597,0.817,826.57628946649,0.934,1463.67746361616,0.914,1200.18661780086,0.949,1821.36469375537,0.958,1522.20697235323,"box_cox",11,150
"bart",391.796118854206,821.801953855313,542.50770391153,0.963999999999999,0.917,808.814121594489,0.915,797.418704073814,0.958,1044.27501747621,0.954,1031.28833844863,0.97,1248.42547827753,0.97,1234.84492634271,"box_cox",11,150
"bart_bc",952.569824286113,707.20348477106,551.925864263545,2.22699999999999,0.845,1685.97357135688,0.775,1167.21405754129,0.925,2447.38977827423,0.92,1794.5572431585,0.961,3276.0543176469,0.976,2537.10817279227,"box_cox",11,150
"sblm",1015.33678453012,555.808750547269,508.537274201219,2.007,0.82,1238.41326949436,0.774,798.896911063828,0.888,1854.15135253594,0.875,1308.39698274838,0.934,2509.89579640052,0.921,1925.42281916736,"box_cox",11,150
"sebart",1188.93080058535,611.343632119419,444.083439235724,4.119,0.89,1552.76239054299,0.831,1039.5306943944,0.943,2236.43300478279,0.923,1646.00060181096,0.97,2775.51019205675,0.959,2311.06507332059,"box_cox",12,150
"bart",403.273053847138,642.371983604621,463.711273365233,0.948999999999984,0.986,1821.19898249476,0.986,1792.32746199962,0.996,2362.10770298524,0.995,2329.76396064196,0.996,2829.62236687402,0.997,2796.50512246138,"box_cox",12,150
"bart_bc",1209.59641198641,657.108711512291,459.973074907597,2.345,0.869,1690.38111134207,0.795,1201.01009716516,0.951,2419.04628652947,0.952,1818.23724943546,0.985,3240.8572504783,0.99,2525.39245163208,"box_cox",12,150
"sblm",1007.03444939707,485.376479169878,417.370179061996,1.90000000000001,0.856,1583.49298854791,0.84,910.224478529802,0.931,2659.74830636821,0.912,1679.67072104193,0.958,4132.90417271091,0.946,2763.14439820782,"box_cox",12,150
"sebart",795.267575230768,676.406856456054,486.927663120191,4.18600000000001,0.853,1468.16748889657,0.789,1049.44042516226,0.908,1963.35827760259,0.887,1535.48501651723,0.934,2466.58615981755,0.931,2010.80912959358,"box_cox",13,150
"bart",359.145621210688,754.596079270808,501.84593432448,0.953000000000003,0.968,1276.05466765159,0.962,1259.04263720072,0.982,1658.83490468017,0.983,1637.6111377935,0.988,1994.23679042821,0.986,1971.82389297017,"box_cox",13,150
"bart_bc",989.061081959738,720.920888164106,500.201831486611,2.34700000000001,0.821,1485.57801625653,0.733,1090.36350579134,0.918,2106.82091331172,0.909,1619.67319013395,0.967,2779.23039261934,0.976,2219.47756060491,"box_cox",13,150
"sblm",1123.67108120492,592.536557757123,467.364271404998,1.93700000000001,0.827,2033.79958017711,0.81,1188.16810913509,0.907,3140.63623552879,0.885,2101.68538792206,0.945,4457.03622801927,0.939,3227.63955379956,"box_cox",13,150
"sebart",1182.31323007256,659.568208134498,551.379220427794,4.22199999999998,0.822,676.823742764108,0.742,556.199688891076,0.899,825.027915051223,0.874,725.575260073392,0.925,972.430217762742,0.926,868.336371248912,"box_cox",14,150
"bart",989.221217128048,728.666339543446,540.292451168096,1.00999999999999,0.882,516.529977236261,0.885,508.703524667924,0.922,662.733844152367,0.918,654.482188987889,0.936,789.466632092947,0.935,780.147802029094,"box_cox",14,150
"bart_bc",1209.49345371639,673.672113936874,556.107081799636,2.328,0.752,939.642095948658,0.677,730.32269105629,0.863,1300.0136753417,0.849,1045.38338009929,0.921,1680.39996332611,0.938,1383.85083486708,"box_cox",14,150
"sblm",1230.18398513482,595.817595840431,534.388293046648,2.01300000000001,0.77,865.383035391891,0.756,619.595156187705,0.85,1189.71571089676,0.831,926.781931218118,0.886,1540.4636028322,0.871,1256.7308677246,"box_cox",14,150
"sebart",922.129565737112,645.079281235896,508.87694113168,4.257,0.863,860.253364662651,0.797,659.942063680447,0.906,1113.8736990386,0.9,935.590770350547,0.934,1341.14312194163,0.945,1169.25935241646,"box_cox",15,150
"bart",807.85739183971,736.003837297288,516.635195561953,0.990000000000009,0.889,644.167553833675,0.89,636.254090877479,0.93,828.288442286467,0.931,819.925123294513,0.951,988.026159348523,0.951,978.553180565847,"box_cox",15,150
"bart_bc",1049.37289673339,652.814067247418,517.179469498096,2.27500000000001,0.823,1470.90670695686,0.739,1010.72042444846,0.897,2156.91023767349,0.889,1565.78723763533,0.951,2927.77920012605,0.961,2238.73672914539,"box_cox",15,150
"sblm",1263.55456637574,515.170489168069,471.628065866615,1.999,0.813,1488.62649129326,0.822,977.736627954796,0.915,2125.6818647646,0.9,1584.49161830327,0.953,2741.37287874596,0.942,2217.29039054901,"box_cox",15,150
"sebart",633.220775801474,633.625641508581,483.555143338766,4.32999999999998,0.842,1104.99826190915,0.786,826.892767513182,0.903,1504.54623051055,0.884,1196.49932171448,0.927,1867.74559421529,0.936,1564.0021055298,"box_cox",16,150
"bart",415.327276184106,718.794113403009,485.359037382178,1.02800000000002,0.951,946.256889787463,0.949,934.087278362187,0.965,1222.42994123818,0.968,1207.93805426118,0.98,1464.5341368881,0.975,1447.89533692326,"box_cox",16,150
"bart_bc",996.949640338564,672.24389468595,496.372172361477,2.316,0.778,1553.66866965258,0.688,1098.98100412363,0.879,2228.2515812304,0.855,1665.16658664101,0.933,2965.97146091876,0.95,2315.30135730931,"box_cox",16,150
"sblm",990.123349528035,495.891303730078,449.400801358874,1.97499999999999,0.828,1506.24939996719,0.791,852.887299629073,0.904,2389.92542026029,0.885,1565.83856897319,0.933,3343.50958709919,0.932,2460.47417353394,"box_cox",16,150
"sebart",838.682400825384,583.910382850541,441.252892308275,4.26500000000001,0.893,930.599042088154,0.829,719.444965483492,0.945,1241.02086675789,0.934,1022.74160682227,0.966,1528.38766246201,0.969,1308.35998290185,"box_cox",17,150
"bart",672.85930956158,629.596248131172,441.035728042855,1.03299999999999,0.946,836.215358878927,0.947,825.544165268261,0.976,1077.3421298284,0.972,1065.38219694484,0.982,1288.28347583403,0.983,1274.74765052617,"box_cox",17,150
"bart_bc",1056.58797141538,607.206299566619,445.480749648514,2.34399999999999,0.847,1483.5631217641,0.78,1033.89412998658,0.922,2151.18185554132,0.922,1587.91847322994,0.96,2906.96173408927,0.973,2237.49353168408,"box_cox",17,150
"sblm",1106.41567145079,470.301972339273,406.972679148023,1.99199999999999,0.833,1627.37745681701,0.85,999.098911795156,0.905,2458.81253486102,0.915,1722.34836320273,0.95,3341.71244037784,0.936,2576.01972097758,"box_cox",17,150
"sebart",1073.22307681413,781.31661920621,578.758927326191,4.64500000000001,0.876,1178.77510761692,0.813,883.083878398393,0.914,1552.68067074932,0.91,1257.67706256068,0.944,1865.42604805745,0.942,1607.3390117884,"box_cox",18,150
"bart",638.657914266573,866.01922445653,575.522268406105,1.02600000000001,0.931,826.859194730308,0.933,815.600205644011,0.963,1066.99146278399,0.963,1053.77073155737,0.974,1278.29501535791,0.974,1263.86619889624,"box_cox",18,150
"bart_bc",1260.33593223192,820.876078730412,588.68193802195,2.38500000000002,0.815,1783.04368573041,0.757,1272.9461081438,0.899,2559.39842574794,0.886,1919.79438848777,0.941,3419.04885727592,0.954,2668.57804233329,"box_cox",18,150
"sblm",1235.52157744827,624.945163667353,547.338630221251,1.96700000000001,0.842,1606.583460261,0.841,955.051486095518,0.902,2431.48207297608,0.904,1669.74049603597,0.934,3349.3667026705,0.936,2504.35338750528,"box_cox",18,150
"sebart",773.74672325393,492.366970463501,408.020876234417,4.44800000000001,0.86,612.136433545464,0.795,482.539358250891,0.92,821.34413491351,0.89,679.274094843257,0.953,1005.80720349305,0.941,873.823434829459,"box_cox",19,150
"bart",674.724580023456,566.320946659215,398.246227478543,1.047,0.885,581.531955164322,0.884,574.114414139602,0.93,748.347385313407,0.93,740.173276072395,0.945,894.244361452381,0.945,884.552450017715,"box_cox",19,150
"bart_bc",886.300394495746,499.444612788416,408.170971461082,2.31400000000002,0.786,1115.09802700966,0.704,769.759021285157,0.873,1611.51785384716,0.855,1185.54295149004,0.926,2170.31585501124,0.945,1668.87616318508,"box_cox",19,150
"sblm",984.9513477105,400.62280470015,366.596566588428,1.98599999999999,0.839,1159.65360281581,0.838,730.619083851398,0.915,1732.25655510836,0.897,1231.86659830124,0.942,2332.77858612873,0.946,1806.86414184777,"box_cox",19,150
"sebart",1139.55778545812,617.062709320577,492.876189262783,4.31899999999999,0.831,809.514893132627,0.776,606.133926625244,0.916,1048.97030741535,0.883,875.26783669414,0.946,1289.16521424742,0.936,1094.43425125764,"box_cox",20,150
"bart",809.55734720864,738.756734615669,490.310567276109,0.959000000000003,0.912,694.236412290996,0.906,684.050129202416,0.935,898.280406914922,0.935,886.298019601034,0.953,1076.61577595746,0.953,1063.19442886231,"box_cox",20,150
"bart_bc",1224.35140857626,651.011067871714,510.309330767376,2.376,0.737,1095.43258933399,0.685,830.85985353102,0.846,1535.75102889278,0.815,1204.90088650304,0.908,1998.45624802828,0.908,1619.91848557149,"box_cox",20,150
"sblm",1162.28840992185,598.302536227444,491.484061672885,2.05199999999999,0.773,1115.80454376673,0.773,771.408130312961,0.857,1541.21587775901,0.85,1178.4935179236,0.896,1970.18414263152,0.893,1599.45436334601,"box_cox",20,150
"sebart",1370.75759646513,766.892797799068,621.778376007639,4.21299999999999,0.895,934.534452992845,0.845,741.409911336663,0.945,1203.07293263551,0.929,1020.03599590957,0.959,1441.80138474168,0.965,1264.80286969836,"box_cox",21,150
"bart",1255.49511465444,852.669406074853,624.630190166218,1.05600000000001,0.879,597.202114768793,0.875,590.158675727166,0.931,768.647885759146,0.929,759.836757197794,0.945,915.496169626563,0.942,906.503979196514,"box_cox",21,150
"bart_bc",1444.21595949152,788.997983799742,637.614259474001,2.31299999999999,0.834,1644.52469766206,0.748,1146.27063191474,0.909,2364.6681787665,0.906,1752.42500971481,0.955,3171.2314436465,0.976,2450.40485646727,"box_cox",21,150
"sblm",1623.37863856046,626.33529999086,584.916058338471,2.00999999999999,0.849,1362.59114593742,0.823,881.635396427802,0.912,1974.07034303893,0.89,1467.83011852898,0.94,2597.35991928505,0.925,2094.79016264287,"box_cox",21,150
"sebart",724.484730160704,679.238967141947,486.654200964187,4.38799999999998,0.873,1020.75794536088,0.822,783.594281394415,0.925,1348.21418573974,0.924,1092.07539717385,0.959,1665.75937302969,0.964,1398.47226412624,"box_cox",22,150
"bart",548.483166125242,728.004792618043,488.915951973876,1.00399999999996,0.93,800.394667821225,0.933,790.290010797379,0.963,1031.36204792496,0.963,1020.10080831062,0.976,1232.56959857091,0.972,1219.22770288093,"box_cox",22,150
"bart_bc",1120.57739062535,703.187350272508,493.529683483163,2.38599999999997,0.827,1845.94522242568,0.779,1253.56211046405,0.916,2702.33291152947,0.921,1959.7351563149,0.968,3677.15346855607,0.989,2800.07127611223,"box_cox",22,150
"sblm",1036.66370027909,533.104538145425,459.655124977058,2.00999999999999,0.839,1659.52549217972,0.829,982.912933061055,0.91,2484.75179657112,0.904,1745.1845723125,0.95,3372.23019552503,0.939,2594.86785095131,"box_cox",22,150
"sebart",667.368900325221,546.538742986289,409.204666310057,4.28899999999999,0.838,1142.14799221329,0.773,829.232631224899,0.908,1547.4739443579,0.893,1216.58754532421,0.947,1994.24831892031,0.952,1606.56748317159,"box_cox",23,150
"bart",318.008109678069,595.722605795133,404.946498180105,1.00900000000001,0.974,947.466714923671,0.976,933.783980913466,0.986,1224.6834310148,0.986,1209.73179875677,0.99,1465.17340892254,0.989,1449.00765661672,"box_cox",23,150
"bart_bc",912.211405191624,554.020549892754,410.547528072744,2.334,0.815,1490.45242154876,0.742,1005.33532205052,0.9,2199.25199459126,0.907,1579.24319775606,0.947,2982.97245872128,0.967,2277.9356066667,"box_cox",23,150
"sblm",814.205614092302,439.657961481883,383.167906351835,2.05400000000003,0.808,1424.8168693324,0.8,818.160044943674,0.88,2211.22314661015,0.877,1494.53189170441,0.917,3122.83490697502,0.918,2291.78853001084,"box_cox",23,150
"sebart",766.328348888731,631.187500356588,476.939657828402,4.36599999999999,0.822,900.949800914404,0.776,671.242876955894,0.889,1191.15163379559,0.891,962.917740417941,0.923,1476.15964482388,0.94,1235.37144090316,"box_cox",24,150
"bart",642.025278610838,693.187687983788,474.663799008849,1.03700000000003,0.922,675.533667225843,0.922,667.188071506069,0.952,870.125404811611,0.952,860.881131729191,0.965,1040.96045917366,0.962,1030.16260566768,"box_cox",24,150
"bart_bc",1043.29536162349,650.06720220553,483.199972614278,2.34300000000002,0.804,1536.7066886559,0.725,1058.4634975914,0.894,2234.16194956421,0.913,1638.09787893856,0.952,3002.17583589901,0.965,2321.59216719827,"box_cox",24,150
"sblm",1120.6562056026,484.161438540079,442.960737366671,2.053,0.824,1511.25294628198,0.808,854.620543714241,0.915,2340.32232291397,0.907,1589.623395307,0.952,3172.31751548222,0.941,2421.99774439482,"box_cox",24,150
"sebart",1090.56533307969,678.943905514333,519.419067845247,4.34200000000004,0.822,870.685158143961,0.773,667.451321822556,0.895,1164.02446029261,0.887,942.394888456401,0.922,1418.78649597661,0.932,1214.31402521721,"box_cox",25,150
"bart",958.181710850282,727.156574798856,514.011189595701,1.05099999999999,0.885,676.800829813652,0.881,668.438192853235,0.931,873.436132903214,0.932,863.830433306581,0.957,1045.6759754544,0.954,1034.6769945072,"box_cox",25,150
"bart_bc",1350.68657239725,729.384145703365,525.791057619247,2.37299999999999,0.767,1431.82628493904,0.691,1060.95627324974,0.84,2024.93939992761,0.852,1561.54205497358,0.903,2653.07519931588,0.927,2124.11066104203,"box_cox",25,150
"sblm",1332.67110580044,527.268401583393,480.045049935114,2.03900000000004,0.807,1355.9387110545,0.808,823.417748871803,0.88,2029.54993218747,0.894,1428.04284802944,0.927,2705.0487865586,0.929,2110.73772209453,"box_cox",25,150
"sebart",900.359163806787,556.690933460662,454.651092735987,4.404,0.837,772.95691441264,0.805,588.574075344235,0.901,1000.42545755765,0.894,832.972988183176,0.932,1223.51758596828,0.939,1046.83855137931,"box_cox",26,150
"bart",663.625495200967,661.248029770521,457.44947852386,1.03499999999997,0.883,575.294419948349,0.876,568.190501813417,0.934,740.619191386156,0.931,732.572381463185,0.958,884.143105718764,0.956,875.02956139991,"box_cox",26,150
"bart_bc",971.282334076149,552.712156728662,455.743269701241,2.37400000000002,0.792,1223.10999226116,0.725,825.883314994121,0.866,1791.40643284306,0.872,1292.46140116698,0.921,2436.82183509791,0.95,1851.97889986558,"box_cox",26,150
"sblm",1116.56752019675,451.992386952502,424.443331384317,1.98999999999995,0.763,961.707670812851,0.758,594.337639600291,0.87,1483.98472162927,0.856,1034.35087838745,0.92,1988.13757974678,0.907,1567.80008403834,"box_cox",26,150
"sebart",696.518435546806,656.773641618856,494.041838372175,4.42099999999999,0.769,881.138933322056,0.72,699.991320974439,0.858,1167.78353320916,0.827,967.487340079489,0.901,1443.1858150751,0.913,1229.84337591785,"box_cox",27,150
"bart",553.792869493308,742.670428410271,488.468588531383,1.00400000000002,0.916,723.521515827429,0.91,714.792123632925,0.947,933.508613182137,0.945,922.831784281204,0.963,1115.63187487131,0.961,1103.89950516905,"box_cox",27,150
"bart_bc",853.676329493969,667.886660230345,493.444745077673,2.37,0.749,1351.48938506695,0.685,1004.80971451133,0.831,1900.93409794406,0.811,1474.19447383543,0.878,2492.22144884735,0.893,1991.66269670946,"box_cox",27,150
"sblm",1040.23664828985,479.574269509186,437.157944052873,2.03100000000001,0.773,1643.46104613974,0.801,907.37706301628,0.886,2646.39573830939,0.917,1765.22516971739,0.953,3630.95028503868,0.952,2841.41694174328,"box_cox",27,150
"sebart",1625.82344370229,691.681663460194,544.374446434191,4.32999999999998,0.823,851.083603545507,0.769,649.894400148045,0.875,1114.65964222199,0.879,908.767599776311,0.903,1356.55242122915,0.914,1151.05596426045,"box_cox",28,150
"bart",1543.71057042944,760.731860725542,542.440096270827,1.065,0.886,571.421735427002,0.887,564.513359832443,0.931,735.823985538686,0.928,727.66472418614,0.943,878.033815121387,0.942,868.859334926564,"box_cox",28,150
"bart_bc",1576.96390507843,715.245692494483,550.305348786967,2.35399999999998,0.808,1278.1735266871,0.757,954.258255819464,0.873,1794.68192374725,0.88,1395.53397306707,0.91,2341.08340805785,0.931,1884.63664858535,"box_cox",28,150
"sblm",1774.67301806214,575.885331615513,518.152568664771,2.03299999999996,0.778,1318.2384608359,0.789,813.27318476673,0.875,1925.46215454484,0.874,1389.93273877679,0.925,2484.72553779909,0.927,2014.01325101764,"box_cox",28,150
"sebart",1073.89455040878,659.177792838046,466.306901730733,4.31600000000003,0.839,1439.65722503044,0.789,1024.5109389053,0.908,1861.64767939999,0.899,1517.54284860939,0.952,2253.51292836836,0.933,1928.59510944064,"box_cox",29,150
"bart",385.556150787631,724.924545603144,477.039385397361,0.97199999999998,0.976,1430.36210195717,0.978,1408.68623916132,0.985,1864.11241088895,0.988,1840.34618454652,0.991,2248.69640823797,0.992,2221.357891744,"box_cox",29,150
"bart_bc",932.062502830735,635.226581442603,470.869124466603,2.35599999999999,0.799,1419.36151688084,0.708,982.378698285207,0.872,2049.85522244391,0.877,1517.49345760789,0.914,2752.59698961039,0.946,2128.44133916161,"box_cox",29,150
"sblm",1184.58329070946,537.059399455138,442.605794555146,2.01000000000005,0.835,1968.8534053443,0.81,1067.8313804636,0.928,3267.82144948805,0.89,2051.59715786289,0.954,4801.82947046564,0.94,3359.6008653903,"box_cox",29,150
"sebart",1112.27404927311,640.474233352411,506.753135301284,4.38999999999999,0.837,914.96988369604,0.788,678.992942537461,0.893,1198.27320544613,0.891,974.78741592496,0.929,1471.10814849295,0.936,1240.93456797636,"box_cox",30,150
"bart",821.742225928006,743.164326344266,505.602647481596,1.012,0.936,747.510413193035,0.931,738.008335685334,0.953,964.161748154548,0.952,952.874749486747,0.965,1151.74527686929,0.965,1139.10227749526,"box_cox",30,150
"bart_bc",1186.97248722329,658.716704954288,511.050898105675,2.423,0.822,1341.58580905306,0.753,936.607857658688,0.878,1939.1121033137,0.883,1432.73439413243,0.91,2597.46579365955,0.942,2011.44634779496,"box_cox",30,150
"sblm",1324.42140407038,556.189745891136,486.059629680579,2.02800000000002,0.757,1471.41793176902,0.813,864.632458393594,0.862,2254.75996963808,0.885,1546.98481500233,0.923,3138.17454142809,0.929,2349.56399691644,"box_cox",30,150
