"Model","RMSE","Mean_CRPS","Median_CRPS","Runtime","Coverage_Q_80","Width_Q_80","Coverage_HPD_80","Width_HPD_80","Coverage_Q_90","Width_Q_90","Coverage_HPD_90","Width_HPD_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_95","Width_HPD_95","Scenario","Iteration","N_train"
"drbart",7.8764220376167,NA,NA,403.949000000008,0.72,19.1035901767544,NA,NA,0.84,19.4132622353972,NA,NA,0.89,19.6432033872313,NA,NA,"sigmoid",78,200
"drbart",7.67825855214373,NA,NA,391.812999999995,0.725,19.0220623694183,NA,NA,0.835,19.457573191494,NA,NA,0.9,19.7594499437825,NA,NA,"sigmoid",79,200
"drbart",7.09287934742586,NA,NA,386.96699999999,0.795,18.7920981812567,NA,NA,0.845,19.3494547132169,NA,NA,0.915,19.677481505305,NA,NA,"sigmoid",80,200
"drbart",7.36357421951943,NA,NA,400.130000000005,0.705,15.0399289596697,NA,NA,0.82,18.2839618564833,NA,NA,0.895,18.617925081401,NA,NA,"sigmoid",81,200
"drbart",7.56034992019207,NA,NA,409.044999999998,0.765,19.1067694518831,NA,NA,0.85,19.4588052609985,NA,NA,0.88,19.7053350553745,NA,NA,"sigmoid",82,200
"drbart",7.08396522400801,NA,NA,404.362999999998,0.78,18.8098436084833,NA,NA,0.875,19.0662742042938,NA,NA,0.935,19.2501440019915,NA,NA,"sigmoid",83,200
"drbart",7.0127691447439,NA,NA,399.663,0.735,15.7874349726286,NA,NA,0.865,19.8429697954988,NA,NA,0.92,20.0165212499106,NA,NA,"sigmoid",84,200
"drbart",7.62450779770845,NA,NA,394.777000000002,0.74,19.2210074233142,NA,NA,0.85,19.6797803400004,NA,NA,0.89,19.9606921273145,NA,NA,"sigmoid",85,200
"drbart",6.90464318906575,NA,NA,271.409,0.7,9.48000436424109,NA,NA,0.83,11.387496879351,NA,NA,0.91,12.7686344566588,NA,NA,"sigmoid",86,200
"drbart",7.02070148358774,NA,NA,397.091,0.725,18.6032927729541,NA,NA,0.805,19.451161839775,NA,NA,0.86,19.7292135978862,NA,NA,"sigmoid",87,200
"drbart",7.31749909976906,NA,NA,395.274000000005,0.795,19.2993064661766,NA,NA,0.915,19.6868322347316,NA,NA,0.945,19.9545637327819,NA,NA,"sigmoid",88,200
"drbart",7.31117926562103,NA,NA,392.400999999998,0.685,18.2248822527352,NA,NA,0.805,18.7456073506591,NA,NA,0.875,19.0800557228462,NA,NA,"sigmoid",89,200
"drbart",7.67253874467789,NA,NA,405.042000000001,0.72,18.6163744106082,NA,NA,0.815,19.376871766372,NA,NA,0.89,19.7232795153181,NA,NA,"sigmoid",90,200
"drbart",7.71987175208256,NA,NA,395.350999999995,0.725,18.8047967361972,NA,NA,0.84,19.3377281148594,NA,NA,0.88,19.6245393505463,NA,NA,"sigmoid",91,200
"drbart",6.946979224694,NA,NA,402.414000000004,0.785,18.6472199909166,NA,NA,0.88,19.4329376019176,NA,NA,0.935,19.7632706486808,NA,NA,"sigmoid",92,200
"drbart",7.41106477252957,NA,NA,401.028000000006,0.76,19.3703875164768,NA,NA,0.85,19.7943523415646,NA,NA,0.905,20.0447764704707,NA,NA,"sigmoid",93,200
"drbart",7.16382793566048,NA,NA,384.059999999998,0.725,18.747438012608,NA,NA,0.815,19.0837992621704,NA,NA,0.87,19.3126199428997,NA,NA,"sigmoid",94,200
"drbart",6.98741752418874,NA,NA,392.145000000004,0.76,18.9311167227565,NA,NA,0.845,19.3072904392076,NA,NA,0.91,19.550947746478,NA,NA,"sigmoid",95,200
"drbart",7.14795221113984,NA,NA,408.262999999992,0.66,18.562065974567,NA,NA,0.79,19.1941518901113,NA,NA,0.86,19.5261300780573,NA,NA,"sigmoid",96,200
"drbart",7.23981771563508,NA,NA,397.799999999988,0.765,19.214667587694,NA,NA,0.845,19.6349975319489,NA,NA,0.895,19.8733406504403,NA,NA,"sigmoid",97,200
"drbart",7.4398515223907,NA,NA,393.338000000003,0.75,19.2704055121782,NA,NA,0.88,19.6750127120733,NA,NA,0.905,19.8918228720744,NA,NA,"sigmoid",98,200
"drbart",7.48850662715925,NA,NA,379.058000000005,0.75,18.4823041160941,NA,NA,0.82,18.7374537781516,NA,NA,0.88,18.9074608473882,NA,NA,"sigmoid",99,200
"drbart",7.82418579265535,NA,NA,420.907000000007,0.705,18.8263623185554,NA,NA,0.815,19.255488894788,NA,NA,0.875,19.5835400181567,NA,NA,"sigmoid",100,200
