"Scenario","Iteration","N_train","ISE_raw_mean","ISE_raw_expected","ISE_adjusted_mean","ISE_adjusted_expected","Mu_mean","Sigma_mean"
"arctangent",62,200,1829.84333350431,1829.86025957163,30459.2316659182,30801.5908195062,-0.115548894064917,0.247858585983396
"arctangent",63,200,2597.35780952983,2597.3726338615,22781.2371452715,23024.8250577695,0.175511698880012,0.34121264707636
"arctangent",64,200,1631.00070407853,1631.01701676886,19848.6353909823,20056.3762961856,0.0432175412905971,0.289715584064773
"arctangent",65,200,1626.15926388443,1626.17482903749,25038.8162082501,25329.3909964979,0.136792831973796,0.257787451320877
"arctangent",66,200,2537.02204637461,2537.03773579907,25936.7204910541,26234.4975318557,0.0608698097193295,0.316295844370272
"arctangent",67,200,3315.12240250896,3315.13878761874,36807.5020477406,37195.5688779352,0.144072348779087,0.303256238866726
"arctangent",68,200,1389.42930937647,1389.44522973191,14274.0178898732,14432.2169829579,0.0211180077641344,0.315439243098236
"arctangent",69,200,2136.6804604408,2136.69614686069,23917.3366111841,24167.4112727972,0.0424062093479493,0.30195895979187
"arctangent",70,200,1914.98974482851,1915.00519615329,21573.8810586535,21788.0241278903,0.11353046037551,0.300883923021572
"arctangent",71,200,1558.58491491523,1558.59980209053,19647.9879136463,19898.7481800245,0.156528209006986,0.285095137757054
"arctangent",72,200,1088.46193492858,1088.47782266354,10590.2374882111,10695.1039339252,0.134642288880219,0.323719037789192
"arctangent",73,200,2082.32735777201,2082.34318550713,17976.2763300623,18171.0544187284,0.0843436554397373,0.344057442380976
"arctangent",74,200,2172.99455909533,2173.00982480369,34924.5242100052,35301.6900747668,0.0166915122788109,0.252121434612659
"arctangent",75,200,2047.85390762769,2047.86950729098,20602.1531792952,20816.7993756944,0.0687142065967819,0.318552261301237
"arctangent",76,200,2266.65243978882,2266.66789849757,30403.0090019196,30781.7227312641,0.106148546168949,0.276372148142516
"arctangent",77,200,1492.72237927986,1492.73971038813,17996.6835787823,18191.5697373692,0.103052652017779,0.291057162559127
"arctangent",78,200,3225.41222420845,3225.42890732849,33471.5493882604,33781.0512544524,-0.0331151902388146,0.313310828909407
"arctangent",79,200,1916.16515383152,1916.18227160119,23084.1528516337,23347.1257435236,0.072660771411291,0.291380463803813
"arctangent",80,200,1560.68428444918,1560.69938447425,18305.551157742,18495.2106615374,0.160081290146295,0.295014738006116
"arctangent",81,200,1520.34296869384,1520.35895068275,15666.0662876135,15815.4106534043,-0.0433212124602014,0.314474343980298
"arctangent",82,200,1233.64057216834,1233.65782319287,15611.9456255449,15785.411967189,-0.0683643217557686,0.284199272079736
"arctangent",83,200,2022.27582040538,2022.28981653042,19477.9059227044,19678.7013143526,0.0763053393995904,0.325493789906461
"arctangent",84,200,1975.33278878066,1975.34873582126,21054.81067085,21262.7399851537,0.278585712831131,0.309353187341755
"arctangent",85,200,1233.50672112327,1233.52247304988,14889.9033091945,15090.2625795914,0.00363869954509789,0.291591211681734
"arctangent",86,200,1821.83289848277,1821.84871059257,22506.9242050256,22699.597688626,0.135503182489328,0.286928887681903
"arctangent",87,200,1861.01850196818,1861.03508207851,29424.2270495585,29751.7623988678,0.0391497715211173,0.254275501536119
"arctangent",88,200,1988.91425938604,1988.9290472909,17510.0505325325,17688.7647295941,0.124669351515565,0.340389829268606
"arctangent",89,200,2353.34477860459,2353.37167101534,25097.5032818153,25398.736572435,0.148582137736636,0.309796304248934
"arctangent",90,200,2185.81888387565,2185.83595194007,19594.9739903721,19803.8984567121,0.21356646517774,0.337571000618881
"arctangent",91,200,1563.60901017929,1563.62563511189,17793.0706398902,17980.5328067231,0.181899750309989,0.299536420634771
"arctangent",92,200,1876.99517950391,1877.01239258229,15682.8205038582,15845.6766245297,0.114517045347714,0.34954826321072
"arctangent",93,200,1875.28581604553,1875.30415019016,18107.170207684,18277.9160398765,0.239943585955255,0.324840604703474
"arctangent",94,200,1652.58283575506,1652.59869079186,22003.0146112002,22252.4065991878,0.096537812057838,0.277223604791568
"arctangent",95,200,1348.43177810725,1348.44726121521,20062.3287436606,20264.2414726532,0.102531984329437,0.261805379554019
"arctangent",96,200,1526.81650941931,1526.83274183903,12499.2620144792,12621.3034550086,0.049989740635028,0.352873185634209
"arctangent",97,200,2480.95426995333,2480.97028156146,28366.2759414033,28656.1584793949,0.0191394017322735,0.298756269517071
"arctangent",98,200,2025.31781424427,2025.333940138,26984.8239204784,27363.8150997999,0.111683266572666,0.277797017464304
"arctangent",99,200,1140.48684340815,1140.50444287262,11841.1931331909,11979.1819057914,-0.139722876086223,0.31388480842792
"arctangent",100,200,1948.25500261422,1948.26979936809,26142.9140917987,26558.1294707353,0.0868596051773675,0.277282239372329
"box_cox",1,200,1732.07193456469,1732.08865890875,22346.3793702583,22613.6441376099,0.0908979074307611,0.281634028620126
"box_cox",2,200,1563.3885835916,1563.40467453341,15516.5866219923,15671.5084260159,0.129301587356751,0.320551592615404
"box_cox",3,200,1718.45737873259,1718.47359079079,16946.5936730846,17187.99728704,0.129591603445625,0.322769783935757
"box_cox",4,200,1703.49508483008,1703.51191513593,26130.0414957121,26420.3742697769,0.0272657760920465,0.258165895797841
"box_cox",5,200,1589.23519784167,1589.24996357133,22032.6380847715,22305.4685183214,0.0842200774281584,0.271946548787395
"box_cox",6,200,1492.63344742063,1492.65124924373,13240.3139190629,13389.3475507235,0.0179644595442735,0.339544724862852
"box_cox",7,200,1454.03176892574,1454.04587931051,13080.2375299954,13199.5041146638,0.0729676999764088,0.336409508201049
"box_cox",8,200,1990.38396192677,1990.40022074394,30545.7977148479,30862.3232962061,0.0650453248175453,0.257917538187463
"box_cox",9,200,1743.2369272882,1743.25278997445,17244.3772772227,17429.3850925596,0.163443595851476,0.321403276673266
"box_cox",10,200,1188.08062439975,1188.09685798034,9242.07698247356,9324.14865228544,-0.0400243727052588,0.361720996506337
"box_cox",11,200,1613.46364331113,1613.47823175411,18182.6813002459,18426.4714090825,0.0929780291444608,0.301833685238232
"box_cox",12,200,2841.94159613607,2841.95734352343,34016.5818288511,34412.7072346171,0.00501205415309519,0.292428653516574
"box_cox",13,200,2941.46622863356,2941.48203589751,34894.3114058898,35265.0746711416,0.160128526336094,0.293374062100257
"box_cox",14,200,1623.62283538315,1623.63729274408,16344.3804480173,16493.371779892,0.173414498572646,0.318047479848523
"box_cox",15,200,2343.99412673449,2344.01184288845,22732.7516106012,22987.9354452825,0.12827113997038,0.324701226085185
"box_cox",16,200,2677.47816123644,2677.49288853528,33694.6468230793,34023.706199559,0.0529803314941775,0.284591416415351
"box_cox",17,200,1186.6035421094,1186.6209356403,14080.1876803744,14269.7856280634,-0.0271235079320711,0.294231497581173
"box_cox",18,200,2201.81043324775,2201.827000179,32911.4479164906,33305.0519581044,0.121269121708617,0.261711466515021
"box_cox",19,200,1585.93009202483,1585.94730359855,22653.567894669,22974.6607010646,0.124719488499083,0.268261874194663
"box_cox",20,200,1613.1297163979,1613.14575495837,18005.7162810833,18256.8857136358,0.235101985389444,0.303528634751115
"box_cox",21,200,1706.14177169979,1706.15810860691,21767.2923630529,22017.5952451235,-0.0165253170000662,0.283136562548141
"box_cox",22,200,2745.04859428901,2745.06474330515,46244.5656089677,46758.2362235882,0.0390945172402091,0.246348119803253
"box_cox",23,200,1998.87308977089,1998.88825946131,24574.511137534,24863.3373528199,0.187454371199366,0.288577442523187
"box_cox",24,200,3117.72044565633,3117.73717084536,43789.1129279296,44343.1830199417,0.0451337708648577,0.270219435026822
"box_cox",25,200,1608.60273023812,1608.61746128233,12360.9013348612,12470.4136151001,0.015060952081073,0.363940840249131
"box_cox",26,200,1885.45662626679,1885.47171427495,20645.6914134216,20858.2912389129,0.160193529474796,0.305303450059639
"box_cox",27,200,1731.71035141432,1731.72681127565,26023.7458378915,26304.3518475494,0.114449382377415,0.260686583770101
"box_cox",28,200,2196.95441314552,2196.96938113268,19989.3836538984,20220.2150770331,0.0889466715679859,0.33524249241579
"box_cox",29,200,1956.6323551761,1956.64942972772,23734.3433095629,24009.1957914348,0.234386364183572,0.290487684248341
"box_cox",30,200,1806.6122731849,1806.62824192407,21557.0069451484,21759.6850288941,-0.0109371710653094,0.29217149695709
"box_cox",31,200,1228.50617820944,1228.52089729493,15363.4865235376,15585.7618121976,0.0243409190484582,0.286954355310462
"box_cox",32,200,1814.03879679316,1814.05489934254,25059.1724265838,25283.8974054489,0.0227111076957248,0.271493621523099
"box_cox",33,200,1602.1347207683,1602.1510159097,21266.4023602817,21467.460241255,0.154503574113492,0.277088831471405
"box_cox",34,200,2158.32201416546,2158.33665578109,22010.0036859853,22255.0873961182,0.148422121308857,0.316513342747562
"box_cox",35,200,1464.81505996016,1464.8308533891,14172.6511578163,14295.031184519,0.162920815406204,0.324276418843401
"box_cox",36,200,2564.01229197345,2564.02762150866,22813.3905073029,23008.9932599185,0.152730064802023,0.338136047640324
"box_cox",37,200,1826.63165901074,1826.64686951198,35462.187980919,35870.765931395,0.0682660113859178,0.229510667147435
"box_cox",38,200,1481.06071450873,1481.07687201503,21441.6227151249,21707.4131542144,0.126883727673799,0.266080121069148
"box_cox",39,200,2154.2840268088,2154.30038926972,28511.6956711865,28988.8380780133,-0.0554053532460981,0.279568520185656
"box_cox",40,200,2545.09579563136,2545.11076278504,27211.8146155389,27537.0983188408,0.183977588724151,0.309349267695677
"box_cox",41,200,2305.29072232725,2305.30703873615,27959.8592729149,28322.2462826083,-0.00948692575563144,0.290860890618652
"box_cox",42,200,1591.49533125648,1591.51049521664,14924.0685414333,15082.9845039231,0.0883369271924603,0.329943510836931
"box_cox",43,200,1184.15276502092,1184.1681681275,11394.7252114135,11497.555969368,-0.0101726668105773,0.325227014321247
"box_cox",44,200,1805.93034794576,1805.9461549456,19478.6665534569,19675.6710026065,0.249232924318364,0.307573618491611
"box_cox",45,200,2121.72149642357,2121.73734487792,22539.352974682,22837.1168845599,0.116743540826605,0.310904015206395
"box_cox",46,200,2016.40881893664,2016.42527223633,37608.2176872828,38067.8647781369,0.0407623368751012,0.234394267937046
"box_cox",47,200,1954.90341670365,1954.91932218613,23580.5098803043,23840.7269203669,0.0529078704522914,0.291070484659638
"box_cox",48,200,1601.80605729989,1601.82117854744,21478.4756020574,21731.65756772,0.119734447135105,0.276282455152875
"box_cox",49,200,1734.2747464639,1734.2912679894,17967.3451787428,18139.8807697849,0.0697081691259775,0.313684957348841
"box_cox",50,200,2310.28719087527,2310.30225771391,24936.5498835617,25187.7096670499,0.0828659883740844,0.307424110457771
"box_cox",51,200,1925.71492718382,1925.73057599028,18486.6041445693,18656.0519455889,0.112699187871336,0.325720537422728
"box_cox",52,200,2049.8837415233,2049.90077970321,29904.0100727101,30267.5241016039,-0.0529752371489588,0.264980342518049
"box_cox",53,200,1381.87812830642,1381.89357042557,11561.9001699148,11665.0737451644,0.190910828333566,0.348794439339722
"box_cox",54,200,2116.10332484429,2116.11756133714,31148.059148614,31475.9215695853,0.0867024090696375,0.263365565167094
"box_cox",55,200,2221.90760845364,2221.92437464424,24208.7140916537,24453.497260087,-0.107085223488273,0.305970102287926
"box_cox",56,200,2298.05413060628,2298.07195542472,23879.5166942599,24132.0676101981,-0.00705180287886405,0.313446854603988
"box_cox",57,200,2104.61288030554,2104.62873305041,20419.0991519125,20602.5998861995,0.0285665774687487,0.323937599686174
"box_cox",58,200,1588.51648599121,1588.53381363964,18088.6561022578,18298.2910604773,0.0781622212192085,0.299731421020056
"box_cox",59,200,1268.17608116774,1268.19297474499,16788.4622341657,16954.2731139904,0.0403751616958708,0.277583537887207
"box_cox",60,200,2497.00998221239,2497.02473144153,22990.9970204253,23227.3007247723,0.202226443284598,0.33295457943695
"box_cox",61,200,1549.10538492303,1549.12130452966,14575.0679523743,14725.1561522174,-0.0950115774246494,0.329347603883161
"box_cox",62,200,1607.18663586321,1607.20049670484,16537.3933508918,16702.2564975027,0.126787984692999,0.314774490669438
"box_cox",63,200,3123.69038729233,3123.70637351402,37684.2394027973,38108.0644461007,0.21327456491409,0.291128515844006
"box_cox",64,200,1717.79568119973,1717.81098123727,20289.115492784,20468.7172812939,0.0220923417980203,0.293478867984247
"box_cox",65,200,1759.54124237939,1759.55632443115,13616.6331004398,13738.3497963882,0.0346616463564812,0.362619391752785
"box_cox",66,200,1913.65485209062,1913.67023986155,22523.0410055616,22800.9274474995,0.0929307708548203,0.29503016281071
"box_cox",67,200,1582.36724084317,1582.38355999428,12441.6420210887,12557.1537654551,0.0815779359365433,0.359974774455939
"box_cox",68,200,1802.88093077896,1802.89834437996,21985.5976973076,22196.7462745003,-0.00939372488007855,0.289062254992198
"box_cox",69,200,1479.77669449545,1479.79202759911,15445.3361376668,15609.2432456561,0.154178026816707,0.312784160195018
"box_cox",70,200,1342.8113590666,1342.82817553773,13811.4144540762,13955.314765055,0.167549375923701,0.315038611491153
"box_cox",71,200,1598.58276987045,1598.59928493178,13076.5337892277,13213.9684996937,-0.0277323061653295,0.353261223739191
"box_cox",72,200,2107.49349186463,2107.50899247961,17434.5111720238,17581.6625981905,0.230409933458744,0.35056588348601
"box_cox",73,200,1924.31428793253,1924.33067183595,22138.9346002856,22378.8606230689,-0.00165120346862457,0.297877269714693
"box_cox",74,200,2093.17824905763,2093.19326609158,22233.0646989379,22444.1895100022,0.182824089221459,0.309712274363497
"box_cox",75,200,1185.32214495683,1185.33856117697,18321.5380573753,18521.4845361221,-0.0675529650728393,0.257121000146461
"box_cox",76,200,1605.90934168917,1605.9257678061,15754.5434751741,15930.997832624,0.0593917655725553,0.322743887807186
"box_cox",77,200,1964.90347972545,1964.92074637655,18278.7018823674,18532.2204414075,0.1356041800904,0.332226948875195
"box_cox",78,200,1796.73558948502,1796.75173712409,23140.1102523607,23440.752370166,0.158268400403984,0.282093609681905
"box_cox",79,200,1702.54513512663,1702.55930419118,18496.2207232428,18695.5391155221,0.0717097753637039,0.306651576666251
"box_cox",80,200,1861.2978294225,1861.31260292024,22816.4400029418,23069.2321343681,0.0588616707837258,0.288693226351615
"box_cox",81,200,1398.67360068285,1398.69032016303,11471.5317094143,11585.362562621,0.028581752553875,0.352611745113603
"box_cox",82,200,1815.24971679493,1815.26566065665,16914.3124448584,17082.7321206261,0.123683767987145,0.330863904840403
"box_cox",83,200,1974.71916296697,1974.73640250199,22030.7703405968,22262.5933537168,0.0873064290820553,0.302502282089411
"box_cox",84,200,1532.27257369342,1532.28775454013,14754.7999656331,14903.2109860151,0.104398510336906,0.32547450178042
"box_cox",85,200,2032.05816230056,2032.07452797703,25217.2507981345,25563.1783275309,0.0896400669452086,0.287742146412954
"box_cox",86,200,1438.3754725043,1438.39140032785,22393.2306607971,22651.4565146022,0.0483889801979744,0.256350394831682
"box_cox",87,200,2199.87782959747,2199.89306957789,25335.1107793487,25601.0151825105,0.0944873278352296,0.297768282074133
"box_cox",88,200,1966.95660506323,1966.97339675365,19769.3848744372,19966.7799912974,0.242716691618554,0.318570389361232
"box_cox",89,200,1464.53183520665,1464.54789180993,20085.813417618,20315.2746550386,-0.0525604154782698,0.273043537364043
"box_cox",90,200,2861.96665910242,2861.98196788071,23074.924859685,23308.8843302552,0.135346772136563,0.355763100121555
"box_cox",91,200,1798.02100767507,1798.03754112054,28423.6749235257,28770.1938659563,0.0594112086398197,0.254607294930695
"box_cox",92,200,1302.70397044014,1302.71960622519,11563.4728222945,11674.6558957315,0.017629041538513,0.338809367994076
"box_cox",93,200,1786.49068597295,1786.50770609288,17967.9601680764,18128.6591566054,-0.0618899302259884,0.318098207674977
"box_cox",94,200,1524.90577261942,1524.91996803624,14224.3797700391,14335.6076453256,0.0798346431428085,0.329974362860162
"box_cox",95,200,2429.78727310593,2429.80289384199,25569.3038610647,25883.9702029714,0.00657565396992538,0.312016407062612
"box_cox",96,200,1313.57618880639,1313.592376803,12145.3339981681,12275.1999794037,0.0595916518493165,0.332320196769266
"box_cox",97,200,1938.20316959102,1938.21948067918,19051.2076118415,19220.1279936035,0.156130560028146,0.321754857877467
"box_cox",98,200,1861.38447350162,1861.4005221472,23890.2377265636,24118.5258974336,0.0136889271676549,0.281826641979847
"box_cox",99,200,1763.12923727292,1763.14435120157,27995.1719351591,28381.5228754708,0.0578243708218158,0.254374797355337
"box_cox",100,200,1663.20550577399,1663.22137665453,15231.0979250188,15412.0342267818,0.145018443181054,0.334280886465727
