"Scenario","Iteration","N_train","y","truth","mean","lower","upper"
"identity",1,500,-3.84531406391577,-3.84531406391577,-1.02542134787639,-1.22803875342762,-0.813763944129068
"identity",1,500,-3.60765286121526,-3.60765286121526,-1.0101877807581,-1.21312921114388,-0.801238862290367
"identity",1,500,-3.47800443755847,-3.47800443755847,-0.994087665011619,-1.19707816801826,-0.791127437542125
"identity",1,500,-3.40335897307373,-3.40335897307373,-0.978234009435067,-1.18559505773405,-0.77072538612704
"identity",1,500,-3.34580461189708,-3.34580461189708,-0.96211023929691,-1.1626431063788,-0.75166121212933
"identity",1,500,-2.97792571760944,-2.97792571760944,-0.947169117344652,-1.14481427645662,-0.741126032795109
"identity",1,500,-2.94660700160094,-2.94660700160094,-0.932553351800478,-1.12664219508458,-0.729610380486434
"identity",1,500,-2.68680446842474,-2.68680446842474,-0.916834575748408,-1.10938947835121,-0.719209025023472
"identity",1,500,-2.66673971431666,-2.66673971431666,-0.90151367076272,-1.09555560032769,-0.706396809989498
"identity",1,500,-2.62966653467481,-2.62966653467481,-0.887412012417475,-1.07480269699392,-0.689925173734515
"identity",1,500,-2.44520708900477,-2.44520708900477,-0.873337191567528,-1.05967359552125,-0.681550924988257
"identity",1,500,-2.4245901248834,-2.4245901248834,-0.859684807373928,-1.05074309056161,-0.669412123981841
"identity",1,500,-2.38458171397855,-2.38458171397855,-0.846147455371213,-1.03428708993148,-0.654690553906906
"identity",1,500,-2.33826038545871,-2.33826038545871,-0.832227355474807,-1.02413177562598,-0.645065453902814
"identity",1,500,-2.22726198206419,-2.22726198206419,-0.818098663178507,-1.00428449097311,-0.634648072309674
"identity",1,500,-2.10071955991671,-2.10071955991671,-0.804945240544531,-0.995154802663632,-0.618167290347535
"identity",1,500,-1.99770355890907,-1.99770355890907,-0.791137801943388,-0.985428265766377,-0.611067028783304
"identity",1,500,-1.7619095768364,-1.7619095768364,-0.777632609910774,-0.973622758566884,-0.601111901737142
"identity",1,500,-1.74197474248364,-1.74197474248364,-0.76406930680016,-0.952196933558979,-0.584828973371839
"identity",1,500,-1.6577743651478,-1.6577743651478,-0.751493509022008,-0.936343749851351,-0.57170460410204
"identity",1,500,-1.65589729935842,-1.65589729935842,-0.738858981831742,-0.927619212253415,-0.565005300242781
"identity",1,500,-1.61582023989531,-1.61582023989531,-0.725810696632027,-0.913443369409557,-0.557171618243645
"identity",1,500,-1.5427809906605,-1.5427809906605,-0.713631765812987,-0.89696272508117,-0.544932096707257
"identity",1,500,-1.48732875143507,-1.48732875143507,-0.702178967542368,-0.886192240561147,-0.538394337752069
"identity",1,500,-1.39302460736793,-1.39302460736793,-0.69022505181557,-0.873967929497513,-0.526455633123619
"identity",1,500,-1.17729730065729,-1.17729730065729,-0.678440904818967,-0.861276710997249,-0.513729676458876
"identity",1,500,-1.06912215748182,-1.06912215748182,-0.667072428561926,-0.850626912383532,-0.505173469679849
"identity",1,500,-1.01218578013098,-1.01218578013098,-0.655498293925027,-0.831804490476806,-0.495117190038832
"identity",1,500,-0.948056310974563,-0.948056310974563,-0.643747528082095,-0.821134543305355,-0.48510749036436
"identity",1,500,-0.81468158236383,-0.81468158236383,-0.632479253339135,-0.810274220571127,-0.47818321069913
"identity",1,500,-0.661362973710713,-0.661362973710713,-0.621714266993707,-0.79740815218203,-0.463939041411284
"identity",1,500,-0.587469244414991,-0.587469244414991,-0.61120805560728,-0.787980941809003,-0.45740501656634
"identity",1,500,-0.38521341625028,-0.38521341625028,-0.600600044034947,-0.770871388059344,-0.449197608106865
"identity",1,500,-0.368489153387508,-0.368489153387508,-0.589956281640616,-0.756983449319148,-0.439792781891821
"identity",1,500,-0.264012767581666,-0.264012767581666,-0.579532313965946,-0.746588783621937,-0.428524203803748
"identity",1,500,-0.21440914632279,-0.21440914632279,-0.569716295323956,-0.74083521707442,-0.418355240482618
"identity",1,500,-0.169357230900644,-0.169357230900644,-0.559315705834309,-0.727223919919176,-0.408669449302848
"identity",1,500,-0.017966917477555,-0.017966917477555,-0.549046645865591,-0.711637405682677,-0.401640747366841
"identity",1,500,0.0421554768953073,0.0421554768953073,-0.539168872671239,-0.700276694416193,-0.39650886030839
"identity",1,500,0.153414568953748,0.153414568953748,-0.529389923567718,-0.686983282360441,-0.388969872957996
"identity",1,500,0.408201077073275,0.408201077073275,-0.519916096597908,-0.678259953663621,-0.379591650494609
"identity",1,500,0.586820927396994,0.586820927396994,-0.510456180601194,-0.660981049444769,-0.374600685142715
"identity",1,500,0.667510713928065,0.667510713928065,-0.501278895035368,-0.647755568967151,-0.368590555720036
"identity",1,500,0.889925435537398,0.889925435537398,-0.49269865243444,-0.64041143195532,-0.364240652130667
"identity",1,500,0.905912521205501,0.905912521205501,-0.483346367947932,-0.630154732606676,-0.352781900773099
"identity",1,500,0.983763835923758,0.983763835923758,-0.474615924596533,-0.618174462514371,-0.346208395198498
"identity",1,500,0.994242536607247,0.994242536607247,-0.466104622481386,-0.606576938572172,-0.338663454647687
"identity",1,500,1.17386623943667,1.17386623943667,-0.458020721736824,-0.594099438641726,-0.333863732552828
"identity",1,500,1.43711064772448,1.43711064772448,-0.449582752362126,-0.585225977997777,-0.326831724483799
"identity",1,500,1.84023842231197,1.84023842231197,-0.44194050699892,-0.575928425430091,-0.320285781994921
"identity",1,500,2.01466567097612,2.01466567097612,-0.434288475258286,-0.565827393931535,-0.314620576864776
"identity",1,500,2.05241861755979,2.05241861755979,-0.425829712105925,-0.556238824554728,-0.306816207360868
"identity",1,500,2.05407332211923,2.05407332211923,-0.417691987393559,-0.546058222931766,-0.302790277877966
"identity",1,500,2.11196754787711,2.11196754787711,-0.409999426900191,-0.53611158101213,-0.298046591909524
"identity",1,500,2.13912814756209,2.13912814756209,-0.402512300677865,-0.526079825287123,-0.291387479139493
"identity",1,500,2.20805410141009,2.20805410141009,-0.395315738294603,-0.520780972625875,-0.286155571526488
"identity",1,500,2.42216777624256,2.42216777624256,-0.388357344375588,-0.513409022435888,-0.280792001579314
"identity",1,500,2.46838012352958,2.46838012352958,-0.381201054149628,-0.507283792632614,-0.273953711060469
"identity",1,500,2.49246745564765,2.49246745564765,-0.374008585523769,-0.49717239242894,-0.268329197550018
"identity",1,500,2.50596305355838,2.50596305355838,-0.3670124459192,-0.490045033120229,-0.263999686758678
"identity",1,500,2.77955251854919,2.77955251854919,-0.360355294709386,-0.481209003706176,-0.25960569381103
"identity",1,500,3.08696310488918,3.08696310488918,-0.353675875175603,-0.472259949417053,-0.254582997589167
"identity",1,500,3.19865271551123,3.19865271551123,-0.346369052782592,-0.46094070269432,-0.249233234270445
"identity",1,500,3.40175985197364,3.40175985197364,-0.339824741664453,-0.451236263935767,-0.242965449756843
"identity",1,500,3.51589775116676,3.51589775116676,-0.333217762521162,-0.439813419198776,-0.239103230809164
"identity",1,500,3.62937162725706,3.62937162725706,-0.327225054459595,-0.434421203550903,-0.234238769409933
"identity",1,500,3.68571784879051,3.68571784879051,-0.320870715682454,-0.425652183821072,-0.228696786109926
"identity",1,500,3.8424648505145,3.8424648505145,-0.314774811992746,-0.416834452903027,-0.225199856040904
"identity",1,500,3.95967823060082,3.95967823060082,-0.308938139065357,-0.408126439941829,-0.221967789283828
"identity",1,500,4.02353719502359,4.02353719502359,-0.302996988397639,-0.402860677504384,-0.217146191438923
"identity",1,500,4.18510300848212,4.18510300848212,-0.297079529949836,-0.394275775517248,-0.214245247985281
"identity",1,500,4.4346844748182,4.4346844748182,-0.291326553570963,-0.387142743993334,-0.209616955620171
"identity",1,500,4.44951362851962,4.44951362851962,-0.285892041971014,-0.382370727464236,-0.20534362965528
"identity",1,500,4.63763129058973,4.63763129058973,-0.280616118172502,-0.378121536481219,-0.201797300411879
"identity",1,500,4.67414875219149,4.67414875219149,-0.27554779536602,-0.371117085664453,-0.197974951410022
"identity",1,500,4.89527151232352,4.89527151232352,-0.27064834457302,-0.361190388317638,-0.194791759613159
"identity",1,500,5.20421243854817,5.20421243854817,-0.265353897948425,-0.356125634180807,-0.191362746632077
"identity",1,500,5.34794633132503,5.34794633132503,-0.260466777387844,-0.347854202274607,-0.188011525547385
"identity",1,500,5.43881253301037,5.43881253301037,-0.255640112410338,-0.343994845796721,-0.183994574742449
"identity",1,500,5.63891179807934,5.63891179807934,-0.250736386395578,-0.336175759038893,-0.182065008285023
"identity",1,500,5.85803002955955,5.85803002955955,-0.246094922154648,-0.331136348756801,-0.179500285404521
"identity",1,500,5.96987152089713,5.96987152089713,-0.241667794089014,-0.326804309211746,-0.173596529027941
"identity",1,500,6.27684762268342,6.27684762268342,-0.237084331506291,-0.319317534157821,-0.172400533225571
"identity",1,500,6.43840453645925,6.43840453645925,-0.2328763143715,-0.315277244942955,-0.170150676100506
"identity",1,500,6.61898932639489,6.61898932639489,-0.228741076538951,-0.306173008198889,-0.166202196072108
"identity",1,500,6.82223850816187,6.82223850816187,-0.224720745215802,-0.300880787017384,-0.163618697933531
"identity",1,500,6.91080055989879,6.91080055989879,-0.220694012249856,-0.29492093481789,-0.160629101872652
"identity",1,500,7.03191976718751,7.03191976718751,-0.216866118944892,-0.287442428483092,-0.158755889493729
"identity",1,500,7.28321645312593,7.28321645312593,-0.213254813141693,-0.283720773547788,-0.155814726453141
"identity",1,500,7.43655061094334,7.43655061094334,-0.209205471141239,-0.278474406679286,-0.152866110860784
"identity",1,500,7.51591211314463,7.51591211314463,-0.20550973517639,-0.274305721831959,-0.150952497396491
"identity",1,500,7.65418496750935,7.65418496750935,-0.202045897201539,-0.268843689448636,-0.148206662148459
"identity",1,500,7.67815644114154,7.67815644114154,-0.19853909364061,-0.264688448816408,-0.145936709846982
"identity",1,500,7.72631108352017,7.72631108352017,-0.195204605715069,-0.260223553998336,-0.143145341210178
"identity",1,500,7.90804956858014,7.90804956858014,-0.191703387133332,-0.25342367579711,-0.141944314139595
"identity",1,500,8.02217468265064,8.02217468265064,-0.188639659526273,-0.249975140619101,-0.139400793488845
"identity",1,500,8.39393075292343,8.39393075292343,-0.185554239190655,-0.244915954032125,-0.13776686679401
"identity",1,500,8.40051700159199,8.40051700159199,-0.182498648033187,-0.241321726080148,-0.136700490849825
"identity",1,500,8.47849969670367,8.47849969670367,-0.179524328671322,-0.235745966664363,-0.134466619239649
"identity",1,500,8.61942314100369,8.61942314100369,-0.176640694924468,-0.232271120455784,-0.133167786860015
"identity",1,500,8.69530430654221,8.69530430654221,-0.173632203862798,-0.228835530507735,-0.131484724401975
"identity",1,500,8.8837834928623,8.8837834928623,-0.170683380548431,-0.223657816055675,-0.129630671249565
"identity",1,500,8.92718077210699,8.92718077210699,-0.167852555944761,-0.218701026516757,-0.128254161192483
"identity",1,500,9.0363196129302,9.0363196129302,-0.165181347802599,-0.214737789873088,-0.126754495774989
"identity",1,500,9.06774272526087,9.06774272526087,-0.162589789298685,-0.210959160046677,-0.12545162660912
"identity",1,500,9.27503674634241,9.27503674634241,-0.159928005152136,-0.2074712062669,-0.124465962483422
"identity",1,500,9.3842648120772,9.3842648120772,-0.157613966984694,-0.202737325569196,-0.123164270069105
"identity",1,500,9.4451388867352,9.4451388867352,-0.155244697618647,-0.198862857429156,-0.12197651416863
"identity",1,500,9.51089556086337,9.51089556086337,-0.153067898466057,-0.196439360267787,-0.120912166175135
"identity",1,500,9.68850384028766,9.68850384028766,-0.150861043073273,-0.193044311482015,-0.120056643774258
"identity",1,500,9.69236576870379,9.69236576870379,-0.148831029214925,-0.189453778903911,-0.118575686021757
"identity",1,500,9.73413871681966,9.73413871681966,-0.146798729168155,-0.186756745382027,-0.117632487241101
"identity",1,500,9.73592700633484,9.73592700633484,-0.14461299169304,-0.183588313173945,-0.116453699669683
"identity",1,500,9.762339875825,9.762339875825,-0.142747738055167,-0.180027896114496,-0.115559509483813
"identity",1,500,9.84484778584873,9.84484778584873,-0.140909376727965,-0.176884433688008,-0.114709917464139
"identity",1,500,9.88585433850435,9.88585433850435,-0.139166410762057,-0.174392436959201,-0.114030262279699
"identity",1,500,10.029744665977,10.029744665977,-0.137373041270247,-0.170904674147106,-0.112762385889256
"identity",1,500,10.0797675060999,10.0797675060999,-0.135688026773645,-0.168305806673611,-0.112194531852571
"identity",1,500,10.2172657459183,10.2172657459183,-0.134089322397407,-0.16635816732552,-0.111521925209557
"identity",1,500,10.2432454539607,10.2432454539607,-0.132526117192994,-0.164142199455604,-0.110912725183687
"identity",1,500,10.2670103195915,10.2670103195915,-0.131039998953354,-0.161872001170556,-0.11042806827523
"identity",1,500,10.2675753989104,10.2675753989104,-0.129476209940394,-0.159515554381157,-0.109941233521294
"identity",1,500,10.4419247701495,10.4419247701495,-0.128031135327869,-0.156273025989602,-0.109454869676258
"identity",1,500,10.8764706495079,10.8764706495079,-0.126759664729364,-0.154645906668168,-0.108666304169364
"identity",1,500,10.9429463022355,10.9429463022355,-0.125483724026914,-0.152948135890955,-0.108194547654168
"identity",1,500,11.1121972244309,11.1121972244309,-0.124276485243391,-0.150832262074848,-0.107800646406647
"identity",1,500,11.2612648744146,11.2612648744146,-0.123101964198171,-0.149206432004444,-0.107564552738593
"identity",1,500,11.4172175961697,11.4172175961697,-0.121960893948523,-0.14470977206969,-0.106960861133454
"identity",1,500,11.5039036415282,11.5039036415282,-0.120824714066867,-0.142779073917044,-0.106527368181935
"identity",1,500,11.5443799413999,11.5443799413999,-0.119794514415723,-0.140795487899783,-0.106215450876298
"identity",1,500,11.6074630088032,11.6074630088032,-0.118868190450854,-0.139147012093952,-0.10597891912251
"identity",1,500,12.0038965952501,12.0038965952501,-0.117912342392772,-0.137139965012298,-0.105756786479253
"identity",1,500,12.1080222636703,12.1080222636703,-0.116987724426277,-0.135569111831976,-0.105431192981048
"identity",1,500,12.1347540200027,12.1347540200027,-0.116120706861848,-0.133462987677698,-0.105250250333032
"identity",1,500,12.2053891862915,12.2053891862915,-0.115316948059331,-0.132308676168596,-0.105041859249073
"identity",1,500,12.4505807988641,12.4505807988641,-0.114568327354806,-0.130987989348772,-0.104829202001685
"identity",1,500,12.8612786911704,12.8612786911704,-0.113799668865639,-0.129475912205434,-0.104710189682167
"identity",1,500,13.4432765847842,13.4432765847842,-0.113123929842713,-0.128537622368872,-0.104638890176199
"identity",1,500,13.4556707905543,13.4556707905543,-0.112415734401647,-0.127345016474722,-0.104513394709915
"identity",1,500,13.5534452748129,13.5534452748129,-0.111762016890668,-0.126231168231648,-0.104421588952658
"identity",1,500,13.6982025481404,13.6982025481404,-0.111173510061235,-0.124815239993406,-0.104301929187524
"identity",1,500,13.7899940373526,13.7899940373526,-0.110629499159155,-0.123483560641278,-0.104218026492563
"identity",1,500,13.805725572569,13.805725572569,-0.110115371225031,-0.121581953976079,-0.10415253768002
"identity",1,500,13.8102141325693,13.8102141325693,-0.109679173907306,-0.120947182161966,-0.10411875186436
"identity",1,500,13.865250068512,13.865250068512,-0.109229845995046,-0.119948651024112,-0.104089072103261
"identity",1,500,14.2102937361067,14.2102937361067,-0.108778788070276,-0.119328625717085,-0.104063928260696
"identity",1,500,14.3913266334026,14.3913266334026,-0.108373827304514,-0.118098860028294,-0.104050238302372
"identity",1,500,14.690189646458,14.690189646458,-0.107967429036656,-0.11713586072701,-0.104033008670473
"identity",1,500,14.6922321189964,14.6922321189964,-0.107606620450028,-0.116169661759904,-0.104023055784697
"identity",1,500,14.8152070166928,14.8152070166928,-0.107272308145068,-0.115192872886208,-0.104016760447884
"identity",1,500,14.8176692901708,14.8176692901708,-0.106968841863694,-0.114431397480826,-0.104013064250046
"identity",1,500,14.9535177160961,14.9535177160961,-0.106685488831942,-0.113624887726868,-0.104010727974828
"identity",1,500,15.0242063082908,15.0242063082908,-0.106425328717181,-0.113110452497053,-0.104010330519801
"identity",1,500,15.1629060418822,15.1629060418822,-0.106174720534901,-0.11220489997795,-0.104010224651253
"identity",1,500,15.4571722595304,15.4571722595304,-0.105951744044757,-0.111515695879429,-0.104010034909017
"identity",1,500,15.476025975192,15.476025975192,-0.105750076235632,-0.110971389160352,-0.104008661990078
"identity",1,500,15.7252653843425,15.7252653843425,-0.105549186712417,-0.110381434763423,-0.104005230492228
"identity",1,500,15.7719818809278,15.7719818809278,-0.105359985999247,-0.109781510526453,-0.103996076837817
"identity",1,500,15.7908902914726,15.7908902914726,-0.10521164947167,-0.109453701906953,-0.103986316321459
"identity",1,500,15.8690443009818,15.8690443009818,-0.105070920912437,-0.109006288370886,-0.103966830576578
"identity",1,500,15.8735864152442,15.8735864152442,-0.104933699914569,-0.108324676131959,-0.103942916117646
"identity",1,500,15.8945729850994,15.8945729850994,-0.104812393634613,-0.107950510816156,-0.103919189539706
"identity",1,500,16.0054891186693,16.0054891186693,-0.104693943352518,-0.107548360940087,-0.103881448678538
"identity",1,500,16.0489262647085,16.0489262647085,-0.104591857921243,-0.107128568877383,-0.103812099859105
"identity",1,500,16.0963152252128,16.0963152252128,-0.104501248170162,-0.106835839791694,-0.103725364137168
"identity",1,500,16.1998343416748,16.1998343416748,-0.104413361484617,-0.106590893168388,-0.10361354547864
"identity",1,500,16.3439670192816,16.3439670192816,-0.10432904908592,-0.106034717190101,-0.103506603385215
"identity",1,500,16.3609553068253,16.3609553068253,-0.104252431883779,-0.105780471399836,-0.10336922060255
"identity",1,500,16.6326450088786,16.6326450088786,-0.104172967533884,-0.105482328628824,-0.103275537679585
"identity",1,500,16.6833503591153,16.6833503591153,-0.104103824482574,-0.105226008815252,-0.103113109045701
"identity",1,500,16.6885839816205,16.6885839816205,-0.104039636318994,-0.105080949788873,-0.102896782996813
"identity",1,500,16.7994476021229,16.7994476021229,-0.103974039783891,-0.104890421721194,-0.102725110740268
"identity",1,500,16.8763077254728,16.8763077254728,-0.103909053651589,-0.104699667924869,-0.1025798069679
"identity",1,500,16.9198605302946,16.9198605302946,-0.10383860072868,-0.104631021234111,-0.102314271280629
"identity",1,500,17.2329923500062,17.2329923500062,-0.103768987596753,-0.104491139634791,-0.102110898904078
"identity",1,500,17.2938154588399,17.2938154588399,-0.103692848143929,-0.104421041202789,-0.101783991376793
"identity",1,500,17.3343440740418,17.3343440740418,-0.103619591290647,-0.104319873830538,-0.101540829549531
"identity",1,500,17.5201540479222,17.5201540479222,-0.103540720829428,-0.104250645017783,-0.101176707926001
"identity",1,500,17.8068928275695,17.8068928275695,-0.103453444519826,-0.104167520673341,-0.100847424251671
"identity",1,500,17.8800191755717,17.8800191755717,-0.103363889290224,-0.104128470783715,-0.100479308420698
"identity",1,500,17.9961006963109,17.9961006963109,-0.103266051135942,-0.104086245788557,-0.100133809782393
"identity",1,500,17.9978820434981,17.9978820434981,-0.103154684625245,-0.104064304453136,-0.0998832484459786
"identity",1,500,18.0546982985559,18.0546982985559,-0.103030102306022,-0.104044360966058,-0.099351138188318
"identity",1,500,18.109546912922,18.109546912922,-0.102892114364137,-0.104031014264979,-0.0988742840714943
"identity",1,500,18.1272572346965,18.1272572346965,-0.102746374593637,-0.104021212212412,-0.09836444232637
"identity",1,500,18.3309534639537,18.3309534639537,-0.102576404345867,-0.104015599609068,-0.0978168987548775
"identity",1,500,18.4456894853922,18.4456894853922,-0.102381830702715,-0.104011721550256,-0.0971830041928746
"identity",1,500,18.5240881467874,18.5240881467874,-0.10219398412678,-0.104010414056563,-0.0965689881890694
"identity",1,500,18.7961889069029,18.7961889069029,-0.101972683046618,-0.104010284309953,-0.0958052679496139
"identity",1,500,18.8856867565293,18.8856867565293,-0.101736227622539,-0.104010149839416,-0.0948069048403561
"identity",1,500,18.9317306327139,18.9317306327139,-0.101484987067976,-0.104008988175643,-0.0942899725851798
