"Scenario","Iteration","N_train","y","truth","mean","lower","upper"
"box_cox",1,150,-124.357353564749,-24.3031256611937,-2.16944257340894,-2.62451307862313,-1.81637372947286
"box_cox",1,150,-84.9410243979178,-20.4326910024465,-1.97265969755144,-2.30401138649299,-1.70782575726417
"box_cox",1,150,-47.8886694388083,-15.8403279496995,-1.85362276835666,-2.12664924279916,-1.5938505652824
"box_cox",1,150,-38.2480428401028,-14.3690004188055,-1.76841535512065,-2.02643514735977,-1.4709310849278
"box_cox",1,150,-37.8857261879473,-14.3102763881153,-1.69181303441261,-1.94015670193199,-1.38287481422504
"box_cox",1,150,-33.1833604043008,-13.521000026786,-1.61660641169157,-1.87786129954899,-1.32068946878793
"box_cox",1,150,-24.5526945392273,-11.9101351230399,-1.54250470492024,-1.82455710480726,-1.23458265679284
"box_cox",1,150,-20.0394108053271,-10.9530800968889,-1.47613819464296,-1.7639386182226,-1.15316176000032
"box_cox",1,150,-16.9718006846763,-10.2393690740678,-1.41268127160917,-1.70918043623075,-1.08741596265386
"box_cox",1,150,-11.635440353892,-8.82215225684447,-1.34751486218392,-1.65368972130016,-1.01198485551985
"box_cox",1,150,-9.57356418590463,-8.18823534972762,-1.28551541417591,-1.59783633594286,-0.953021894816468
"box_cox",1,150,-7.4972378669005,-7.47621689376909,-1.22594465504068,-1.55790457283505,-0.897082195978931
"box_cox",1,150,-6.30889663214558,-7.02350341182151,-1.16619498584056,-1.50134163293644,-0.832396351390328
"box_cox",1,150,-5.59613782200926,-6.73123147690293,-1.10739226205601,-1.44952969116817,-0.77498662500306
"box_cox",1,150,-5.05080255185878,-6.49479812755091,-1.05247836446921,-1.38776927302887,-0.710278407123922
"box_cox",1,150,-3.7625301842041,-5.87944850936527,-0.998163378480448,-1.33622841943635,-0.66821644647385
"box_cox",1,150,-2.34193537082978,-5.06067663815032,-0.944664979492597,-1.27516125208524,-0.632524922356873
"box_cox",1,150,-0.971616814678274,-3.97141250343836,-0.893913964457806,-1.23395410233492,-0.57527708137265
"box_cox",1,150,-0.735280496637963,-3.71496996666176,-0.845752041675251,-1.16220902963719,-0.526150111133887
"box_cox",1,150,-0.529235761731658,-3.45497183715927,-0.800093468057404,-1.12381895794514,-0.477965528903058
"box_cox",1,150,-0.135843927027063,-2.7371402228262,-0.755896833655906,-1.08701492181575,-0.444932503553773
"box_cox",1,150,-0.109217653376715,-2.66096188506362,-0.713783117535089,-1.05283291265652,-0.401397677230423
"box_cox",1,150,0.0238095025341589,-1.69139343795597,-0.67140878684984,-0.995889361451331,-0.366053998859875
"box_cox",1,150,0.310804525796335,-0.885003092746289,-0.628703396219756,-0.943574593020216,-0.339507918223666
"box_cox",1,150,0.636005610567982,-0.405000801795835,-0.590083388711748,-0.897517721191825,-0.295298405092013
"box_cox",1,150,1.00237616654842,0.00237475668109344,-0.5518989869207,-0.859692106928372,-0.273393881484211
"box_cox",1,150,1.74088822029333,0.638854463810639,-0.516029952536222,-0.82353970572757,-0.24438895104507
"box_cox",1,150,2.13021954130243,0.919054327211077,-0.482694911513169,-0.769630417291194,-0.215253927458514
"box_cox",1,150,3.2003310056315,1.57789379698811,-0.449588183416411,-0.731387743364927,-0.199688056070924
"box_cox",1,150,5.63504052295016,2.74764805896569,-0.419517008459411,-0.692328563117446,-0.177407263766387
"box_cox",1,150,5.92819760908196,2.86957805526596,-0.387389601796062,-0.658082447519231,-0.149212149784612
"box_cox",1,150,6.23373118245133,2.99348823266915,-0.358092363305605,-0.630799810403073,-0.132428588080817
