"Scenario","Iteration","N_train","ISE_raw_mean","ISE_raw_expected","Mu_mean","Sigma_mean"
"box_cox",38,500,2134.71531209412,2134.72265715308,0.0819701930462872,0.27173292834543
"box_cox",39,500,2488.05275732305,2488.05962033956,0.132513664038193,0.28813857406425
"box_cox",40,500,1660.0789947248,1660.0865016821,0.161464089176488,0.255732002557376
"box_cox",41,500,1840.05254844586,1840.05969154338,0.111727894156331,0.301265188119394
"box_cox",42,500,1856.26680381417,1856.27443369838,0.171149249638987,0.280098508429902
"box_cox",43,500,1761.78363125964,1761.79142530027,0.115053765551145,0.290828239683005
"box_cox",44,500,1482.39974731326,1482.40828473084,0.271768449039239,0.335155775119882
"box_cox",45,500,1368.62518636579,1368.63334149727,0.129928493454849,0.28536183215708
"box_cox",46,500,1735.33842771185,1735.34596232074,0.0746815054847405,0.271687165387788
"box_cox",47,500,2033.23719356144,2033.24411560859,0.205125770866857,0.263318094279075
"box_cox",48,500,1605.80529901214,1605.81260186229,0.183573062676387,0.286444272650192
"box_cox",49,500,2099.97111046293,2099.97785143416,0.170494866202032,0.304162356841166
"box_cox",50,500,1895.59286481795,1895.60111511299,0.225160147037593,0.279728716548216
"box_cox",51,500,1991.97115216161,1991.97805654475,0.0865512129977996,0.247039584106542
"box_cox",52,500,1691.32785646863,1691.33520999339,0.109499194163995,0.317753014994589
"box_cox",53,500,1971.09817987744,1971.10502228292,0.335115473797331,0.308656878312454
"box_cox",54,500,2186.35252424828,2186.36026210093,0.0305831660726255,0.293713234308493
"box_cox",55,500,1976.7306620728,1976.7374503531,0.178423368154493,0.250921075607212
"box_cox",56,500,1721.75848622602,1721.76640481535,-0.0653020929836546,0.299862779809431
"box_cox",57,500,1581.1315095296,1581.13897980869,0.131753356758079,0.301977582821604
"box_cox",58,500,1841.6648464631,1841.67228023072,0.214355667993469,0.261700849829429
"box_cox",59,500,2118.97969686011,2118.98699463485,0.0524451735738991,0.276056990859854
"box_cox",60,500,1857.44365829956,1857.45150911079,-0.0798937798579744,0.278805265405239
"box_cox",61,500,1892.83306126903,1892.84003501333,0.139619661956995,0.275423842890148
"box_cox",62,500,1747.46982913525,1747.47760203694,0.0545872887353689,0.290622262181484
"box_cox",63,500,2156.04205382134,2156.04929244936,0.0755909860801684,0.308726711076199
"box_cox",64,500,1712.87530926216,1712.88282598031,0.0937704241765585,0.313678299907542
"box_cox",65,500,1840.20389446808,1840.21149178228,0.105948772869181,0.322508250973498
"box_cox",66,500,1808.29731352836,1808.30499205065,0.126343529838471,0.308320186210084
"box_cox",67,500,1861.51575754628,1861.52287707435,0.295128195595306,0.282864851289064
"box_cox",68,500,1950.274322957,1950.28242681032,0.0553177675827752,0.267944670599119
"box_cox",69,500,2022.64790112849,2022.65582274617,0.0683532374825137,0.280878835682883
"box_cox",70,500,1617.93699764861,1617.94444839942,0.1113101951035,0.301513944080724
"box_cox",71,500,1843.46698627136,1843.47524321299,-0.186442898364582,0.320712681406753
"box_cox",72,500,1755.88705335515,1755.89525022011,0.0297365212422609,0.303866128091334
"box_cox",73,500,2221.26051525143,2221.26797655312,0.211240969135521,0.283357899618027
"box_cox",74,500,2277.19382881796,2277.20166865417,0.144984248712525,0.320004701024817
"box_cox",75,500,2037.54641772139,2037.55465820419,-0.0417317714341438,0.26686796247001
"box_cox",76,500,1746.6108112861,1746.61807991464,0.0537255341828655,0.263589251656757
"box_cox",77,500,1852.08762863288,1852.09496471214,0.00910042735954412,0.297032095903164
"box_cox",78,500,1572.37231243671,1572.38020262517,-0.0303516423823958,0.320273948017107
"box_cox",79,500,2135.31964685359,2135.32761325133,0.0808461389403362,0.277793783209023
"box_cox",80,500,1750.96325257757,1750.97138609174,0.0861090841505006,0.289963971394185
"box_cox",81,500,1973.61631034093,1973.62375224715,0.0350093620856571,0.302751410065622
"box_cox",82,500,1565.36117402487,1565.36872913569,0.0378664645117818,0.263612390825792
"box_cox",83,500,1840.15158208036,1840.15882730438,0.0764755552355111,0.287202245346798
"box_cox",84,500,1567.69309719576,1567.70097024513,0.279899810897676,0.287047267323269
"box_cox",85,500,1755.96486849665,1755.97262610466,0.031601810661855,0.289282802893521
"box_cox",86,500,1670.7169259417,1670.72461610651,0.0313900835551252,0.29861860297657
"box_cox",87,500,2026.36926226454,2026.37763828547,0.218006812295299,0.298757282357924
"box_cox",88,500,2239.46948693261,2239.47666344606,0.0863080672918864,0.269380360193409
"box_cox",89,500,2091.55108507452,2091.55820423273,0.0118362615260702,0.2759420003264
"box_cox",90,500,2193.71460211139,2193.72216997923,0.171257030423332,0.269784910296949
"box_cox",91,500,1773.9803870788,1773.98775036804,0.153720505492497,0.266503333194727
"box_cox",92,500,1705.27601276719,1705.28330009305,0.0583725190934603,0.246729610625775
"box_cox",93,500,2249.55256457568,2249.55920606381,0.0858080370954522,0.275525415086258
"box_cox",94,500,1620.50798198655,1620.51598430592,0.104727304845719,0.298083291498306
"box_cox",95,500,2340.66564729516,2340.67275481816,0.120550586031657,0.28618870987493
"box_cox",96,500,1708.02335885037,1708.03103295993,0.110506057344889,0.262009695291242
"box_cox",97,500,2010.19256896276,2010.20049560177,0.240046302655265,0.317004668294462
"box_cox",98,500,1920.45633896441,1920.46302486021,0.183849980683335,0.293558881298909
"box_cox",99,500,1963.64399161446,1963.65181462639,0.0765968145127745,0.305182149595146
"box_cox",100,500,2437.17287196958,2437.18073800148,0.0306595100877398,0.309333126571118
