"Model","RMSE","Mean_CRPS","Median_CRPS","Runtime","Coverage_Q_80","Width_Q_80","Coverage_HPD_80","Width_HPD_80","Coverage_Q_90","Width_Q_90","Coverage_HPD_90","Width_HPD_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_95","Width_HPD_95","Scenario","Iteration","N_train"
"bart_bc",993.229556804498,714.070058889022,526.573449082344,2.782,0.82,1460.58463204585,0.75,1065.60276252619,0.891,2074.80801622607,0.883,1581.12589639864,0.927,2740.75097617638,0.941,2165.57079574549,"box_cox_sqrt",3,200
"sblm",1210.28609368941,521.802591298443,488.712081355447,2.305,0.825,1247.86844599391,0.762,721.591902619398,0.912,2040.38511022583,0.883,1320.0383955929,0.95,3121.91193379546,0.931,2129.35790811671,"box_cox_sqrt",3,200
"sebart",1205.04138299619,643.595148526354,511.952243584222,4.34500000000001,0.82,748.233465215095,0.757,589.152478939322,0.894,985.411504420746,0.868,819.600283790469,0.929,1180.52434620972,0.922,1038.0093689674,"box_cox_sqrt",4,200
"bart",975.916587704221,725.706243482354,498.608800794525,0.975999999999999,0.897,556.10906926695,0.899,548.358723690098,0.933,719.471490801322,0.935,710.475142280162,0.953,862.723245444418,0.951,852.462366616921,"box_cox_sqrt",4,200
"bart_bc",1264.44616116006,655.283721703101,511.989746446003,2.446,0.796,871.879258273909,0.728,713.100161013956,0.865,1185.56212683172,0.852,989.290495895891,0.911,1504.50280720329,0.909,1273.69985485309,"box_cox_sqrt",4,200
"sblm",1443.19613450916,518.427529119559,466.341590907721,2.308,0.815,1339.92859479298,0.824,830.203632082091,0.916,2047.45137630004,0.904,1418.96794624882,0.946,2752.46451102572,0.939,2133.19634811433,"box_cox_sqrt",4,200
"sebart",803.251273969339,644.752390118906,507.949145741505,4.526,0.815,895.435279209135,0.757,693.272135737864,0.906,1197.09832954186,0.877,977.580041986622,0.942,1475.00736950341,0.937,1261.28272223199,"box_cox_sqrt",5,200
"bart",439.415336129684,776.974228994972,501.950015822207,1.05099999999999,0.905,639.848195954692,0.901,630.036291351592,0.94,828.898627832361,0.937,818.036717519251,0.961,994.588793743743,0.959,982.164927973791,"box_cox_sqrt",5,200
"bart_bc",907.932304983091,661.219441693465,514.091544148165,2.477,0.777,1107.98373506049,0.699,856.100336805808,0.868,1537.65107921955,0.848,1226.57366926636,0.922,1976.79725432901,0.926,1627.96134383,"box_cox_sqrt",5,200
"sblm",1062.07506746482,516.838402275021,463.59439297238,2.234,0.82,1471.13480118263,0.815,888.958537660936,0.912,2276.65263596542,0.9,1556.18554991835,0.946,3114.16488749713,0.934,2368.69365596803,"box_cox_sqrt",5,200
"sebart",869.30143608097,671.535328337992,502.926595083402,4.395,0.869,974.474859170593,0.807,756.320224070336,0.924,1304.98743154648,0.909,1060.10092881024,0.956,1583.02081951641,0.948,1365.71680438979,"box_cox_sqrt",6,200
"bart",482.589384120344,749.244251253823,494.226977910349,0.975999999999999,0.887,623.253216343306,0.886,611.731238845234,0.937,805.269661845907,0.938,793.50313080742,0.957,965.080467066933,0.952,952.812628847427,"box_cox_sqrt",6,200
"bart_bc",1386.84956112089,740.97723530985,508.542644311345,2.443,0.84,1657.19621983679,0.753,1216.01113257266,0.924,2351.41396593116,0.916,1798.14565741148,0.97,3101.0232442724,0.974,2462.93823282853,"box_cox_sqrt",6,200
"sblm",1197.43436497556,518.351643377772,463.681012782387,2.23099999999999,0.848,1429.64120190514,0.815,887.55048299277,0.932,2195.29729352961,0.887,1509.98070600175,0.957,3072.64140279258,0.944,2286.72789453321,"box_cox_sqrt",6,200
"sebart",1443.16923648761,762.853957166208,574.105811292119,4.583,0.841,1256.92377884191,0.786,940.386594047887,0.899,1629.15100715386,0.889,1319.96139696727,0.929,2026.49236085908,0.924,1677.09422015785,"box_cox_sqrt",7,200
"bart",711.958815624009,884.588016852608,571.848265134115,0.932000000000002,0.916,680.118885372405,0.913,664.385746105654,0.949,900.211097213887,0.947,882.54659077234,0.963,1093.59568760754,0.961,1076.30118263159,"box_cox_sqrt",7,200
"bart_bc",1175.36810376371,769.347908164001,578.732553406531,2.44,0.794,1198.15190721053,0.739,922.280953347776,0.886,1664.56013943119,0.889,1324.40542072586,0.938,2152.49569419828,0.955,1761.9995831965,"box_cox_sqrt",7,200
"sblm",1874.23886546702,585.386037496417,541.418069421354,2.194,0.762,1381.85406094226,0.744,704.558114841908,0.864,2367.14080714112,0.835,1436.38715206696,0.915,3573.11642606202,0.899,2425.74606040174,"box_cox_sqrt",7,200
"sebart",969.946664920724,614.988702679058,416.019760284428,4.355,0.834,1189.643373913,0.786,867.943327735955,0.893,1616.79004583346,0.87,1259.59179884278,0.93,1916.55030534359,0.92,1667.26987107231,"box_cox_sqrt",8,200
"bart",318.56619895644,650.305654517686,412.179355796748,0.940000000000012,0.879,633.179438112216,0.877,618.408506167293,0.926,833.938313778514,0.92,818.395205731013,0.952,1013.01377503299,0.954,997.273100788994,"box_cox_sqrt",8,200
"bart_bc",976.118213295396,633.881820682094,418.847933926895,2.443,0.808,1310.55141760988,0.736,1003.54842230171,0.885,1834.05811156534,0.884,1445.12918798346,0.938,2385.21246857929,0.952,1936.55001857686,"box_cox_sqrt",8,200
"sblm",956.12657537474,399.729884414134,370.820121146292,2.221,0.827,1323.41107881882,0.795,735.698412736586,0.929,2319.96659791729,0.9,1423.07066368423,0.971,3583.45061811311,0.967,2499.56898735824,"box_cox_sqrt",8,200
"sebart",756.800733209292,557.477369308666,456.082533947839,4.42999999999999,0.842,742.031114378764,0.766,558.787537915458,0.902,985.713887249311,0.881,805.470204827746,0.928,1193.69131611273,0.931,1032.5522049139,"box_cox_sqrt",9,200
"bart",403.506811568485,672.876902839356,453.461632408218,0.971000000000004,0.849,419.831162946631,0.849,413.877631888226,0.901,543.065972463619,0.897,535.952559171296,0.931,651.380046668264,0.928,643.495869425812,"box_cox_sqrt",9,200
"bart_bc",791.546904167937,562.424564937524,456.673425382788,2.40300000000001,0.811,1072.68184204947,0.742,795.752823204185,0.877,1501.64194285039,0.873,1165.87710932821,0.92,1963.52873375479,0.935,1571.15500419877,"box_cox_sqrt",9,200
"sblm",969.898636041573,429.500170692798,406.262353369789,2.18899999999999,0.802,1107.59428367287,0.786,675.447579761553,0.895,1755.89949223841,0.883,1173.44955410547,0.937,2469.11316836367,0.935,1828.28262402666,"box_cox_sqrt",9,200
"sebart",1124.91741991849,731.526284946337,570.775838706708,4.57599999999999,0.793,957.779001922432,0.741,746.13898242287,0.874,1266.40544911637,0.843,1040.67654294358,0.919,1543.74963043567,0.903,1326.28957016319,"box_cox_sqrt",10,200
"bart",789.05935673478,830.851783148243,557.946194495629,0.990000000000009,0.875,573.759554254213,0.875,563.090172510033,0.918,741.431493326471,0.917,730.357977319079,0.936,886.073833268415,0.936,874.160461374777,"box_cox_sqrt",10,200
"bart_bc",1201.9443181405,738.986971443248,573.492457143322,2.42700000000001,0.794,1246.4039443134,0.732,955.82207700014,0.883,1729.73666149835,0.871,1376.01969540584,0.947,2236.78764380592,0.953,1829.1663300497,"box_cox_sqrt",10,200
"sblm",1443.53636227222,574.506680069261,527.956348419421,2.199,0.808,1339.0718186155,0.787,818.189530229857,0.882,2017.64666148773,0.859,1393.42880128888,0.916,2687.7107238347,0.912,2075.62999833151,"box_cox_sqrt",10,200
"sebart",895.261302666397,709.047204481087,560.022738988533,4.47899999999998,0.868,1069.7287892631,0.811,814.616041344056,0.913,1411.3859600661,0.918,1147.21809908483,0.941,1730.05464675557,0.95,1462.3900534829,"box_cox_sqrt",11,200
"bart",700.325395774629,822.10879333057,570.076243248756,1.042,0.87,573.859082218562,0.866,565.234354572037,0.919,741.921839360359,0.913,732.208768211562,0.94,885.550821156705,0.941,875.795543860401,"box_cox_sqrt",11,200
"bart_bc",939.513915188744,736.138058281992,568.992528328925,2.471,0.857,1528.44536249193,0.78,1101.56476945829,0.916,2157.75167422846,0.927,1647.82908920381,0.949,2838.17063816226,0.972,2250.80125272485,"box_cox_sqrt",11,200
"sblm",1361.00291228089,534.938912801372,511.026330383741,2.23600000000002,0.812,1495.42911975979,0.796,830.351191896208,0.898,2403.13007234815,0.889,1564.15694833268,0.936,3378.54456286792,0.935,2484.05177799685,"box_cox_sqrt",11,200
"sebart",661.871397823325,558.23790705129,434.829504554188,4.56700000000001,0.858,755.138991850437,0.808,597.634975862582,0.914,988.558199131565,0.907,833.602748794521,0.945,1197.45661230362,0.953,1049.50617196863,"box_cox_sqrt",12,200
"bart",522.392263630685,647.007863127461,434.184802645387,1.066,0.87,515.415970919659,0.871,508.182083086932,0.941,663.396419855767,0.934,655.096245503889,0.962,790.024365133465,0.956,780.963390697212,"box_cox_sqrt",12,200
"bart_bc",770.976695596056,564.879256553778,441.422735452977,2.45400000000001,0.839,1119.49138417201,0.757,827.396852287082,0.902,1580.16557961595,0.911,1217.93547921331,0.938,2083.27658674989,0.965,1656.03232183864,"box_cox_sqrt",12,200
"sblm",1013.3259243772,443.321695014147,393.733987742373,2.24099999999999,0.83,1376.98094996189,0.817,867.670072444376,0.921,2065.39992812961,0.909,1486.31706498574,0.953,2780.61009267077,0.944,2187.85025952031,"box_cox_sqrt",12,200
"sebart",826.078211104071,729.048235107127,554.562842725507,4.501,0.858,1164.57595192692,0.799,877.540917315443,0.925,1508.73787410539,0.888,1260.14013904615,0.962,1854.54647965745,0.941,1579.47903828474,"box_cox_sqrt",13,200
"bart",365.062024042027,845.324125289852,546.519179984642,0.961000000000013,0.923,729.21828918495,0.922,716.349295433621,0.96,946.011469383745,0.955,933.134845876057,0.973,1136.3463628735,0.971,1122.020819483,"box_cox_sqrt",13,200
"bart_bc",963.157922756205,747.651332072604,561.201534300212,2.40899999999999,0.838,1511.05199365468,0.747,1110.24227976629,0.922,2125.30314770218,0.907,1640.35939384154,0.96,2807.77967875923,0.969,2223.89432459724,"box_cox_sqrt",13,200
"sblm",1110.10122550868,594.153229682674,514.846274964978,2.267,0.819,1550.92591338619,0.797,927.308625009757,0.901,2413.95782938905,0.874,1623.8512956583,0.946,3377.44012313578,0.919,2503.49721658655,"box_cox_sqrt",13,200
"sebart",586.946072658686,745.733550936509,524.873393132592,4.43200000000002,0.824,1070.99621074694,0.764,824.531154539466,0.908,1423.73130820126,0.888,1154.40172791003,0.957,1773.19982010831,0.948,1485.49525448365,"box_cox_sqrt",14,200
"bart",337.9826053724,802.385069259941,513.572463471133,0.954999999999984,0.901,756.626810879847,0.908,741.443494400587,0.943,985.705360328053,0.944,968.51974065412,0.971,1187.83215108317,0.969,1169.42405226979,"box_cox_sqrt",14,200
"bart_bc",795.197487558194,758.45587554783,529.712342782512,2.483,0.794,1203.70112198278,0.717,960.174482741832,0.892,1656.2209636068,0.877,1355.76316765134,0.93,2120.2595295485,0.944,1773.55264756858,"box_cox_sqrt",14,200
"sblm",918.595448826042,600.927090134924,496.099748083623,2.20699999999999,0.816,1663.5958250182,0.82,1018.67989176194,0.892,2480.14136595418,0.894,1738.36967240747,0.935,3427.86993746457,0.926,2563.99341884508,"box_cox_sqrt",14,200
"sebart",1015.40328960965,699.823907997091,567.182949272361,4.46699999999998,0.794,894.207762063521,0.737,709.116329177305,0.863,1199.53306361824,0.846,983.202499242785,0.905,1487.49647618773,0.898,1264.22978248582,"box_cox_sqrt",15,200
"bart",571.274639809231,862.489931932749,559.135621023742,1,0.867,619.669589162591,0.867,610.298015653846,0.919,802.576088558177,0.916,792.44288964105,0.947,963.411426810702,0.944,952.030243788964,"box_cox_sqrt",15,200
"bart_bc",1042.61097333406,703.956923868883,569.442067233994,2.41999999999999,0.77,1182.34057536223,0.695,896.692047261843,0.839,1647.87356494491,0.826,1295.95327321328,0.896,2140.44055314973,0.904,1731.60953877307,"box_cox_sqrt",15,200
"sblm",1235.88744562071,593.634966620905,524.104662922593,2.20599999999999,0.787,1503.66155632449,0.804,929.004611327788,0.883,2243.03629104719,0.878,1567.56300941437,0.922,3038.10878528804,0.918,2309.3829827361,"box_cox_sqrt",15,200
"sebart",1079.78681319757,678.1148144361,499.145501451011,4.446,0.815,1166.45114662712,0.748,868.023071425266,0.883,1496.15965452085,0.855,1229.29895373052,0.919,1766.87328805883,0.911,1539.09083431336,"box_cox_sqrt",16,200
"bart",731.071965167782,714.142729251093,484.406048435984,0.973000000000013,0.92,655.761940943666,0.912,644.208916286862,0.954,851.926336459594,0.953,839.65693592864,0.965,1025.04796113111,0.963,1011.79171778866,"box_cox_sqrt",16,200
"bart_bc",1081.07257884915,716.747743218963,504.36263460599,2.44199999999998,0.773,1190.86859553664,0.693,944.523662149652,0.857,1633.03775564887,0.833,1334.19178069655,0.91,2081.10831181855,0.921,1739.83644173642,"box_cox_sqrt",16,200
"sblm",1190.16502065383,486.650603538546,451.087261217107,2.27599999999998,0.806,1427.37766437987,0.789,742.056030354718,0.88,2471.84404269523,0.884,1490.61379962085,0.924,3687.9099455357,0.931,2563.19079618741,"box_cox_sqrt",16,200
"sebart",1330.55589168486,654.465286706133,483.613970219604,4.429,0.874,1085.86488530073,0.795,762.02014335121,0.93,1572.85100064876,0.911,1179.29826600061,0.957,1965.37283419022,0.956,1641.41446299728,"box_cox_sqrt",17,200
"bart",455.372777123977,729.404508689279,480.809545565,0.920000000000016,0.918,845.22442441266,0.909,827.965275941523,0.953,1113.49988828262,0.952,1093.66483893795,0.972,1354.85887663456,0.969,1333.55065517778,"box_cox_sqrt",17,200
"bart_bc",1489.73563346774,703.58978146671,489.479551342291,2.41400000000002,0.806,1464.90499529494,0.742,1083.52686999686,0.9,2058.47167088341,0.877,1594.7675853115,0.955,2687.87204347643,0.965,2156.76970630621,"box_cox_sqrt",17,200
"sblm",1467.00296721137,526.654688144713,450.036487331893,2.26300000000001,0.864,1711.02296789648,0.862,998.84170149072,0.928,2644.58202475167,0.913,1794.87245093592,0.951,3968.03697827807,0.939,2730.12195309626,"box_cox_sqrt",17,200
"sebart",1129.23450125658,675.234668625269,540.025169800746,4.48099999999999,0.831,799.320359799883,0.781,602.792637320246,0.898,1067.62707076882,0.89,866.225469201905,0.925,1288.37248497173,0.934,1107.81074446396,"box_cox_sqrt",18,200
"bart",778.041808471272,808.982956843377,534.674124248989,1,0.855,443.055980902319,0.848,435.408319520471,0.905,575.219334561637,0.899,566.563748025637,0.93,690.896376249045,0.924,681.596460058121,"box_cox_sqrt",18,200
"bart_bc",1185.82982555038,708.31623668243,550.743184042126,2.452,0.767,1003.15225904785,0.699,797.82297423995,0.859,1374.81447626655,0.828,1124.24120268565,0.908,1761.3194018561,0.915,1466.63352859955,"box_cox_sqrt",18,200
"sblm",1340.02794021575,569.700428329327,511.502594509587,2.23099999999999,0.786,1208.32233078328,0.79,772.582697794854,0.888,1740.14561607395,0.877,1273.46752418131,0.931,2304.80706400384,0.92,1811.5709688033,"box_cox_sqrt",18,200
"sebart",896.638649294202,703.196443907711,467.014608624884,4.54500000000002,0.836,1361.39865707662,0.752,955.809640484872,0.892,1796.40893077347,0.891,1447.17396060621,0.923,2164.4202321977,0.936,1860.6433875216,"box_cox_sqrt",19,200
"bart",277.144279150537,672.642161305261,459.534860960613,0.927999999999997,0.938,798.020435126582,0.936,782.279390632163,0.959,1047.32148058343,0.958,1029.82488397145,0.97,1270.01471686114,0.97,1251.05781131521,"box_cox_sqrt",19,200
"bart_bc",916.899211230075,737.105752208786,478.318155580826,2.44699999999997,0.79,1343.11521036754,0.722,1059.29827677344,0.873,1858.84143332523,0.854,1507.23970105919,0.913,2397.59521728713,0.933,1983.24856468313,"box_cox_sqrt",19,200
"sblm",938.306716533777,517.321531955695,435.602231191411,2.26499999999999,0.839,1803.12498173871,0.83,1024.55891103938,0.925,2915.08289541722,0.913,1899.50232717456,0.951,4279.19709144778,0.945,3030.14165164501,"box_cox_sqrt",19,200
"sebart",724.592568547267,676.077983871534,464.975611238143,4.55700000000002,0.877,1217.50454029202,0.807,929.393125725981,0.92,1547.05508119439,0.908,1285.92333880565,0.949,1855.85172247126,0.939,1597.83049672233,"box_cox_sqrt",20,200
"bart",291.983361028496,691.197833625305,456.852356371742,0.956999999999994,0.914,720.816861894757,0.912,707.607997003786,0.945,947.516923484854,0.941,933.181762347103,0.971,1151.16593417321,0.968,1134.46127848731,"box_cox_sqrt",20,200
"bart_bc",885.452162846564,679.731782775851,474.389305128868,2.43199999999999,0.847,1731.53116346515,0.754,1208.35688308136,0.914,2501.81069221078,0.915,1850.5011897887,0.961,3347.01830061847,0.974,2595.62288217734,"box_cox_sqrt",20,200
"sblm",996.476064022038,489.742041655772,430.30244454538,2.21200000000002,0.842,1961.92832166207,0.821,997.632893327429,0.91,3385.2225163274,0.894,2036.51937759725,0.942,5055.05954414193,0.937,3493.00558517249,"box_cox_sqrt",20,200
"sebart",1122.52426908278,728.101842879556,537.483374893712,4.512,0.884,1186.68784587461,0.794,863.773464136897,0.945,1586.12833676129,0.919,1276.90962791692,0.968,1909.85488692058,0.967,1651.66400087863,"box_cox_sqrt",21,200
"bart",485.176996416011,858.780166693758,520.917928728625,0.965000000000032,0.911,761.765608184408,0.915,747.680015453323,0.951,994.159163968568,0.946,978.431587203846,0.969,1200.55030663673,0.967,1183.39571825575,"box_cox_sqrt",21,200
"bart_bc",1202.05604185527,726.622163133887,543.171274016346,2.44,0.834,1536.66464116892,0.746,1098.74948023281,0.93,2195.25727816275,0.914,1652.78576574691,0.974,2902.03246872024,0.981,2286.54080713222,"box_cox_sqrt",21,200
"sblm",1380.11332943257,580.524645123561,499.82056337674,2.24200000000002,0.865,1859.11049887878,0.839,1049.10103208371,0.929,2959.35884409784,0.917,1942.09417969144,0.964,4272.2797606816,0.95,3084.25526392133,"box_cox_sqrt",21,200
"sebart",691.811080788379,653.232055588118,490.929788553029,4.56200000000001,0.863,1030.90249589849,0.817,796.450406737549,0.913,1315.96584727616,0.919,1111.15748068798,0.937,1559.45235682446,0.95,1374.93317097688,"box_cox_sqrt",22,200
"bart",454.556164847225,739.284591458427,482.280405817754,1.029,0.871,501.139271587258,0.876,493.742080879016,0.925,648.622356575208,0.919,639.461490754196,0.949,776.980467037291,0.947,767.727031299517,"box_cox_sqrt",22,200
"bart_bc",886.993739369205,682.709640740315,499.583451662318,2.447,0.837,1501.43879705459,0.738,1090.37074086863,0.919,2127.14787679045,0.906,1624.23484279292,0.962,2811.91540072899,0.973,2223.84621743633,"box_cox_sqrt",22,200
"sblm",1077.83553321526,476.566495977368,444.975796763049,2.22200000000004,0.842,1485.7289812277,0.82,851.34959401707,0.914,2366.11469752927,0.915,1553.90357346085,0.95,3366.87138983896,0.946,2439.05015336904,"box_cox_sqrt",22,200
"sebart",1877.00555914596,627.872164917517,488.825125650549,4.50999999999999,0.849,748.147769399484,0.777,587.456625300607,0.936,982.455606124177,0.899,818.531435968045,0.967,1182.62883789074,0.963,1038.56904305438,"box_cox_sqrt",23,200
"bart",1680.92085549308,725.231679545117,490.008847028635,0.992000000000019,0.893,640.203160469204,0.893,630.655272654666,0.935,829.989880794065,0.937,819.795794855338,0.953,997.650267149535,0.954,985.197568653709,"box_cox_sqrt",23,200
"bart_bc",1782.59487694277,642.13614178594,493.577941329938,2.464,0.758,1018.28506631389,0.687,778.123547023533,0.847,1413.40550793716,0.805,1120.41281820453,0.898,1824.91891245587,0.89,1488.11879334653,"box_cox_sqrt",23,200
"sblm",2067.82474126566,510.30730220822,451.737513007005,2.26400000000001,0.858,1260.61992496745,0.868,815.53936107762,0.937,1928.86040384654,0.924,1368.73806095876,0.958,2746.00794889486,0.943,2052.46195498355,"box_cox_sqrt",23,200
"sebart",849.402221675916,647.580020580101,517.052088126374,4.46899999999999,0.832,872.330343797435,0.745,692.86970997444,0.897,1109.1235105891,0.887,935.481614367562,0.929,1329.38185074622,0.936,1158.95867194915,"box_cox_sqrt",24,200
"bart",597.940326645029,738.543263987298,507.000581745886,1.00900000000001,0.896,583.016110490745,0.894,573.163620516559,0.938,751.86601011802,0.933,741.255331309115,0.956,898.196394680301,0.957,887.281479485169,"box_cox_sqrt",24,200
"bart_bc",879.716200929391,647.663293421783,518.205531942488,2.40799999999996,0.785,1238.1886339608,0.688,888.739180707561,0.87,1759.55755480697,0.852,1333.67512479398,0.926,2321.77502443179,0.944,1834.43646625124,"box_cox_sqrt",24,200
"sblm",1249.94403208369,508.996810174145,475.436334634486,2.23599999999999,0.771,1203.82999651812,0.757,715.950414695037,0.891,1877.88908158116,0.859,1274.93714711279,0.936,2642.09451705856,0.926,1951.77061627739,"box_cox_sqrt",24,200
"sebart",1003.2464690757,708.8699077736,524.99736938057,4.51900000000001,0.847,964.44512058449,0.789,756.002912835091,0.912,1292.65286100575,0.899,1053.50900034001,0.939,1580.71428073833,0.947,1353.38521854446,"box_cox_sqrt",25,200
"bart",901.221636271462,794.096102773046,521.122432631197,1.03000000000003,0.896,624.131102634529,0.896,615.179489605692,0.943,808.576947093674,0.943,798.17765875161,0.96,970.750082351022,0.958,959.621228358908,"box_cox_sqrt",25,200
"bart_bc",1131.10545635945,691.653194592746,527.708837960355,2.43300000000005,0.824,1371.37098675058,0.74,993.743620443027,0.894,1945.01349829455,0.889,1481.6240986132,0.941,2560.37354030783,0.953,2030.00527742331,"box_cox_sqrt",25,200
"sblm",1393.06722396521,515.243963448093,482.183395869253,2.221,0.83,1547.09251633332,0.808,871.446550939981,0.919,2425.84077622611,0.899,1638.27011860858,0.957,3339.7699539942,0.948,2548.00158096895,"box_cox_sqrt",25,200
"sebart",665.772694975348,636.024551640094,480.774481019525,4.60399999999998,0.836,803.19963523614,0.783,637.767282503261,0.916,1051.07320199731,0.896,885.37243074925,0.946,1278.37556940825,0.941,1116.47787748028,"box_cox_sqrt",26,200
"bart",561.045873110748,715.814816809221,462.675052101018,1.05100000000004,0.846,512.377583591848,0.845,505.034196004244,0.902,662.003225082455,0.9,653.320350659313,0.933,792.04248990154,0.928,783.19984809266,"box_cox_sqrt",26,200
"bart_bc",841.736375981893,658.716407676162,483.797320066341,2.62200000000001,0.799,1156.28677037785,0.753,913.127253706984,0.884,1594.00477592562,0.871,1290.54309703485,0.928,2040.10449834286,0.946,1695.97227254742,"box_cox_sqrt",26,200
"sblm",1023.12696274691,476.692648541556,436.189705552699,2.22899999999998,0.824,1322.6176468018,0.795,800.09339345662,0.905,2024.75696469375,0.888,1405.84800886797,0.947,2734.30602082196,0.929,2123.04563144405,"box_cox_sqrt",26,200
"sebart",841.151303190392,660.1612106614,507.085845305764,4.64600000000002,0.852,780.794577027691,0.786,606.368000906861,0.92,986.007885984488,0.905,835.62334555364,0.94,1177.60996461889,0.955,1029.28866069971,"box_cox_sqrt",27,200
"bart",758.314793756672,752.040060503411,507.209169781512,1.04200000000003,0.871,455.140359957931,0.874,448.587001286506,0.911,584.321103593476,0.906,577.147662332606,0.936,695.897506584158,0.934,687.694229486162,"box_cox_sqrt",27,200
"bart_bc",878.911176037087,663.650755549284,508.797770255875,2.46800000000002,0.848,1425.693088266,0.746,998.574258663121,0.911,2046.13594643808,0.922,1527.48745350034,0.956,2726.55951428612,0.974,2128.09780882642,"box_cox_sqrt",27,200
"sblm",1285.21984522489,483.448187204031,461.002749492068,2.27600000000001,0.807,1086.84543739045,0.792,657.882134523607,0.894,1723.30165169436,0.866,1179.755521875,0.943,2463.2649867945,0.917,1843.32462231925,"box_cox_sqrt",27,200
"sebart",664.396267758321,614.602783736657,470.512738707591,4.726,0.909,847.022092980681,0.851,676.660336779874,0.944,1105.01648921206,0.941,931.697893597332,0.972,1340.80399320759,0.965,1169.55485193983,"box_cox_sqrt",28,200
"bart",493.614210944561,690.742325766983,467.462558441229,1.17500000000001,0.874,538.774614732852,0.872,531.819002385113,0.917,693.825040782365,0.915,685.641519796871,0.941,826.832431258224,0.941,817.537478072129,"box_cox_sqrt",28,200
"bart_bc",770.121668969984,616.700524912699,478.932415858793,2.61399999999998,0.838,1236.69253734586,0.777,915.806566366059,0.908,1740.66554551487,0.912,1347.6394405162,0.954,2278.86005928778,0.969,1825.80110690235,"box_cox_sqrt",28,200
"sblm",1024.59605402382,467.279124796929,429.547554609617,2.28699999999998,0.845,1373.34312861006,0.813,854.071201571968,0.921,2043.5131576442,0.899,1456.09360826665,0.955,2727.14208716757,0.933,2130.84110647463,"box_cox_sqrt",28,200
"sebart",1098.70499811575,702.259162474604,486.25098903837,4.59300000000002,0.859,1412.94717639144,0.821,981.306967309902,0.929,1864.49673019576,0.903,1494.48549726163,0.959,2314.33127532915,0.958,1928.38317280598,"box_cox_sqrt",29,200
"bart",350.367945052499,733.578197923157,480.130917681769,0.923999999999978,0.895,708.391387730208,0.902,693.953693727611,0.934,936.405754158472,0.933,919.511834155403,0.948,1140.33645533011,0.949,1121.08828640754,"box_cox_sqrt",29,200
"bart_bc",943.674341895507,709.636881948466,494.325630512804,2.45400000000001,0.827,1392.94143643163,0.765,1059.11127856122,0.91,1951.07048683557,0.903,1532.05212059632,0.944,2538.11077679628,0.97,2057.31684062068,"box_cox_sqrt",29,200
"sblm",1019.82141836897,555.919837695578,466.990904318558,2.29399999999998,0.825,1591.2298244749,0.812,940.034354894837,0.907,2481.61782144355,0.891,1669.01273627692,0.946,3516.27856754164,0.928,2560.69601737636,"box_cox_sqrt",29,200
