"Scenario","Model","N_train","Mean_RMSE","Coverage_Q_80","Width_Q_80","Coverage_Q_90","Width_Q_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_80","Width_HPD_80","Coverage_HPD_90","Width_HPD_90","Coverage_HPD_95","Width_HPD_95","Mean_CRPS","Median_CRPS","Mean_Runtime"
"sigmoid","bart",50,6.47992228193737,0.36,5.8924672093039,0.53,7.55908315317044,0.64,8.98814351219502,0.36,5.83019818600896,0.52,7.49400771893512,0.64,8.92747384040906,4.87669809941671,4.74928881829265,0.347999999999997
"sigmoid","bart_bc",50,10.6432850294222,0.83,39.3420680728767,0.9,57.4315776953116,0.93,79.6301274402166,0.78,27.4098798437829,0.92,41.958311774628,0.96,59.4409518233835,6.77233666394699,6.11238584667382,0.990499999999997
"sigmoid","drbart",50,6.85577188773487,0.82,16.1479607301079,0.85,18.4867208870758,0.9,19.8258504412602,0.79,12.5373130178078,0.84,17.2951875342379,0.88,19.1306591617321,3.66558525445272,3.6527684133428,59.7445
"sigmoid","sblm",50,7.33178099979817,0.78,12.7880956349297,0.92,16.6599868663002,0.95,18.2370616286902,0.66,6.94597014943586,0.87,12.8581829049868,0.92,16.7182181734183,3.80042377583203,3.6562734261949,0.5025
"sigmoid","sebart",50,5.63447394785502,0.78,9.41834553391176,0.88,11.5964288547194,0.95,13.5522823701571,0.75,5.90457681185208,0.86,9.47192267148326,0.91,11.6490731460337,4.38420426380883,3.97446827398224,1.369
