"Scenario","Iteration","N_train","y","truth","mean","lower","upper"
"identity",1,200,38.2798872060674,38.2798872060674,0.441077181268544,0.253808028703284,0.656482359537051
"identity",1,200,38.7718441961408,38.7718441961408,0.462621776863801,0.264791569583304,0.686661121445574
"identity",1,200,39.8328271642592,39.8328271642592,0.484180433991693,0.2817462307244,0.706016443252241
"identity",1,200,40.330763187148,40.330763187148,0.507546652240186,0.29149321473195,0.736696133830727
"identity",1,200,40.5339450327459,40.5339450327459,0.531297187655239,0.312189212252899,0.772903840089285
"identity",1,200,40.8016862703682,40.8016862703682,0.553998733129427,0.32572290318035,0.805065744614168
"identity",1,200,41.2643731059732,41.2643731059732,0.57902707608659,0.347042744283931,0.827062865795913
"identity",1,200,41.5629560939237,41.5629560939237,0.604264977362501,0.368630149846845,0.866123781470366
"identity",1,200,43.5456476656277,43.5456476656277,0.63110416785919,0.38878917158234,0.895033035805795
"identity",1,200,43.8424357651415,43.8424357651415,0.658067151455938,0.410888990295236,0.928707804075897
"identity",1,200,44.1489355375562,44.1489355375562,0.688406704945948,0.435482696597202,0.960457365283877
"identity",1,200,44.2554916228135,44.2554916228135,0.717485033226575,0.460251995916967,0.99370186719773
"identity",1,200,45.388348122743,45.388348122743,0.747731407232494,0.483135225119162,1.02166197691338
"identity",1,200,48.8860697900307,48.8860697900307,0.781163266827242,0.509526755312421,1.05874937373758
"identity",1,200,49.1913687917613,49.1913687917613,0.813179010612375,0.541464911657813,1.1011372426553
"identity",1,200,49.2662048286745,49.2662048286745,0.845439052649966,0.570152747044094,1.140206104914
"identity",1,200,49.3043671088182,49.3043671088182,0.880067375160421,0.589979865967368,1.18133870379059
"identity",1,200,49.647401194906,49.647401194906,0.91411851823867,0.618440939380487,1.21887737304068
"identity",1,200,50.3468731903149,50.3468731903149,0.950963551672427,0.661071730996998,1.25750501179816
"identity",1,200,51.1083752516818,51.1083752516818,0.990432824599091,0.693169286535524,1.2961673309164
"identity",1,200,53.0638693581784,53.0638693581784,1.02900500284032,0.726394097748379,1.33137798026785
"identity",1,200,53.7375402262699,53.7375402262699,1.06998083275583,0.748071184731732,1.3733149975755
"identity",1,200,56.2596199634729,56.2596199634729,1.11088908579193,0.78502040257022,1.42416788381818
"identity",1,200,57.7412816433473,57.7412816433473,1.15418452420135,0.82146621520436,1.46358321382825
"identity",1,200,57.764940835069,57.764940835069,1.19895714640126,0.875564835188756,1.50288403634094
"identity",1,200,62.1099505677191,62.1099505677191,1.24550749876281,0.909117654447204,1.56711481414116
"identity",1,200,62.3266574945492,62.3266574945492,1.29245266257242,0.95860603211628,1.60608695863932
"identity",1,200,63.0437419412353,63.0437419412353,1.34052867056809,0.994357345978482,1.64881554518241
"identity",1,200,63.0739002743663,63.0739002743663,1.38981341600473,1.05374889676695,1.71202656575216
"identity",1,200,65.3086875262153,65.3086875262153,1.44136231603524,1.10635710796672,1.76297337961187
"identity",1,200,68.0061569993671,68.0061569993671,1.49229544634975,1.15840401179587,1.81784572707941
"identity",1,200,74.5141359862906,74.5141359862906,1.54278750676142,1.20727556981882,1.86757410711639
"identity",1,200,77.048158578007,77.048158578007,1.59436438752083,1.25635800932176,1.9120675275589
