"Scenario","Iteration","N_train","adjustment","y","truth","mean","lower","upper"
"arctangent",1,150,"raw",140.80294204226,30.4470166357865,0.512166531061596,0.342291724918911,0.724156329341885
"arctangent",1,150,"raw",140.988905644521,30.805155077752,0.533867144569479,0.354959126999484,0.753836513528991
"arctangent",1,150,"raw",141.068554991366,30.9610703917218,0.556816350965444,0.369544450391817,0.782536998209912
"arctangent",1,150,"raw",141.825888272005,32.5242125929528,0.58227369934262,0.386228492699077,0.810571544712076
"arctangent",1,150,"raw",142.768417164642,34.6987867463961,0.609501188362396,0.40216638069971,0.852008238027839
"arctangent",1,150,"raw",143.256151458925,35.9396534720113,0.636573014237198,0.420520316466594,0.889917309415868
"arctangent",1,150,"raw",143.351466646415,36.1923801671725,0.664190205442561,0.437518414241987,0.922745474787924
"arctangent",1,150,"raw",144.024923926809,38.0825304717183,0.694344583457453,0.45884857522242,0.9667603133944
"arctangent",1,150,"raw",144.547573268786,39.6885856585352,0.727508352107726,0.485943838449202,0.996906374362587
"arctangent",1,150,"raw",144.837180169383,40.6372448146128,0.760005622707687,0.51658242775756,1.03441916832865
"arctangent",1,150,"raw",145.507100691661,43.0127086162185,0.796588535847545,0.54027408610898,1.07281111047878
"arctangent",1,150,"raw",145.970726985609,44.8236327804819,0.831226263679044,0.562337074773875,1.12513306993288
"arctangent",1,150,"raw",146.168279867319,45.6418317825931,0.8671005719863,0.58132375816542,1.15918076275211
"arctangent",1,150,"raw",146.233345171541,45.9178092929765,0.905877778137248,0.611614125827328,1.201637128341
"arctangent",1,150,"raw",146.435905371464,46.7984954097327,0.9487006021328,0.645735671429732,1.24968928792939
"arctangent",1,150,"raw",146.505717075081,47.1098093307958,0.989785773654744,0.689671888751731,1.29868083279236
"arctangent",1,150,"raw",146.866404407192,48.7857782114329,1.03663837770502,0.726854192281522,1.35755686788742
"arctangent",1,150,"raw",147.730139492039,53.3229188554618,1.08805373306547,0.766653797740138,1.41070471890522
"arctangent",1,150,"raw",147.948282660116,54.6041421341943,1.13623322435004,0.808492323939066,1.46239908067417
"arctangent",1,150,"raw",148.12487897363,55.6869391555748,1.18540533251861,0.841587363180502,1.52722182962742
"arctangent",1,150,"raw",148.433257521419,57.6835231774477,1.23809329045703,0.891464561728882,1.57460915305501
"arctangent",1,150,"raw",149.006298829735,61.7976693360228,1.29285651748847,0.938477283721671,1.63654095576171
"arctangent",1,150,"raw",150.372051936972,74.4306976680277,1.34927138540972,0.995413442266567,1.68518170435259
"arctangent",1,150,"raw",150.734421612774,78.6938032758623,1.40149743885315,1.03897772375556,1.74890596018357
"arctangent",1,150,"raw",150.918752016557,81.054521208409,1.45837674716989,1.0952986461443,1.80044262794661
"arctangent",1,150,"raw",151.032842646861,82.5876959864444,1.51910838163425,1.16940200706003,1.85587604133528
"arctangent",1,150,"raw",151.089395650142,83.3692899704808,1.58167732442058,1.24171410217743,1.90587366555648
"arctangent",1,150,"raw",151.205336147402,85.0186472983804,1.64636997362729,1.30552277112473,1.96197140344335
"arctangent",1,150,"raw",151.336691952981,86.9676727331414,1.71302720655724,1.35432448113437,2.01796389879847
"arctangent",1,150,"raw",151.666701529381,92.2811615999925,1.78346685288182,1.42068834588617,2.08632170706482
"arctangent",1,150,"raw",151.708374553671,92.9985220519622,1.85185896386427,1.49033521365744,2.15402624039048
"arctangent",1,150,"raw",151.709514308149,93.0182980783622,1.92402527850985,1.57772369012088,2.20338403401891
"arctangent",1,150,"raw",151.859288218154,95.6920987151614,2.00329316938259,1.67770344183386,2.267483510718
"arctangent",1,150,"raw",152.47071977243,108.408625915222,2.08133855169637,1.76959437297747,2.3231662230893
"arctangent",1,150,"raw",152.689593633976,113.821026683806,2.15668726906531,1.8614388150612,2.37548377870007
"arctangent",1,150,"raw",152.875481647232,118.859998134461,2.23717610588366,1.96925708544388,2.43175690703056
"arctangent",1,150,"raw",152.976257885662,121.782524269417,2.31884612224937,2.06682955293962,2.47411347424188
"arctangent",1,150,"raw",153.702868458585,148.014463130448,2.40580471944066,2.2031158713191,2.51718831456103
"arctangent",1,150,"raw",155.210892450402,267.528780991395,2.50361704555708,2.45969763619057,2.61890595019968
"arctangent",1,150,"location_scale",-142.67251798798,-125.204827216326,-9.08539456450291,-11.5947931112973,-7.02713212150387
"arctangent",1,150,"location_scale",-136.089454789552,-85.5097307379753,-8.35454093384921,-10.4607251570723,-6.57241983917947
"arctangent",1,150,"location_scale",-135.092414476817,-81.5493561640801,-7.87496175233905,-9.8074601949028,-6.26136881210413
"arctangent",1,150,"location_scale",-130.120496604851,-66.1051483226816,-7.52839084102276,-9.3594581161001,-6.0002304761954
"arctangent",1,150,"location_scale",-126.237882126852,-57.4381396190002,-7.22098988945605,-8.92685772276019,-5.76223362970951
"arctangent",1,150,"location_scale",-124.060880490712,-53.4454034887843,-6.90801742132756,-8.51573284578422,-5.52562460423258
"arctangent",1,150,"location_scale",-113.709895412924,-39.7555676411438,-6.60564490589406,-8.2328504739261,-5.23755407247746
"arctangent",1,150,"location_scale",-112.566715070378,-38.6150822034225,-6.33012322962757,-7.86537542155636,-4.99362781554647
"arctangent",1,150,"location_scale",-110.825123724739,-36.9788743975521,-6.05809932294195,-7.60962850579843,-4.70755972220263
"arctangent",1,150,"location_scale",-110.432081197069,-36.625334667775,-5.78024724485906,-7.29321313680825,-4.46531212838212
"arctangent",1,150,"location_scale",-108.421022818018,-34.899232226359,-5.53564633718556,-7.03443951803005,-4.21815405495952
"arctangent",1,150,"location_scale",-108.25281739386,-34.7608084075825,-5.29028165921438,-6.81899706201322,-4.03781231980439
"arctangent",1,150,"location_scale",-108.181056969761,-34.7020200019366,-5.04999305130801,-6.49326590041028,-3.78539247579069
"arctangent",1,150,"location_scale",-105.331481822116,-32.4886445606543,-4.8104941895842,-6.18531780154064,-3.53821504207762
"arctangent",1,150,"location_scale",-101.066741911763,-29.5603985151827,-4.58979378297403,-5.97450283469596,-3.33546462752117
"arctangent",1,150,"location_scale",-99.3004385456613,-28.4616639296618,-4.37330700126344,-5.79288035980163,-3.12503407369866
"arctangent",1,150,"location_scale",-98.1244598631592,-27.762611431388,-4.1637038357135,-5.50016046029883,-2.94361290444268
"arctangent",1,150,"location_scale",-92.8694957479842,-24.9149850871742,-3.95463017264652,-5.2495992286294,-2.78980359844804
"arctangent",1,150,"location_scale",-90.6074558038196,-23.8097121701988,-3.76737698671326,-4.99126322629004,-2.64976765863921
"arctangent",1,150,"location_scale",-86.0983741631627,-21.7855532384528,-3.57650384741415,-4.8227014282737,-2.45179494096986
"arctangent",1,150,"location_scale",-83.0375410648286,-20.5289369795431,-3.39045056096588,-4.61828333537431,-2.29972528067958
"arctangent",1,150,"location_scale",-82.5043259448335,-20.3186524089077,-3.21177339908088,-4.38790604089464,-2.18745490573015
"arctangent",1,150,"location_scale",-66.2477192398541,-14.8575278271093,-3.04092296503193,-4.15743806625596,-2.03375687511884
"arctangent",1,150,"location_scale",-53.4073305109892,-11.4515289264808,-2.86226987851194,-3.93656351503957,-1.87489382012651
"arctangent",1,150,"location_scale",-40.1755791623339,-8.44524331101563,-2.70391065501736,-3.78443633144268,-1.77878197440076
"arctangent",1,150,"location_scale",-31.1932248475433,-6.59665629162585,-2.54706384045996,-3.6179155322231,-1.63795345525058
"arctangent",1,150,"location_scale",-27.5233715779179,-5.87353364566257,-2.39840082008571,-3.42980699243736,-1.51652605837129
"arctangent",1,150,"location_scale",-26.5050628365232,-5.67561389539347,-2.26087160803051,-3.27597243967404,-1.42268016563162
"arctangent",1,150,"location_scale",-0.714310869929104,-0.90465959527177,-2.11460398551965,-3.0303935116934,-1.30134960385605
"arctangent",1,150,"location_scale",7.91564484876972,0.656189526013491,-1.9836331799628,-2.89039003776769,-1.18175635459472
"arctangent",1,150,"location_scale",9.56204167603546,0.955680580500742,-1.85827447007391,-2.72021971454034,-1.11031990367604
"arctangent",1,150,"location_scale",26.170380735935,4.05938127404942,-1.73677554497324,-2.56029096497243,-1.01009602141143
"arctangent",1,150,"location_scale",44.4176854397336,7.814976498616,-1.62875015584148,-2.44802225162372,-0.943540166650699
"arctangent",1,150,"location_scale",48.7224681274925,8.78860122920535,-1.51632163880581,-2.29793929514519,-0.840848276388777
"arctangent",1,150,"location_scale",49.0689272924356,8.86884730547496,-1.4041384089957,-2.18780518262911,-0.758121007326197
"arctangent",1,150,"location_scale",57.795735969746,10.9985718171741,-1.30483172352699,-2.0502995383589,-0.703578757496866
"arctangent",1,150,"location_scale",58.9002383564593,11.2848511789057,-1.20451882038328,-1.90957573256618,-0.643702548327667
"arctangent",1,150,"location_scale",60.9199876429786,11.8194851597835,-1.11236916348111,-1.79954739823341,-0.557015673982816
"arctangent",1,150,"location_scale",63.0827158240025,12.4089426715841,-1.02690663059243,-1.66989005067918,-0.465013314100711
"arctangent",1,150,"location_scale",67.6859295182983,13.7284801879309,-0.943103551502009,-1.56612310277949,-0.414946094430709
"arctangent",1,150,"location_scale",68.7045847739316,14.0335850118281,-0.866548738063569,-1.47719791290973,-0.368911443906454
"arctangent",1,150,"location_scale",71.1625902869213,14.791360228246,-0.791441511525091,-1.35657285019456,-0.318887369338189
"arctangent",1,150,"location_scale",74.196242680389,15.7721972254547,-0.725016092758397,-1.25962796592969,-0.27489535676398
"arctangent",1,150,"location_scale",85.0331015088864,19.7868694819916,-0.657033427477367,-1.17702819119502,-0.234140050858516
"arctangent",1,150,"location_scale",88.4847197215194,21.277611424085,-0.594722876144115,-1.11469880845749,-0.170134756626646
"arctangent",1,150,"location_scale",88.6195309263596,21.3383680762655,-0.537903725613061,-1.03273806091491,-0.139757005742554
"arctangent",1,150,"location_scale",92.0618924495717,22.9614168109162,-0.482387930021661,-0.936154643582577,-0.0982728243350122
"arctangent",1,150,"location_scale",92.5120572743721,23.1845121106307,-0.431103496215494,-0.880217894424521,-0.0661666425493055
"arctangent",1,150,"location_scale",95.548916591117,24.7626151744115,-0.38409334345116,-0.817196221636036,-0.00792709307617434
"arctangent",1,150,"location_scale",97.1667842160474,25.6598153591482,-0.337355029326552,-0.742095766942851,0.0237132038361277
"arctangent",1,150,"location_scale",98.315507645057,26.3230722852347,-0.295970315931833,-0.694957883856628,0.0580205556174881
"arctangent",1,150,"location_scale",104.606312755287,30.4090234287143,-0.257278218787367,-0.65698170078647,0.102297304458081
"arctangent",1,150,"location_scale",105.477984828664,31.0455665270879,-0.221531289778661,-0.605802616538304,0.139721745206216
"arctangent",1,150,"location_scale",107.550678303857,32.640898182933,-0.189612146043115,-0.57458096176569,0.174968846947665
"arctangent",1,150,"location_scale",108.168660255697,33.1404562078074,-0.158327821146699,-0.543065656060659,0.20098994324716
"arctangent",1,150,"location_scale",108.331887031539,33.2743448924339,-0.131154230247396,-0.522215406538159,0.232555818194239
"arctangent",1,150,"location_scale",108.842566349048,33.6986155074522,-0.106485947196609,-0.501066141857012,0.255404603476396
"arctangent",1,150,"location_scale",112.257636442145,36.7646468024023,-0.0838150296156198,-0.493369757894928,0.283145166947165
"arctangent",1,150,"location_scale",113.105701002565,37.5944670385199,-0.0613736763010422,-0.468236954248047,0.308280015661217
"arctangent",1,150,"location_scale",113.363638310759,37.8528159271619,-0.0426305716991431,-0.455035327719559,0.336385850252738
"arctangent",1,150,"location_scale",114.059089083161,38.5638119381426,-0.0263289871026396,-0.439793519181574,0.359963280656638
"arctangent",1,150,"location_scale",114.424365825621,38.9459510478931,-0.0111125257148713,-0.431883585676137,0.37172706234239
"arctangent",1,150,"location_scale",114.882235619498,39.4337233613032,0.00221201044329595,-0.427989705194663,0.388848073708371
"arctangent",1,150,"location_scale",117.089104392139,41.9318871404306,0.0136557216099051,-0.420632625277571,0.407862410677309
"arctangent",1,150,"location_scale",117.2371181111,42.1087782645619,0.0243343437150009,-0.412690428702637,0.421084579328057
"arctangent",1,150,"location_scale",117.357172284925,42.2531712367124,0.0337053721505714,-0.410834316593825,0.441887999378
"arctangent",1,150,"location_scale",117.79055553074,42.7813661501063,0.0412408903229646,-0.409008863730851,0.456979959732658
"arctangent",1,150,"location_scale",118.346987760846,43.4759497620869,0.0482717399914215,-0.408157691845561,0.463964807905109
"arctangent",1,150,"location_scale",118.914510902832,44.2041727710535,0.0539308731474855,-0.408152788809066,0.476073096883273
"arctangent",1,150,"location_scale",120.046615960274,45.7202018442155,0.0591377570859744,-0.401528524532834,0.484355091433771
"arctangent",1,150,"location_scale",120.478149884769,46.3215935608017,0.0636167626028536,-0.398812563479654,0.493236856291085
"arctangent",1,150,"location_scale",121.426667433468,47.6922972836913,0.0675063473407937,-0.398773101192892,0.50098065483391
"arctangent",1,150,"location_scale",121.845868571732,48.3205699967483,0.0707998240853655,-0.398291529163606,0.508688033109895
"arctangent",1,150,"location_scale",122.802802842713,49.80991461744,0.0736301075258879,-0.395190566631347,0.511772571134482
"arctangent",1,150,"location_scale",123.507718660486,50.9591316571366,0.0763022753442996,-0.395153289341082,0.512068686463575
"arctangent",1,150,"location_scale",124.624811093785,52.878610036478,0.0788967463674259,-0.390778740789227,0.514957823972021
"arctangent",1,150,"location_scale",125.53208278235,54.5339378413884,0.0815804292568737,-0.386064220078003,0.518000000224017
"arctangent",1,150,"location_scale",125.565729368732,54.5970963653969,0.0840703976544195,-0.382590242951823,0.52185009088685
"arctangent",1,150,"location_scale",125.813636967915,55.0664983013771,0.0870244481580024,-0.375235124515957,0.525974713397315
"arctangent",1,150,"location_scale",126.611511956888,56.6273801930101,0.0899083315488361,-0.369264871373067,0.526211512501193
"arctangent",1,150,"location_scale",127.689362128548,58.8662551479632,0.0931219155582226,-0.364742638949612,0.526354480665638
"arctangent",1,150,"location_scale",128.812369017579,61.3751007519149,0.0971791452616017,-0.355704953397506,0.526894820621172
"arctangent",1,150,"location_scale",129.843749598855,63.8564404719598,0.102605753563986,-0.351234642264482,0.527672559919165
"arctangent",1,150,"location_scale",130.010612837287,64.2751995864392,0.108075628209272,-0.339551873992675,0.529111456875978
"arctangent",1,150,"location_scale",130.35309335499,65.1506622785905,0.114723431975492,-0.32270974059054,0.535810473797918
"arctangent",1,150,"location_scale",130.807167725641,66.3457253044437,0.123177451818658,-0.307866720483228,0.535997944149306
"arctangent",1,150,"location_scale",131.607524174349,68.5534546567126,0.1318931137748,-0.295220336735998,0.536253560537746
"arctangent",1,150,"location_scale",132.434367445603,70.9814635338017,0.14171418512623,-0.274790802831755,0.542621956787516
"arctangent",1,150,"location_scale",132.84464263109,72.2464362384907,0.153973919001456,-0.254965961866272,0.549273728021703
"arctangent",1,150,"location_scale",132.895875744736,72.4073539380734,0.167770231050124,-0.229939509989495,0.557891045156693
"arctangent",1,150,"location_scale",133.785657505006,75.3127485710807,0.181661512713339,-0.210375002246322,0.562663536739175
"arctangent",1,150,"location_scale",134.142437408212,76.5398586686065,0.198202635672738,-0.190347190557102,0.575285754372439
"arctangent",1,150,"location_scale",134.152442140123,76.5748096311123,0.216261552160016,-0.162370269398677,0.590715336054113
"arctangent",1,150,"location_scale",134.642804449569,78.325393708274,0.236372202830138,-0.142295678716647,0.606998846603042
"arctangent",1,150,"location_scale",134.72879586881,78.6401614436606,0.259923744691036,-0.115861711717401,0.621343985997698
"arctangent",1,150,"location_scale",135.48871065436,81.5289495241663,0.285424540720651,-0.0855110141803678,0.645308395114223
"arctangent",1,150,"location_scale",135.876069035544,83.0798678712305,0.312833451317281,-0.0482524867817984,0.688453145435067
"arctangent",1,150,"location_scale",136.635004345536,86.2862834814081,0.34168227165118,-0.0157192122621017,0.709233903656698
"arctangent",1,150,"location_scale",137.081435362112,88.2844406916404,0.374219246391518,0.0209613109855588,0.734221315711633
"arctangent",1,150,"location_scale",137.153500096853,88.6152698432006,0.409603988410796,0.0438468125381731,0.773029737315875
"arctangent",1,150,"location_scale",137.17522698739,88.7154756898971,0.446836413269153,0.0859425097138895,0.803281366027798
"arctangent",1,150,"location_scale",137.342607715896,89.4947451048037,0.488495119818734,0.136872620746285,0.883378391570665
"arctangent",1,150,"location_scale",137.580734988802,90.6261402396041,0.533039362257291,0.17494465506836,0.940522919778299
"arctangent",1,150,"location_scale",138.427410192421,94.8798333707396,0.578845148329695,0.223500996884116,0.996491014536829
"arctangent",1,150,"location_scale",138.962869756801,97.77271964636,0.628894939593934,0.259106519940977,1.08667642512967
"arctangent",1,150,"location_scale",139.049613525628,98.2573535713345,0.680328946150434,0.305070433835421,1.1657137000721
"arctangent",1,150,"location_scale",140.073315617791,104.346115919354,0.73719639960131,0.35103902470811,1.23625340155954
"arctangent",1,150,"location_scale",140.261712726578,105.546594852392,0.798281374208598,0.404944312512766,1.30492497295219
"arctangent",1,150,"location_scale",140.476783587121,106.950026022944,0.860329632287735,0.439239156116764,1.38648323053474
"arctangent",1,150,"location_scale",140.556218955159,107.477529157143,0.925707074966382,0.484369141989652,1.43121257390029
"arctangent",1,150,"location_scale",140.647410555824,108.089331881051,0.998128861835675,0.540332877830288,1.542208209219
"arctangent",1,150,"location_scale",140.80294204226,109.148463081866,1.07263967497762,0.590408266773763,1.63572930342013
"arctangent",1,150,"location_scale",140.988905644521,110.441465719286,1.15059800826358,0.643664358498138,1.73967381196287
"arctangent",1,150,"location_scale",141.068554991366,111.004373490568,1.23312041725759,0.739564759004313,1.83358854599858
"arctangent",1,150,"location_scale",141.825888272005,116.647853083994,1.32478140026833,0.793088066130554,1.9790993370256
"arctangent",1,150,"location_scale",142.768417164642,124.498811780962,1.42273908299009,0.851376316630993,2.1019061352042
"arctangent",1,150,"location_scale",143.256151458925,128.978766348535,1.52055177953097,0.913246894779046,2.27519338643925
"arctangent",1,150,"location_scale",143.351466646415,129.891196417747,1.62048486364045,0.991042490054881,2.40752144331414
"arctangent",1,150,"location_scale",144.024923926809,136.715287446582,1.72875390246564,1.05198106720834,2.56147294899287
"arctangent",1,150,"location_scale",144.547573268786,142.513697639577,1.84792128097535,1.13103900171233,2.70785320872393
"arctangent",1,150,"location_scale",144.837180169383,145.938682637248,1.96463326100531,1.21253269029311,2.86423559337987
"arctangent",1,150,"location_scale",145.507100691661,154.514921880695,2.09726608410117,1.29579434211383,3.05750555213398
"arctangent",1,150,"location_scale",145.970726985609,161.052979364023,2.22188829246987,1.39136161464668,3.19066368806973
"arctangent",1,150,"location_scale",146.168279867319,164.006958450597,2.35181670703238,1.49235147016994,3.32980497264202
"arctangent",1,150,"location_scale",146.233345171541,165.003331939117,2.49109292965469,1.60157138472329,3.51790474492425
"arctangent",1,150,"location_scale",146.435905371464,168.182910946205,2.64521885592134,1.71875432711466,3.71655318878231
"arctangent",1,150,"location_scale",146.505717075081,169.306860999685,2.79350043024937,1.86197003174641,3.87516824571544
"arctangent",1,150,"location_scale",146.866404407192,175.357683611758,2.9629217291638,1.97021251061119,4.09196338784868
"arctangent",1,150,"location_scale",147.730139492039,191.738317834876,3.14890400932926,2.08630848414028,4.37429550587493
"arctangent",1,150,"location_scale",147.948282660116,196.363973403805,3.32257292502969,2.285491478571,4.53680601752923
"arctangent",1,150,"location_scale",148.12487897363,200.273242112161,3.50036348400713,2.40506528309346,4.76480864760881
"arctangent",1,150,"location_scale",148.433257521419,207.481595373387,3.69054918929149,2.50530747847978,4.9668112808792
"arctangent",1,150,"location_scale",149.006298829735,222.335074392768,3.88873527334362,2.67186988263942,5.25507096746331
"arctangent",1,150,"location_scale",150.372051936972,267.944640520987,4.09105921352929,2.88770537660836,5.49886192813335
"arctangent",1,150,"location_scale",150.734421612774,283.335914253787,4.27982897479271,3.00741091695104,5.70298047796508
"arctangent",1,150,"location_scale",150.918752016557,291.858915851257,4.4859622306289,3.20557193383618,5.93646407512837
"arctangent",1,150,"location_scale",151.032842646861,297.394202766412,4.70659506143307,3.39816836908218,6.25560932470978
"arctangent",1,150,"location_scale",151.089395650142,300.216025180126,4.93469474896749,3.5827177684804,6.47212700223145
"arctangent",1,150,"location_scale",151.205336147402,306.170770957535,5.16786923617804,3.79439618415004,6.68390350877092
"arctangent",1,150,"location_scale",151.336691952981,313.207421403977,5.40993662750333,4.0038664228001,6.95869499650189
"arctangent",1,150,"location_scale",151.666701529381,332.390939043229,5.66395248453643,4.15699476443594,7.27436495548109
"arctangent",1,150,"location_scale",151.708374553671,334.980856370415,5.91054326310352,4.36871121557128,7.59620950656109
"arctangent",1,150,"location_scale",151.709514308149,335.052254610025,6.17015735449797,4.60838478162411,7.88473757238361
"arctangent",1,150,"location_scale",151.859288218154,344.70559217508,6.45642857621002,4.92346545159797,8.24736542846504
"arctangent",1,150,"location_scale",152.47071977243,390.61661786186,6.73722677893232,5.19075918653583,8.49237831472246
"arctangent",1,150,"location_scale",152.689593633976,410.157241398793,7.00799007113941,5.47802549985695,8.7507095816157
"arctangent",1,150,"location_scale",152.875481647232,428.349656990438,7.29880371419915,5.75014806776123,9.08575565001087
"arctangent",1,150,"location_scale",152.976257885662,438.900978930882,7.59449941966796,5.9626280952895,9.4042518268488
"arctangent",1,150,"location_scale",153.702868458585,533.607277271283,7.90990086085246,6.27888060474493,9.75069973275897
"arctangent",1,150,"location_scale",155.210892450402,965.094964980978,8.26405537376318,6.61120857336004,10.193309051953
"box_cox",1,150,"raw",-98.2303976078123,-21.8222498831805,-2.30537334118623,-2.78876609805219,-1.9980319183068
"box_cox",1,150,"raw",-55.6627061016832,-16.9214886793085,-2.11999671245588,-2.43705026784415,-1.84772957098185
"box_cox",1,150,"raw",-51.791521903132,-16.3932653561493,-2.0142211417454,-2.24930688974876,-1.7315556238091
"box_cox",1,150,"raw",-47.5839038052931,-15.7962174243947,-1.92366372541664,-2.1493340914115,-1.61519137032802
"box_cox",1,150,"raw",-35.1834428553615,-13.8631265449478,-1.83859623546953,-2.10110108331783,-1.52252172728543
"box_cox",1,150,"raw",-31.3897539962356,-13.2053119539325,-1.75861592422123,-2.04544103780264,-1.42791261980945
"box_cox",1,150,"raw",-31.2764682719886,-13.185073673783,-1.67670748141386,-1.98280856724509,-1.34638582686817
"box_cox",1,150,"raw",-27.7124159401128,-12.5285166932693,-1.59858959525243,-1.91109810332099,-1.2710419332026
"box_cox",1,150,"raw",-22.7676768916475,-11.5430973780314,-1.52492523461218,-1.83982756532233,-1.19780496970563
"box_cox",1,150,"raw",-16.7767065707443,-10.191875626679,-1.45423583465691,-1.79132186991555,-1.10602555457062
"box_cox",1,150,"raw",-15.5005009516939,-9.87413511484122,-1.38424840248676,-1.71454937838927,-1.03344385052006
"box_cox",1,150,"raw",-14.6062756412343,-9.64363150373806,-1.3182910132074,-1.66893967416225,-0.962324058036927
"box_cox",1,150,"raw",-9.14621774481392,-8.04854288066603,-1.25131510801805,-1.61465445988271,-0.901966223414595
"box_cox",1,150,"raw",-5.10045812227108,-6.5168387716504,-1.19141966548225,-1.55405013180486,-0.842274577076253
"box_cox",1,150,"raw",-4.39660564710289,-6.19361688622262,-1.12899266192867,-1.49015892627792,-0.776383289258172
"box_cox",1,150,"raw",-4.38243392483379,-6.18685272004344,-1.07036720224988,-1.43438114225597,-0.717351267998064
"box_cox",1,150,"raw",-3.53735227282312,-5.76157003009282,-1.01618680619431,-1.38114897715722,-0.67216743274781
"box_cox",1,150,"raw",-2.49624898377579,-5.15990441866573,-0.962437006631554,-1.32608612645309,-0.62482886858445
"box_cox",1,150,"raw",-2.27353090850869,-5.01564647033348,-0.91059840754828,-1.27383424656592,-0.573886093867983
"box_cox",1,150,"raw",-1.62690962922837,-4.55100735336327,-0.859845902911511,-1.22649211626339,-0.5276906716977
"box_cox",1,150,"raw",-1.49470698884735,-4.44516419804262,-0.809846060606793,-1.16218473423238,-0.484222137171808
"box_cox",1,150,"raw",-0.954538024148081,-3.95400923656781,-0.762733807348148,-1.11159701138158,-0.442728310971287
"box_cox",1,150,"raw",-0.744706315252471,-3.72592736261115,-0.715529583703461,-1.06077442221414,-0.399266457476201
"box_cox",1,150,"raw",-0.472172581801014,-3.37429630255053,-0.670984655589654,-1.01581212404648,-0.359860208495277
"box_cox",1,150,"raw",-0.286875868966606,-3.07121588667571,-0.629502397232772,-0.970257159870882,-0.338233974903181
"box_cox",1,150,"raw",-0.147843844070965,-2.76900934733192,-0.587440411110422,-0.930683380114964,-0.300822058494973
"box_cox",1,150,"raw",0.236011585362328,-1.02837952808244,-0.547631606100044,-0.878360733072421,-0.27201588830633
"box_cox",1,150,"raw",1.23055484008577,0.218607527333995,-0.508499426807304,-0.826267224383687,-0.235592234870293
"box_cox",1,150,"raw",1.30678231204556,0.286291592991198,-0.471106704588954,-0.791758991410017,-0.20674479834531
"box_cox",1,150,"raw",1.79297630600705,0.67804130364492,-0.436331742478072,-0.753130884053965,-0.177089976758102
"box_cox",1,150,"raw",2.26515396504349,1.01008568983907,-0.403472125040593,-0.711218867534725,-0.163553999601284
"box_cox",1,150,"raw",3.5678434475756,1.77774718454033,-0.370438272255953,-0.666644312289945,-0.14309024266966
"box_cox",1,150,"raw",5.19308788741659,2.55766953054588,-0.34016747036517,-0.635856604864312,-0.110510375023346
"box_cox",1,150,"raw",5.32055793812871,2.61326692838327,-0.309968038976777,-0.601436075457207,-0.0816856596427886
"box_cox",1,150,"raw",5.54563724130297,2.70983534374737,-0.281884996033838,-0.550471603877213,-0.0704928611795064
"box_cox",1,150,"raw",8.43902017295482,3.80999833836631,-0.25464775881785,-0.512280321929822,-0.0538113609046752
"box_cox",1,150,"raw",8.61178193587541,3.86916755115252,-0.228150440203379,-0.467522527723005,-0.0331205982109266
"box_cox",1,150,"raw",8.96785339037547,3.98927487777125,-0.204105443359719,-0.43039835253875,-0.0163286003106786
"box_cox",1,150,"raw",11.754042048014,4.85683368560562,-0.180006120897638,-0.407690871865429,-0.00527872960998434
"box_cox",1,150,"raw",12.2505313017549,5.00015179885547,-0.15862148313191,-0.372926994149931,0.010612560013899
"box_cox",1,150,"raw",13.5501240612291,5.36209863048007,-0.137845354931607,-0.347684290072082,0.0209855905689488
"box_cox",1,150,"raw",13.9293724601908,5.46441490277459,-0.118352202072988,-0.31855505699281,0.0307737959019718
"box_cox",1,150,"raw",16.8519924472017,6.21023567194066,-0.0998920836246152,-0.285286580719933,0.0418148803296964
"box_cox",1,150,"raw",17.0020889443077,6.24671787908565,-0.0823487721097271,-0.262451873724681,0.0495678924292264
"box_cox",1,150,"raw",17.9309758162773,6.46899659139789,-0.0659464519577718,-0.238976212515838,0.055473568388681
"box_cox",1,150,"raw",18.1695657346518,6.52515471640293,-0.0496143330687286,-0.211776718745695,0.0639358462578816
"box_cox",1,150,"raw",18.6796017370195,6.64398096643428,-0.0345034764553975,-0.192600380881945,0.0715255729850485
"box_cox",1,150,"raw",21.1444134579408,7.19661099708817,-0.0209240319053801,-0.17306604241922,0.0803781817711622
"box_cox",1,150,"raw",21.5101908223584,7.2758160443938,-0.00867065691515303,-0.156804623115831,0.0838451145226969
"box_cox",1,150,"raw",25.4024616511255,8.08017096107512,0.00269984970613998,-0.135487029926234,0.0887818246422738
"box_cox",1,150,"raw",27.6779797927838,8.52197315959014,0.014036756036038,-0.116572850389469,0.0923659209502609
"box_cox",1,150,"raw",28.1032730634972,8.60250405583459,0.0242747907268195,-0.0965880911337532,0.0956482369037746
"box_cox",1,150,"raw",28.5070761664792,8.67840365719132,0.033609644696965,-0.0738159005075641,0.100004366017168
"box_cox",1,150,"raw",28.9699940346522,8.76475620432756,0.0423868188585608,-0.060491356991998,0.101871523372744
"box_cox",1,150,"raw",29.1249852059236,8.79351383117168,0.0502043647931486,-0.0506896144985171,0.104159218600026
"box_cox",1,150,"raw",30.3919233525836,9.02577405039367,0.0574032575878355,-0.0275412275357062,0.106289890435868
"box_cox",1,150,"raw",32.9511326562351,9.48061542884093,0.064163666311808,-0.0142044042525894,0.107460369786879
"box_cox",1,150,"raw",35.1702173400736,9.860896650772,0.0705669877182662,-0.00290251589849539,0.108793406519472
