"Scenario","Model","N_train","Mean_RMSE","Coverage_Q_80","Width_Q_80","Coverage_Q_90","Width_Q_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_80","Width_HPD_80","Coverage_HPD_90","Width_HPD_90","Coverage_HPD_95","Width_HPD_95","Mean_CRPS","Median_CRPS","Mean_Runtime"
"beta","bart",200,0.104495538815363,0.7893,0.14199229858934,0.8498,0.182575952952413,0.8818,0.217644679373966,0.7885,0.140422850891926,0.8477,0.180780153250266,0.8807,0.215718247375309,0.21667608302597,0.13550616570732,1.1452
"beta","bart_bc",200,0.127117980358398,0.8789,0.477515903135663,0.9059,0.554846333573424,0.9218,0.6156184560923,0.8395,0.464364717914867,0.8974,0.547786724036434,0.916,0.609772938087218,0.254302982687438,0.176244793184943,2.3582
"beta","sblm",200,0.228811498314354,0.8345,0.400770272526091,0.9132,0.55081640850672,0.946,0.67364420023101,0.8385,0.233220731138488,0.9052,0.403017642684902,0.9369,0.554623833214542,0.13736636655914,0.121476454982131,2.2389
"beta","sebart",200,0.116778909140311,0.8533,0.209585048675565,0.923,0.28102810815099,0.9527,0.347976287276677,0.8165,0.141917070512133,0.9179,0.213790164956194,0.9603,0.284026203716243,0.188136648220029,0.12730245603225,4.5838
"sigmoid","bart",200,5.6512717433404,0.3724,5.06898064965332,0.461,6.50856445591462,0.5341,7.75518508256463,0.3696,5.01755511762986,0.4577,6.45106346098158,0.5307,7.69008481309775,5.58681080981014,5.27568909751766,1.1817
"sigmoid","bart_bc",200,12.5942228785432,0.8345,41.7030744272981,0.8916,59.7815513884407,0.9189,79.9072250904831,0.8212,29.9353901860546,0.9322,44.8806149198764,0.9678,62.1112429596186,8.01123188344061,6.69425495019585,2.4195
"sigmoid","sblm",200,6.51611079055318,0.8625,12.5543621184149,0.9369,15.531631856658,0.9627,17.4428158319663,0.7895,8.31435149049983,0.904,12.6004519619659,0.9494,15.5957425191456,4.20050133914823,3.82652905272902,2.3117
"sigmoid","sebart",200,4.86213474893266,0.8605,9.43814422414214,0.9258,11.5760289577416,0.9547,13.1339364177138,0.8475,6.65871473001498,0.9279,9.51006821047639,0.9597,11.6345559032926,5.37454726459021,4.38780874084478,4.5022
