"x","ale","Scenario","Feature","Model"
0.311961398102608,1.27794358661179,"Sigmoid","X4","sebart"
0.417277528410498,1.35432020470916,"Sigmoid","X4","sebart"
0.55162584358779,1.47341391475981,"Sigmoid","X4","sebart"
0.718676769883294,1.88633193428111,"Sigmoid","X4","sebart"
0.900439460457772,2.33705166357496,"Sigmoid","X4","sebart"
1.1193828381021,2.57659561932978,"Sigmoid","X4","sebart"
1.50096821059695,2.68908778548975,"Sigmoid","X4","sebart"
2.29372909588597,2.80807204831082,"Sigmoid","X4","sebart"
-2.44997902668468,-4.8273705052957,"Sigmoid","X4","bart"
-1.57888020996883,-4.25923560396464,"Sigmoid","X4","bart"
-1.30823571093556,-3.79884954263993,"Sigmoid","X4","bart"
-1.02791275176721,-3.31427263351053,"Sigmoid","X4","bart"
-0.807322836710381,-2.70644093027639,"Sigmoid","X4","bart"
-0.623614878222752,-2.027979086214,"Sigmoid","X4","bart"
-0.448378045647911,-1.33550720967422,"Sigmoid","X4","bart"
-0.290045819333205,-0.409888794196216,"Sigmoid","X4","bart"
-0.194574019029829,0.259046429436988,"Sigmoid","X4","bart"
-0.0714792066757858,0.799824857725932,"Sigmoid","X4","bart"
0.0712437259498663,1.2555368482017,"Sigmoid","X4","bart"
0.186637612319446,1.39512989641212,"Sigmoid","X4","bart"
0.311961398102608,1.52920722791777,"Sigmoid","X4","bart"
0.417277528410498,1.66196244121351,"Sigmoid","X4","bart"
0.55162584358779,1.86394752327557,"Sigmoid","X4","bart"
0.718676769883294,2.17819882823292,"Sigmoid","X4","bart"
0.900439460457772,2.48441626368441,"Sigmoid","X4","bart"
1.1193828381021,2.73246784473552,"Sigmoid","X4","bart"
1.50096821059695,2.89506115455838,"Sigmoid","X4","bart"
2.29372909588597,2.98367795848659,"Sigmoid","X4","bart"
-2.27845250891265,-1.84261041754863,"Sigmoid","X5","sebart"
-1.43960745145306,-1.06762923862577,"Sigmoid","X5","sebart"
-1.23750898542077,-1.01041498241654,"Sigmoid","X5","sebart"
-1.06168358921144,-0.955415998437933,"Sigmoid","X5","sebart"
-0.837554238048094,-0.903924163851355,"Sigmoid","X5","sebart"
-0.622064350678632,-0.760391006564709,"Sigmoid","X5","sebart"
-0.485516842778902,-0.495120292134058,"Sigmoid","X5","sebart"
-0.370216171676055,-0.206684972910337,"Sigmoid","X5","sebart"
-0.244274626653552,0.00428502790424279,"Sigmoid","X5","sebart"
-0.0951954624353341,0.0532933516142569,"Sigmoid","X5","sebart"
0.0688189096321526,0.0875632192236815,"Sigmoid","X5","sebart"
0.20135148916987,0.0999399999384456,"Sigmoid","X5","sebart"
0.277548109799557,0.0818266862440138,"Sigmoid","X5","sebart"
0.401208826572405,0.124853911696982,"Sigmoid","X5","sebart"
0.546728531739256,0.370152079814605,"Sigmoid","X5","sebart"
0.719668173671672,0.712739694758074,"Sigmoid","X5","sebart"
0.971212255844003,1.01014702318953,"Sigmoid","X5","sebart"
1.22282637000593,1.28922555605271,"Sigmoid","X5","sebart"
1.52246525031867,1.47434943986672,"Sigmoid","X5","sebart"
2.73905506839709,1.46732867802279,"Sigmoid","X5","sebart"
-2.27845250891265,-1.75649517826593,"Sigmoid","X5","bart"
-1.43960745145306,-1.51791905576917,"Sigmoid","X5","bart"
-1.23750898542077,-1.31757317091011,"Sigmoid","X5","bart"
-1.06168358921144,-1.09577410129588,"Sigmoid","X5","bart"
-0.837554238048094,-0.905722844740754,"Sigmoid","X5","bart"
-0.622064350678632,-0.701282515873868,"Sigmoid","X5","bart"
-0.485516842778902,-0.462663243024452,"Sigmoid","X5","bart"
-0.370216171676055,-0.177346776163076,"Sigmoid","X5","bart"
-0.244274626653552,0.0249496013907204,"Sigmoid","X5","bart"
-0.0951954624353341,0.176903898028555,"Sigmoid","X5","bart"
0.0688189096321526,0.402010761310235,"Sigmoid","X5","bart"
0.20135148916987,0.564214050317225,"Sigmoid","X5","bart"
0.277548109799557,0.603888125234068,"Sigmoid","X5","bart"
0.401208826572405,0.670439422165956,"Sigmoid","X5","bart"
0.546728531739256,0.737612117802856,"Sigmoid","X5","bart"
0.719668173671672,0.783549028149085,"Sigmoid","X5","bart"
0.971212255844003,0.849900752279924,"Sigmoid","X5","bart"
1.22282637000593,0.954121792202347,"Sigmoid","X5","bart"
1.52246525031867,1.03514577158997,"Sigmoid","X5","bart"
2.73905506839709,0.829998367757546,"Sigmoid","X5","bart"
-2.35915370275864,-0.218819693532032,"Sigmoid","X6","sebart"
-1.26917600875342,-0.34693365899621,"Sigmoid","X6","sebart"
-1.04813392121588,-0.167875175838839,"Sigmoid","X6","sebart"
-0.891898457268765,-0.0255785126942125,"Sigmoid","X6","sebart"
-0.771234021128272,0.0731470244794689,"Sigmoid","X6","sebart"
-0.62352071924672,0.200714155319204,"Sigmoid","X6","sebart"
-0.47678066784641,0.291930651473109,"Sigmoid","X6","sebart"
-0.371422202210713,0.310145669555367,"Sigmoid","X6","sebart"
-0.254586204352109,0.0809071964383832,"Sigmoid","X6","sebart"
-0.0617462524085463,-0.14556258010271,"Sigmoid","X6","sebart"
0.10872717130449,-0.0929213878216918,"Sigmoid","X6","sebart"
0.201021329225929,-0.0373617502533045,"Sigmoid","X6","sebart"
0.288295596262992,0.0410547797709145,"Sigmoid","X6","sebart"
0.418120581532302,0.219884974034708,"Sigmoid","X6","sebart"
0.552765132195567,0.276091753970041,"Sigmoid","X6","sebart"
0.728861093776243,0.172194766804812,"Sigmoid","X6","sebart"
1.03230413688395,0.0627465166268353,"Sigmoid","X6","sebart"
1.32803852449384,-0.00310431702458964,"Sigmoid","X6","sebart"
1.57784916984275,-0.154145087519831,"Sigmoid","X6","sebart"
1.9682917558392,-0.418494768572143,"Sigmoid","X6","sebart"
-2.35915370275864,-0.106774600262234,"Sigmoid","X6","bart"
-1.26917600875342,-0.0352939895709634,"Sigmoid","X6","bart"
-1.04813392121588,0.0286794537404255,"Sigmoid","X6","bart"
-0.891898457268765,0.0885646355661667,"Sigmoid","X6","bart"
-0.771234021128272,0.126986601030897,"Sigmoid","X6","bart"
-0.62352071924672,0.16246543546267,"Sigmoid","X6","bart"
-0.47678066784641,0.180480607943265,"Sigmoid","X6","bart"
-0.371422202210713,0.169809552805469,"Sigmoid","X6","bart"
-0.254586204352109,0.107768805422792,"Sigmoid","X6","bart"
-0.0617462524085463,0.00779261844976179,"Sigmoid","X6","bart"
0.10872717130449,-0.0571317485963552,"Sigmoid","X6","bart"
0.201021329225929,-0.0763494049931831,"Sigmoid","X6","bart"
0.288295596262992,-0.0647526902466519,"Sigmoid","X6","bart"
0.418120581532302,-0.0551306463809507,"Sigmoid","X6","bart"
