"Model","RMSE","Mean_CRPS","Median_CRPS","Runtime","Coverage_Q_80","Width_Q_80","Coverage_HPD_80","Width_HPD_80","Coverage_Q_90","Width_Q_90","Coverage_HPD_90","Width_HPD_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_95","Width_HPD_95","Scenario","Iteration","N_train"
"bart_bc",21.9465733514494,28.5541240910032,23.5254869811362,2.40499999999997,0.843,62.3919552898387,0.765,50.8669943523218,0.916,84.8369090389374,0.92,71.7711220690145,0.949,107.074317975252,0.963,93.188581152802,"identity",29,200
"sblm",24.1317365255208,24.5133601941973,21.3847874161085,2.22399999999999,0.822,59.4940953375971,0.807,50.9131954492038,0.913,81.1667098402867,0.885,70.6467163463613,0.947,101.950210180105,0.932,90.6897695497643,"identity",29,200
"sebart",14.0863785706935,27.6469143288277,23.6153865434939,4.495,0.855,42.7010073521875,0.803,36.5252670642672,0.923,54.5246907882983,0.897,49.1000347829551,0.954,65.1431688004653,0.951,60.1720448262982,"identity",30,200
"bart",10.4439909080817,30.3190176838034,24.1246542139324,1.04599999999999,0.763,22.5931563626631,0.749,22.2595411410208,0.858,29.010074414118,0.855,28.6580933503608,0.924,34.5343059352237,0.921,34.1500564032855,"identity",30,200
"bart_bc",20.0994113092961,27.6974444763482,23.967664271308,2.40500000000003,0.817,54.7963491531107,0.729,45.2369983250782,0.913,74.4662756657833,0.897,63.655311766908,0.972,93.951411830701,0.971,82.5356638805242,"identity",30,200
"sblm",24.3449481412715,23.6194245415693,20.6182963371556,2.21999999999997,0.807,55.4448813330572,0.773,47.9382528302784,0.871,75.0817839593976,0.862,65.3564113103904,0.919,95.0015503257115,0.905,83.5786891131966,"identity",30,200
"sebart",13.535936340302,28.150089250019,24.7498864284281,4.53300000000002,0.803,34.8960352423951,0.74,29.4596014922475,0.872,44.4596192415538,0.855,40.3440998767341,0.923,52.617756375087,0.917,49.2586644640737,"identity",31,200
"bart",10.6632863633616,31.2776804360096,25.1095470198627,1.113,0.761,18.2427048937524,0.756,18.0022123242233,0.867,23.4113655296263,0.863,23.1425699759815,0.924,27.8751892021105,0.923,27.591184051459,"identity",31,200
"bart_bc",18.2068801828915,27.1331824591244,24.4400578086092,2.42500000000001,0.771,51.7102837873094,0.676,42.3282893357962,0.864,70.4775359805209,0.843,59.7590489287597,0.926,89.1270835833616,0.936,77.8088999427622,"identity",31,200
"sblm",29.1983653796413,20.4182125201229,19.4158903392575,2.20899999999995,0.797,63.0335652484384,0.793,55.4472831523884,0.907,84.8423038188459,0.892,76.6374268466111,0.961,105.046146008131,0.945,97.175415956854,"identity",31,200
"sebart",12.738188102483,28.5548034185653,24.4332461211518,4.53799999999995,0.894,47.9016393144591,0.84,41.1449202322322,0.947,62.1443685011112,0.927,55.8065442038307,0.972,74.5345601465919,0.966,68.6629192113354,"identity",32,200
"bart",8.77777700333132,31.5605813426309,24.8976257172272,1.04599999999999,0.858,26.7223415516333,0.843,26.3617403404443,0.941,34.4369159249456,0.943,34.0272686567658,0.982,41.0630657866986,0.984,40.6238961042999,"identity",32,200
"bart_bc",18.3192475953098,28.30743442883,25.427922291637,2.416,0.79,59.0814672647184,0.702,47.8486923225064,0.875,80.4228737542603,0.859,67.4512267392463,0.93,101.441205919039,0.952,87.8260338584646,"identity",32,200
"sblm",28.224057137912,22.7231922954616,20.3748918599862,2.24799999999999,0.867,68.8147972409928,0.83,58.0359659791878,0.933,95.8767085423477,0.913,82.232904387874,0.955,123.248482275499,0.944,106.385952117831,"identity",32,200
"sebart",14.7668060608071,31.7117917161837,26.0727014680296,4.43299999999999,0.836,34.8872572266766,0.774,30.258265563864,0.906,44.5373334947845,0.88,40.6255740699638,0.942,52.7664815359108,0.93,49.1377171828366,"identity",33,200
"bart",9.72705701133862,33.0095649054755,25.749262495112,1.04900000000004,0.772,20.2493671834439,0.764,19.9348948941185,0.887,26.0511484282244,0.879,25.7081916867798,0.942,31.0493450509305,0.933,30.6840569908987,"identity",33,200
"bart_bc",18.2868261297415,30.7770117875399,25.8174456674088,2.37399999999997,0.746,49.8872352677808,0.669,42.671169772693,0.841,66.5886843690353,0.805,58.3387335432751,0.899,82.6689846078539,0.906,73.6354995238486,"identity",33,200
"sblm",24.9051238308708,25.9381575518161,21.8064976505302,2.23700000000002,0.779,54.6442265620114,0.784,47.5145746954319,0.883,73.7658931970446,0.874,65.3651925653966,0.93,91.5180249535143,0.917,82.855633961043,"identity",33,200
"sebart",13.8746273242294,29.8972911404434,25.8002662407036,4.50599999999997,0.83,41.5336785856286,0.751,34.6422291074533,0.9,52.6470027102244,0.876,47.1369637775267,0.933,62.537925992166,0.932,57.796860374188,"identity",34,200
"bart",8.21906550549175,32.4556987185215,25.7594530492202,1.06500000000005,0.804,20.8413799971356,0.787,20.5017864862393,0.892,26.6697593383253,0.891,26.3328265283807,0.944,31.6839727744353,0.942,31.3201474066976,"identity",34,200
"bart_bc",20.061555967537,29.0517437468607,25.7768800229002,2.40500000000003,0.806,53.6776713761816,0.715,44.9415051461557,0.892,72.028869077563,0.871,62.3079130907382,0.95,89.853615412811,0.945,79.4362095793299,"identity",34,200
"sblm",24.8768807178741,24.5904094073208,21.9472185841076,2.24899999999997,0.807,58.250818590778,0.79,50.7119582216918,0.894,77.7684930690971,0.872,69.0489596836548,0.928,96.2846665505356,0.914,86.3512299737801,"identity",34,200
"sebart",15.6549825908554,28.2545910540238,23.8660999094059,4.50600000000003,0.839,40.0807466952833,0.778,35.5467968273644,0.903,50.9317987575265,0.882,46.188964362301,0.929,60.2457301295142,0.927,55.9927396803364,"identity",35,200
"bart",11.3196665639702,30.9817194013692,24.5773768830827,1.12599999999998,0.789,19.4535763237624,0.778,19.1995461425385,0.9,24.9527577218265,0.898,24.6656940567907,0.948,29.6455585820448,0.948,29.3456598553209,"identity",35,200
"bart_bc",20.747024646973,26.9076987547991,23.7819495568216,2.44400000000002,0.792,55.0689770481904,0.712,44.9827186003383,0.897,74.9105952481606,0.876,63.5176820465572,0.957,94.7301426528765,0.96,82.5524938306073,"identity",35,200
"sblm",28.9122370992983,22.1324592217087,20.0038207866392,2.262,0.824,64.0961373497079,0.818,55.2602600687517,0.899,84.3341921136952,0.881,75.0669455331822,0.928,102.380894455102,0.915,92.6030567986386,"identity",35,200
"sebart",11.5161413798523,27.3815674083766,22.8856803408917,4.54200000000003,0.863,38.6141916423686,0.798,33.7524507820433,0.924,49.5732103156926,0.915,45.174325526618,0.949,59.1700962661229,0.951,54.8443993206567,"identity",36,200
"bart",8.17720717616643,29.6086704724166,23.0587486631987,1.07400000000001,0.813,20.9210170877804,0.81,20.6391027056446,0.912,26.8888090277088,0.904,26.5786406536452,0.948,32.0318794531584,0.948,31.6760843205332,"identity",36,200
"bart_bc",21.5628960252867,27.3832581595318,23.6301987110487,2.45699999999999,0.793,58.7748754247124,0.722,47.7309046016086,0.892,79.790442588846,0.875,67.3698959477353,0.957,100.824459992126,0.964,87.3369176054035,"identity",36,200
"sblm",26.7173248940206,20.1007157092386,18.3982551005928,2.26000000000005,0.864,72.1420503178415,0.831,59.8995420603242,0.934,101.127964342739,0.916,85.3276757593946,0.96,128.660829679624,0.96,112.16390606674,"identity",36,200
"sebart",14.3710132115528,30.9058639212178,26.6358694939935,4.49900000000002,0.821,34.5386999309307,0.739,30.3800446644253,0.892,43.9542119983377,0.861,40.3560713315967,0.938,52.5668056214128,0.915,48.7754295220012,"identity",37,200
"bart",8.61182655951898,33.8983630946218,26.7685679515551,1.101,0.817,19.6469978047222,0.806,19.3987090666846,0.924,25.2918037238953,0.916,25.0030101909661,0.957,30.1397930876944,0.956,29.8407092183926,"identity",37,200
"bart_bc",23.3941832784684,30.424134785618,26.4604585661882,2.43900000000002,0.714,49.318154524994,0.641,42.0495950708111,0.814,66.237525222182,0.794,57.6484161815379,0.88,82.3820510742512,0.882,73.2625637529097,"identity",37,200
"sblm",29.2834655331279,23.5898531426414,21.4459293328795,2.26600000000002,0.797,56.5043528454442,0.752,49.5730440088977,0.888,76.0579271823002,0.854,67.9161929951115,0.938,94.697329209347,0.908,85.5935917709846,"identity",37,200
"sebart",24.5189790545158,29.3387647295343,23.8751308518748,4.55199999999996,0.825,49.8934739780475,0.776,38.6186137438009,0.903,65.303833326164,0.873,55.4577308285567,0.952,79.8659941330233,0.936,70.3810323720321,"identity",38,200
"bart",9.70851006376477,30.4337696983855,23.1506874543212,0.990000000000009,0.847,29.5468215022727,0.843,28.9761187147843,0.926,37.9902706230532,0.931,37.459753562769,0.971,45.2702201155412,0.971,44.6798076845425,"identity",38,200
"bart_bc",21.3258225489583,28.1864186955465,23.595092659942,2.41300000000001,0.796,56.9582787461491,0.704,46.8124954684794,0.859,76.9165007400736,0.856,65.3073984371292,0.906,96.6569790567835,0.915,84.1064039718749,"identity",38,200
"sblm",28.7510161588468,22.9340947405011,20.0384195111925,2.30200000000002,0.775,57.8926560167457,0.774,48.6283397089446,0.894,80.996097905345,0.872,69.0077910928812,0.935,106.469913716843,0.922,90.5108476956438,"identity",38,200
"sebart",12.6402658506948,31.2073486849839,25.8663233960368,4.512,0.841,40.9057019008859,0.781,35.4620857709042,0.932,52.2113086607512,0.905,47.4480184161055,0.967,62.2863959852478,0.964,58.0376904555997,"identity",39,200
"bart",9.05885012653716,34.2057707814066,26.7249573566397,1.09199999999998,0.793,21.2118649612752,0.793,20.9144975210398,0.901,27.2075558128857,0.89,26.8942149099364,0.948,32.3742616532467,0.944,32.028847110057,"identity",39,200
"bart_bc",22.1987186670831,30.5961473853634,25.4361412045934,2.42400000000004,0.804,60.3178816088496,0.707,49.2773412700667,0.903,82.0082751524797,0.88,69.5107935605172,0.936,103.923170454693,0.947,90.3766510244516,"identity",39,200
"sblm",25.0487944188646,26.401816538028,22.6003639420633,2.24499999999995,0.823,59.3804584592924,0.801,51.7137609857699,0.918,78.8107815460755,0.904,70.8806185339057,0.947,96.8107573484433,0.94,88.8378210878305,"identity",39,200
"sebart",13.6119937220594,29.1705616617481,24.8489247347354,4.54500000000002,0.852,41.6395957865295,0.797,36.0312285868805,0.898,53.1988520066908,0.892,47.9412441874027,0.932,63.3489683136775,0.924,58.8610691015319,"identity",40,200
"bart",8.42250297192538,32.109837135099,25.0847961557874,1.07600000000002,0.79,21.6621617267325,0.79,21.33289293927,0.895,27.831842282315,0.902,27.4590739505718,0.945,33.1045316827904,0.946,32.695654197424,"identity",40,200
"bart_bc",20.1536715170879,29.6167578751525,25.4831887181911,2.44399999999996,0.797,55.486795792619,0.713,46.841218822494,0.875,74.6604212871402,0.867,64.724396463875,0.941,93.3953920544138,0.943,82.6559264774106,"identity",40,200
"sblm",27.0620406810915,24.4404813172616,21.5227148524089,2.23399999999992,0.787,60.6817706942937,0.767,51.4024215456333,0.884,81.9988935215089,0.861,71.3993339361865,0.931,102.190953240504,0.914,91.059230109231,"identity",40,200
"sebart",19.9920955737544,29.7002592237885,26.5222893928784,4.53300000000002,0.81,34.7444665042136,0.741,29.6049610751655,0.885,43.8154292396144,0.867,40.4739116026895,0.93,51.553567019624,0.921,48.7874128855524,"identity",41,200
"bart",14.4886839504149,33.3232952357775,26.9001809302285,1.12800000000004,0.758,18.4650678024512,0.753,18.213184840336,0.855,23.7195196159401,0.849,23.4497033261171,0.918,28.2408014127293,0.916,27.9356212116439,"identity",41,200
"bart_bc",24.929407607818,28.5124344457305,25.6364818567571,2.51300000000003,0.785,53.9651046614392,0.693,45.0925710460055,0.865,72.4820988962464,0.85,62.3690917278148,0.918,90.4540865522725,0.915,79.6214186183094,"identity",41,200
"sblm",30.7803358225155,24.158236745369,21.9732614878879,2.39400000000001,0.794,57.0033456260512,0.767,50.2846705796282,0.887,75.5560159179274,0.875,68.4150984718354,0.934,93.4182183617138,0.91,85.3032870795846,"identity",41,200
"sebart",15.9610649641335,29.6216818125248,24.885632653685,4.53300000000002,0.814,41.3057872253624,0.719,33.9050762140963,0.889,52.6820427063912,0.868,47.3676139685653,0.93,62.7932266832108,0.924,57.8276806670024,"identity",42,200
"bart",10.7987941671672,31.2457647706237,24.8264106014887,1.08000000000004,0.769,23.2636869257285,0.754,22.9354179199944,0.875,29.943865441654,0.861,29.5724156711666,0.933,35.7226545877499,0.936,35.3288629910995,"identity",42,200
"bart_bc",20.9513657372792,29.1877936858395,25.1688196612098,2.45699999999999,0.775,54.9961045929445,0.677,45.6337209947059,0.889,74.578102262569,0.872,64.0315245019958,0.953,93.9863717815384,0.959,82.6106743033669,"identity",42,200
"sblm",24.3470195268472,23.9836656825385,21.552342516996,2.19800000000009,0.837,56.4045445730548,0.782,48.0141735286128,0.913,76.9342465253332,0.878,66.59710929555,0.934,97.4994686724036,0.92,85.5652118713789,"identity",42,200
"sebart",19.8199484156574,28.3567628535311,24.6691726530935,4.57600000000002,0.87,43.5959651294566,0.84,37.8889745257652,0.918,54.9289219458801,0.919,50.4170911306978,0.955,64.5403924633824,0.948,60.6462839851086,"identity",43,200
"bart",13.0206594791374,32.7668922014371,26.1691794734063,1.12599999999998,0.798,21.5118804572819,0.782,21.2379784517985,0.888,27.6546650711792,0.89,27.3566458981211,0.948,32.9358672460424,0.948,32.6171967830879,"identity",43,200
"bart_bc",24.556217642521,27.6879167774499,25.0202730672983,2.47200000000009,0.784,56.4261028355243,0.685,45.4108935259056,0.891,77.1811944534375,0.88,64.9073232198421,0.949,98.4124816334162,0.96,85.1879475361332,"identity",43,200
"sblm",32.9237855857074,23.5970635224694,21.7240271186936,2.31999999999994,0.798,58.5187580017729,0.78,51.5307592258426,0.895,77.8681707710409,0.868,69.6119642190166,0.937,96.681498525669,0.917,86.7465881107547,"identity",43,200
"sebart",15.0380240121331,28.0469424433701,23.3419408584281,4.61000000000001,0.82,39.6883405630471,0.757,34.0721872941765,0.893,51.1288116323509,0.865,46.0685652797101,0.937,61.4198430843688,0.931,56.4292103379063,"identity",44,200
"bart",10.7167032273082,30.1324386055565,23.2466155549226,1.07799999999997,0.791,22.8215164438603,0.785,22.496020663564,0.898,29.3480085986975,0.896,28.9736466059142,0.943,34.954574562346,0.944,34.5529824903406,"identity",44,200
"bart_bc",17.3568265105291,28.1066050454136,23.7415812074159,2.48399999999992,0.754,46.8339270736964,0.683,40.3431511211305,0.849,62.5447220105113,0.821,54.8910471073751,0.899,77.4404316090562,0.903,69.3652127655962,"identity",44,200
"sblm",26.2813093116039,22.0599070671175,19.750193316098,2.30599999999993,0.798,58.124972981096,0.768,48.492349276042,0.895,81.6721625836165,0.892,70.0227382956613,0.945,105.142622989425,0.939,92.2092492655825,"identity",44,200
"sebart",13.7915265737715,29.8260097464784,24.0587542289709,4.66699999999992,0.855,38.6953990388608,0.805,34.256605836613,0.92,48.5107683265705,0.909,44.8555735939242,0.949,57.2437864022892,0.95,53.702981938485,"identity",45,200
"bart",10.2932042724748,32.3516008873747,24.900009758861,1.11599999999999,0.776,19.8705447532214,0.774,19.6366883162234,0.878,25.5289713444239,0.876,25.247420608127,0.926,30.3965610256962,0.922,30.1031433673228,"identity",45,200
"bart_bc",20.5574942236947,28.4622481303669,23.9140759742662,2.44499999999994,0.819,58.9387900611759,0.728,47.7720775769996,0.884,80.0560026836783,0.888,67.4526713293417,0.943,101.175469127833,0.959,87.692126485258,"identity",45,200
"sblm",28.199930686509,23.0006735869786,20.7153860367664,2.226,0.818,61.2944764461573,0.816,53.7859747110314,0.909,81.7311437518385,0.895,73.7001863041375,0.94,99.5958312628042,0.927,91.7291970684504,"identity",45,200
"sebart",12.6314651063541,27.4882509320223,23.5306873474363,4.58500000000004,0.821,44.2797211759775,0.745,37.809932693261,0.895,55.7076876203888,0.865,49.794508817619,0.941,65.9523149469617,0.926,60.6445778425814,"identity",46,200
"bart",8.80044001989823,29.6627635688118,23.1565478844901,1.09800000000007,0.797,21.9884637311802,0.775,21.6450289507294,0.9,28.275694204884,0.892,27.9039219228966,0.947,33.5704323116861,0.943,33.1706277204392,"identity",46,200
"bart_bc",15.9656187503362,26.9565977937109,23.9309678586213,2.46299999999997,0.801,51.6116657844001,0.699,43.0760078956734,0.858,69.2401709615726,0.85,59.5096887227733,0.907,86.4965884143669,0.912,75.9783830286733,"identity",46,200
"sblm",23.9904755048832,24.0278816973814,20.9121707718196,2.19100000000003,0.788,56.9681475093343,0.781,50.0703257981099,0.867,74.6870743931521,0.862,67.0263303224093,0.907,90.7204024883662,0.901,82.8352576678893,"identity",46,200
"sebart",13.3907609502257,29.4904633788931,24.2623367061548,4.57100000000003,0.848,39.5595016201163,0.793,34.9558824018533,0.911,50.2744351721284,0.888,46.2454445215677,0.943,59.4590774837067,0.931,55.5915931584293,"identity",47,200
"bart",9.14494986955608,31.5201909895803,25.1312811811063,1.09900000000005,0.816,19.4253415063577,0.811,19.1659856252392,0.905,24.9442543567098,0.914,24.651985213976,0.946,29.7267027550423,0.945,29.3927860846628,"identity",47,200
"bart_bc",18.9243796835394,28.3866702719815,24.4090522051494,2.48300000000006,0.786,56.2697671989586,0.718,46.7065488811497,0.88,76.0605656340063,0.858,65.186307490715,0.934,95.7220855641446,0.948,83.8484831309544,"identity",47,200
"sblm",25.5293120662179,23.5792765946228,20.5519365217151,2.27200000000005,0.841,64.5099868003988,0.851,57.580615593662,0.911,84.6402290473548,0.901,76.6711910864186,0.934,102.111361811933,0.925,94.3300772754664,"identity",47,200
"sebart",15.7170590490399,26.8571505319945,23.554218326657,5.322,0.802,37.0620521614196,0.737,31.8683221082282,0.883,47.865871386077,0.876,43.2013287531134,0.93,57.2621051027818,0.918,53.1447571738643,"identity",48,200
"bart",10.5539480776613,29.9753717481875,23.6112223025145,1.399,0.809,22.5840883731925,0.782,22.2566928650113,0.9,29.0327109114886,0.886,28.6751257448539,0.94,34.5693454728735,0.937,34.1779889116705,"identity",48,200
"bart_bc",18.7345582038553,26.5141107302903,23.6123926407978,2.51400000000001,0.724,46.2017370463265,0.644,39.2743826398912,0.838,61.9808632774163,0.8,54.1803624267901,0.9,77.6030002168948,0.909,68.9138107783349,"identity",48,200
"sblm",24.8480180116197,22.1756881142788,20.0173320403413,2.30600000000004,0.76,52.7709552280417,0.75,46.4250272874908,0.871,71.2112271618481,0.859,63.6525742131215,0.92,88.5009231487164,0.92,80.5660275764235,"identity",48,200
"sebart",16.5073161260639,28.4232836201729,24.3190968079546,4.72200000000009,0.838,38.8062904734161,0.774,33.4016808477179,0.916,49.4321789201959,0.884,44.921908012343,0.947,58.5300703801921,0.946,54.4660039519633,"identity",49,200
"bart",12.1341768898344,31.906750385477,24.8787154129483,1.10400000000004,0.746,20.0381524051009,0.733,19.7584693399856,0.845,25.7351197035549,0.846,25.4300362570603,0.914,30.6540001663738,0.912,30.2939859818246,"identity",49,200
"bart_bc",21.3603788890118,27.4735573592241,24.1402431103274,2.52600000000007,0.806,56.2227167321295,0.727,46.2998797666364,0.896,75.7766415484619,0.879,64.584863871505,0.94,95.0859996202983,0.949,83.0961360722818,"identity",49,200
"sblm",29.5522690071611,21.8540740330503,20.0485336784801,2.23400000000004,0.806,57.5889341146866,0.782,50.8323537583119,0.908,78.5354967587966,0.883,70.2013819890124,0.949,98.3179407985679,0.937,89.6338452654891,"identity",49,200
"sebart",16.5138450920997,28.6409007422084,24.8980152593648,4.55099999999993,0.852,36.6795043633916,0.794,32.1226014147004,0.923,45.8959490160111,0.889,42.2781351681924,0.95,54.2014660078881,0.946,50.8093556030656,"identity",50,200
"bart",10.8432547712881,31.2796255811932,25.0936499558589,1.12099999999998,0.75,18.2699434725635,0.751,18.0217453061707,0.872,23.4689453995781,0.865,23.1848678144161,0.927,27.9498058042199,0.932,27.6289186011082,"identity",50,200
"bart_bc",24.1113830614909,28.581003536845,24.7182203369245,2.7639999999999,0.732,49.5546762455059,0.645,41.6480101021216,0.85,66.3221450596877,0.794,57.5089448910878,0.911,82.6387573182905,0.916,73.1207164484026,"identity",50,200
"sblm",28.0908994835195,23.3955236626811,20.7938719933681,2.42100000000005,0.795,52.5153463257199,0.768,45.9897896201561,0.882,69.5522739859836,0.856,62.3322053134162,0.917,85.4203551565152,0.895,77.619200035,"identity",50,200
"sebart",13.0846591856834,30.372067872429,25.28437977819,4.98800000000006,0.835,38.9898585025173,0.766,33.3493372105246,0.901,49.8596166522332,0.879,45.1674408742968,0.931,58.8849657575918,0.927,54.8246344239145,"identity",51,200
"bart",8.85619012281411,32.4087556428702,25.3926394329191,1.18200000000002,0.82,19.3663263462914,0.81,19.0924459913268,0.916,24.8833932057262,0.907,24.5960124581291,0.954,29.6702281787839,0.95,29.3591977220106,"identity",51,200
"bart_bc",24.5648978491374,30.7919489977368,25.569043476709,2.56899999999996,0.764,53.2201082715568,0.684,45.6300216709657,0.851,71.241416815784,0.842,62.1499238285883,0.903,88.5801217421932,0.903,78.6363717625347,"identity",51,200
"sblm",28.1000002667903,23.2346485092645,20.9392627520784,2.48099999999999,0.798,60.162235224122,0.778,51.7994924906379,0.884,81.0539192327942,0.876,71.3320440733031,0.934,100.324964328355,0.92,89.916327944067,"identity",51,200
"sebart",15.2570684345169,28.2606449515227,24.349994250976,4.62599999999998,0.881,44.5039771775062,0.783,37.6709358356562,0.922,56.1076065123233,0.909,50.5677060960829,0.949,65.9458750591423,0.946,61.3831564056801,"identity",52,200
"bart",9.58836014961947,31.1475329000545,24.532338620369,1.13699999999994,0.88,22.8319106374741,0.876,22.5263847486485,0.952,29.2646801173059,0.951,28.9357645130573,0.971,34.7892186718088,0.971,34.4308652141228,"identity",52,200
"bart_bc",22.5860879579453,27.1639938651071,23.742952077128,2.45399999999995,0.839,63.9708412139226,0.754,50.2751928169014,0.943,88.2977006625022,0.933,73.2445402921602,0.98,113.757455471406,0.99,97.5865722774348,"identity",52,200
"sblm",30.3029687700278,21.6556334958696,19.6818136729291,2.20299999999997,0.873,75.6215077046112,0.847,64.8805208283818,0.925,100.55129492769,0.913,87.5271660220289,0.956,124.637572703014,0.941,109.547558994435,"identity",52,200
"sebart",14.2198920534874,29.6876345624761,25.1643705737707,4.61599999999999,0.838,41.7492201374907,0.749,35.7333025467751,0.906,53.1313836111776,0.881,48.2836653121147,0.942,62.6481646816196,0.934,58.8044902483917,"identity",53,200
"bart",9.90256856251137,32.5026932230018,25.3859448935613,1.11399999999992,0.812,23.7294348580622,0.813,23.4118808241803,0.928,30.5221917499857,0.926,30.163748982726,0.969,36.3679025388578,0.967,35.9736584282273,"identity",53,200
"bart_bc",21.0027124843902,29.2889585808903,25.0098454595773,2.48799999999994,0.784,57.6679694615557,0.674,47.3121536512785,0.894,78.654221373016,0.858,66.7478708561323,0.943,99.3502033426841,0.946,86.8544734595009,"identity",53,200
"sblm",28.2641775602818,23.6867152959133,21.20717918589,2.28800000000001,0.809,61.4205960490146,0.787,53.08349177667,0.907,83.5108580175513,0.892,73.3906997241468,0.943,104.252270876966,0.936,93.502276976244,"identity",53,200
"sebart",14.4657402892763,27.7561098152947,23.858534867348,4.5619999999999,0.864,40.9528764988234,0.818,35.551966104158,0.914,52.2140743881271,0.908,47.632941497214,0.942,61.8232591751803,0.947,57.7772872214449,"identity",54,200
"bart",10.2548366320877,30.7837885383502,24.7267876161273,1.16999999999996,0.822,19.3039557087334,0.821,19.0541276118663,0.904,24.7999319640396,0.898,24.5132639117836,0.945,29.526377040147,0.945,29.2093837929698,"identity",54,200
"bart_bc",22.4052015006172,26.7230082232772,23.4734496116967,2.81899999999996,0.841,60.2900985831067,0.753,48.4714236111386,0.926,82.6938978313475,0.922,69.4981479658189,0.973,105.328244926803,0.98,91.5388580724948,"identity",54,200
"sblm",29.255899997645,22.2928092425659,20.0020451010702,2.31400000000008,0.817,63.437833969108,0.808,54.8139757659077,0.906,84.1938585401246,0.889,74.8919824717802,0.944,102.798951659031,0.927,93.4960770410477,"identity",54,200
"sebart",16.5600453295152,31.1990654487801,25.5152993890641,4.65699999999993,0.858,44.8447713386012,0.787,38.0820073359769,0.923,56.7835584720272,0.906,51.2033354775655,0.967,66.5686805208582,0.961,62.2832921065781,"identity",55,200
"bart",10.0364281861268,33.509772469274,25.6910000018597,1.09100000000001,0.811,22.650756363298,0.803,22.3089811951684,0.911,29.1766853971134,0.912,28.8084516633037,0.953,34.7906845395551,0.953,34.3745626826142,"identity",55,200
"bart_bc",22.8409613096232,30.0094587416724,25.0568960728115,2.53899999999999,0.803,62.4704488792342,0.743,50.8243079345343,0.891,84.9089077513004,0.89,71.644563134806,0.941,107.195510148756,0.955,93.081476125201,"identity",55,200
"sblm",29.5199376612294,24.4075152849667,21.6763597598354,2.37300000000005,0.851,66.0287412979404,0.852,57.5389826469272,0.93,89.5017369538013,0.916,79.6258427873121,0.957,111.831676292885,0.943,101.124657406232,"identity",55,200
"sebart",15.123765612932,29.0999333632689,25.0129773181857,4.74899999999991,0.795,38.9787316755235,0.706,33.2500010993786,0.872,50.054615759341,0.832,45.1685664651333,0.924,59.8966039213242,0.905,55.4638048193986,"identity",56,200
"bart",9.92373960939904,30.9601207361816,24.2978152396934,1.07800000000009,0.84,22.1230548068743,0.829,21.796787197779,0.939,28.4005402086392,0.933,28.0497648943084,0.969,33.7499594507968,0.969,33.374449233576,"identity",56,200
"bart_bc",20.7579120574882,27.9158137860812,24.3940254416382,2.43899999999996,0.786,53.1113938052269,0.702,44.0275375041548,0.871,71.6689242388453,0.856,61.4842296918078,0.924,90.0718548277933,0.935,79.0491170169842,"identity",56,200
"sblm",26.4291880745369,23.9562824781778,20.6634070355277,2.27099999999996,0.817,59.5158217917402,0.807,51.7606836058764,0.887,79.0882783770166,0.88,70.0540199786049,0.929,96.9087069545889,0.914,87.7576626165921,"identity",56,200
"sebart",16.4500894704373,29.2657932307408,24.9947144195221,4.58600000000001,0.83,39.1250387376581,0.77,32.9046247816804,0.896,49.7878444868142,0.871,44.7190751873692,0.928,58.608567778493,0.929,54.5784974516731,"identity",57,200
"bart",10.6685010451943,32.3309492812904,25.4361898295482,1.10500000000002,0.814,19.5860324953651,0.803,19.3369702875978,0.89,25.1097004802545,0.891,24.8310353037972,0.95,29.8235805766027,0.944,29.5279774862398,"identity",57,200
"bart_bc",21.7940992358514,28.0118954499732,24.7219259979255,2.54500000000007,0.792,53.6355039786966,0.711,44.4852245737731,0.883,72.733385259318,0.875,62.4356537086844,0.948,91.678607833009,0.954,80.6857293184231,"identity",57,200
"sblm",29.5542018912353,22.2138877527159,20.4316526125223,2.30199999999991,0.812,62.2943463122399,0.786,53.5398248550428,0.898,83.995515751259,0.884,74.4586594727284,0.946,104.40092531458,0.931,94.3420231867958,"identity",57,200
"sebart",11.984716410177,30.7142624154111,25.8077945869843,4.58100000000002,0.881,37.3101302856932,0.823,33.4653463664377,0.942,48.6150375867898,0.918,44.5519703371264,0.971,58.0466402212038,0.961,54.3847967049121,"identity",58,200
"bart",8.76176688070585,33.0073127100113,26.1546586601827,1.11899999999991,0.854,21.6435049186444,0.85,21.3355804760114,0.929,27.732829010363,0.926,27.3883649489312,0.962,32.9330681859288,0.957,32.5645579076878,"identity",58,200
"bart_bc",21.0489493046609,30.5706022528749,26.149350513334,2.697,0.781,57.1351345480645,0.695,47.8451750445433,0.883,77.0590203726927,0.856,66.4121653426488,0.935,96.3858556929858,0.939,84.9983357592617,"identity",58,200
"sblm",27.0440508127728,23.1781257796578,20.8974093877196,2.26800000000003,0.863,67.3460436855607,0.826,58.581930603919,0.935,91.7066414733065,0.918,81.9450541337745,0.959,114.247735411945,0.944,103.384146529204,"identity",58,200
"sebart",14.3386743437256,28.0943115915225,23.8352287579037,4.69499999999994,0.847,38.8665168507245,0.777,34.1426579515775,0.911,49.9125345755541,0.884,45.1852056680819,0.944,59.5816269010204,0.938,55.0261421543841,"identity",59,200
