"Scenario","Iteration","N_train","Latent_Min","Latent_Max"
"box_cox",1,200,-42.0328925050484,286.456098106301
"box_cox",2,200,-40.5444280321995,280.926640285414
"box_cox",3,200,-28.5753085233062,259.337481577151
"box_cox",4,200,-35.8627017757874,318.3191748239
"box_cox",5,200,-38.4504288774643,241.948430131247
"box_cox",6,200,-37.5014020777414,290.887721005851
"box_cox",7,200,-40.139613466451,337.367996358083
"box_cox",8,200,-49.9025500249552,269.079761634003
"box_cox",9,200,-34.5220446930762,232.938288384032
"box_cox",10,200,-41.459336071004,298.129556040259
"box_cox",11,200,-37.058902020556,294.64428646093
"box_cox",12,200,-39.715957182752,250.550583683973
"box_cox",13,200,-37.7421085341066,260.788654490251
"box_cox",14,200,-43.0700152427115,256.074949621687
"box_cox",15,200,-34.7752346965574,288.19224602545
"box_cox",16,200,-39.3244418132572,352.831147508198
"box_cox",17,200,-36.4064172143087,369.031898117102
"box_cox",18,200,-36.8522985098538,270.960976742496
"box_cox",19,200,-35.0911257968334,289.791573631204
"box_cox",20,200,-36.9580526599823,256.969810461968
"box_cox",21,200,-38.7602184486748,336.101338636546
"box_cox",22,200,-37.9707443756709,235.185318640049
"box_cox",23,200,-38.7092471429349,476.422602914979
"box_cox",24,200,-41.7034834643875,271.519034318129
"box_cox",25,200,-37.0538725616929,298.020011256578
"box_cox",26,200,-33.3412012813627,225.531824573937
"box_cox",27,200,-39.0468347003736,264.988362560585
"box_cox",28,200,-31.4993871016794,249.688157217479
"box_cox",29,200,-30.4697194844545,286.333993049926
"box_cox",30,200,-30.2496177842963,267.27345697394
"box_cox",31,200,-37.0196576275023,260.72706501751
"box_cox",32,200,-33.9449870780879,298.220693719289
"box_cox",33,200,-35.2010867515147,274.171417338929
"box_cox",34,200,-34.7920387016949,319.748123641086
"box_cox",35,200,-35.7410975477481,283.276478976474
"box_cox",36,200,-35.1757279454147,269.075314316643
"box_cox",37,200,-30.926537804007,236.333131262121
"box_cox",38,200,-41.6330285853693,567.989708378627
"box_cox",39,200,-37.2275931115131,207.43804618006
"box_cox",40,200,-38.273702442923,259.436588417871
"box_cox",41,200,-33.6456256314915,407.450527490476
"box_cox",42,200,-30.4312387742892,299.998404934114
"box_cox",43,200,-43.9850644297028,302.152315690838
"box_cox",44,200,-35.5718315744382,271.852448940172
"box_cox",45,200,-33.092980365261,296.4183487725
"box_cox",46,200,-33.790340650839,258.849224651123
"box_cox",47,200,-44.0115161753316,219.465631668712
"box_cox",48,200,-38.6150136128768,246.699236552209
"box_cox",49,200,-35.634747237326,269.275379915832
"box_cox",50,200,-32.5816130045485,228.950944842758
"box_cox",51,200,-30.1702865433428,241.289563109365
"box_cox",52,200,-34.3305811709568,323.786464942789
"box_cox",53,200,-36.8875477081415,302.430538719127
"box_cox",54,200,-39.7783694479154,274.613128573287
"box_cox",55,200,-39.0646302072408,394.558519385972
"box_cox",56,200,-49.1063961331623,323.758324986364
"box_cox",57,200,-30.4804633725391,345.989971213871
"box_cox",58,200,-36.4485299992087,275.319751371899
"box_cox",59,200,-37.716380673485,269.094641472484
"box_cox",60,200,-38.2750989489343,252.900117272375
"box_cox",61,200,-33.2602883607589,293.656039716373
"box_cox",62,200,-39.8853286513752,277.172311198921
"box_cox",63,200,-45.356441155757,290.401610270641
"box_cox",64,200,-31.0400729491528,217.10483987764
"box_cox",65,200,-27.7193527660387,339.320856470747
"box_cox",66,200,-45.2220685628825,459.800751056041
"box_cox",67,200,-33.2866299286147,354.18983835614
"box_cox",68,200,-41.2589813196082,280.507019128559
"box_cox",69,200,-35.5783757082714,276.513509411091
"box_cox",70,200,-41.995588647497,238.292920823365
"box_cox",71,200,-39.7362025623187,330.53028831076
"box_cox",72,200,-35.6556714951269,266.158651706306
"box_cox",73,200,-34.362787833895,439.53482697921
"box_cox",74,200,-34.9553542536506,260.881344167123
"box_cox",75,200,-38.2414071758563,286.963833084988
"box_cox",76,200,-38.898134087614,438.359112618608
"box_cox",77,200,-34.7105637448573,313.048459903669
"box_cox",78,200,-40.0681609439285,370.272354586656
"box_cox",79,200,-39.9238363917013,287.475756805613
"box_cox",80,200,-31.8235794107489,275.080674963951
"box_cox",81,200,-44.2119125515024,296.032402066809
"box_cox",82,200,-43.1805904451452,367.478026298342
"box_cox",83,200,-42.8462930548859,324.425039285498
"box_cox",84,200,-35.2422904891139,333.763843987833
"box_cox",85,200,-41.1299170564377,232.445287599457
"box_cox",86,200,-31.1954611108539,303.300421682312
"box_cox",87,200,-34.1025820145696,287.422754587195
"box_cox",88,200,-40.1259798566781,290.636179636898
"box_cox",89,200,-33.9848439328404,388.531356132138
"box_cox",90,200,-32.9251113130496,259.730900970089
"box_cox",91,200,-38.7735159630017,275.186064721104
"box_cox",92,200,-45.5894438871842,278.066543173777
"box_cox",93,200,-30.0157422825748,268.151269021484
"box_cox",94,200,-35.2180849382513,312.338276509673
"box_cox",95,200,-37.3753670949677,308.090882758211
"box_cox",96,200,-40.4229810527077,383.111902022163
"box_cox",97,200,-36.8594702361368,441.121901573019
"box_cox",98,200,-31.8404045945191,225.02270168464
"box_cox",99,200,-32.5368770501323,265.420110567973
"box_cox",100,200,-34.0779423760632,345.014675506085
