"Scenario","Iteration","N_train","Latent_Min","Latent_Max"
"arctangent",27,150,-35.1901475419509,317.256626289592
"arctangent",28,150,-32.2498088987709,388.16294067856
"arctangent",29,150,-35.9404091775773,235.954186066331
"arctangent",30,150,-33.5976030506,330.992068589741
"arctangent",31,150,-34.4137592418924,236.142368737202
"arctangent",32,150,-36.3510228840407,312.541811683769
"arctangent",33,150,-34.9581324784597,307.397306245885
"arctangent",34,150,-33.8513620687289,474.818561011736
"arctangent",35,150,-40.1700823837531,318.077153587556
"arctangent",36,150,-33.2545615150888,328.947601239077
"arctangent",37,150,-31.1028978227347,267.494082275453
"arctangent",38,150,-41.6526447651894,281.670948033477
"arctangent",39,150,-31.8615124943469,247.962975903676
"arctangent",40,150,-37.5835235369267,290.753173489802
"arctangent",41,150,-34.6731481749492,273.315067079107
"arctangent",42,150,-33.4380141613512,246.271260757603
"arctangent",43,150,-34.489774794008,267.440331515983
"arctangent",44,150,-28.3757210796588,347.698712500326
"arctangent",45,150,-36.8721216650903,249.871710278405
"arctangent",46,150,-37.5012858850027,315.547090810463
"arctangent",47,150,-38.366373617003,268.226631179292
"arctangent",48,150,-34.1565244152647,242.780518488338
"arctangent",49,150,-37.5908297050132,321.17017967677
"arctangent",50,150,-31.119661587742,226.821754615986
"arctangent",51,150,-44.4150414949645,254.919012161999
"arctangent",52,150,-40.9089837520288,209.259594013427
"arctangent",53,150,-24.5641695811069,310.439084586941
"arctangent",54,150,-29.7966207388302,285.280162881402
"arctangent",55,150,-38.2678955387036,221.578194879675
"arctangent",56,150,-43.6787595088605,272.288067358495
"arctangent",57,150,-33.934364661153,298.732044862643
"arctangent",58,150,-42.1786740185343,223.279272899885
"arctangent",59,150,-32.1437511565518,287.714799105543
"arctangent",60,150,-34.1593056274133,369.811399239844
"arctangent",61,150,-41.10661404165,303.496160465895
"arctangent",62,150,-31.2532795525044,228.43916970709
"arctangent",63,150,-44.0380060755579,231.296001643235
"arctangent",64,150,-40.1609480858018,274.091514991992
"arctangent",65,150,-50.3169280820358,270.122712682605
"arctangent",66,150,-36.4514355927749,325.640149565989
"arctangent",67,150,-36.931613043041,410.873751204591
"arctangent",68,150,-36.0403063064476,308.223782094343
"arctangent",69,150,-38.3112622172081,258.605334427839
"arctangent",70,150,-39.2702227452947,278.562212533023
"arctangent",71,150,-32.3470500809073,327.203541757185
"arctangent",72,150,-29.973974141758,325.367068426868
"arctangent",73,150,-41.0455314884833,268.992119437775
"arctangent",74,150,-34.8405974392831,278.189094195871
"arctangent",75,150,-36.0620878720731,239.0575043644
"arctangent",76,150,-40.2683604004374,283.090976208578
"arctangent",77,150,-34.2669301376763,205.801346221055
"arctangent",78,150,-36.4755185432946,240.300255413141
"arctangent",79,150,-39.7236811050516,221.520042367756
"arctangent",80,150,-34.6100459273556,281.884389438274
"arctangent",81,150,-34.5600134051014,226.914134005542
"arctangent",82,150,-32.1655308811903,236.263365457743
"arctangent",83,150,-37.8935291680378,277.954794277419
"arctangent",84,150,-34.6475953090627,235.968306897367
"arctangent",85,150,-37.1173420716138,234.976108676163
"arctangent",86,150,-37.0380488713744,243.644231496816
"arctangent",87,150,-39.4720448031201,275.739112542146
"arctangent",88,150,-35.5857420281205,215.301214291864
"arctangent",89,150,-36.6429290032353,298.687421910876
"arctangent",90,150,-33.4870082194869,241.469169235821
"arctangent",91,150,-32.2210279675645,256.281487567448
"arctangent",92,150,-37.4561637495497,316.271550188185
"arctangent",93,150,-33.3098715613955,291.797089975824
"arctangent",94,150,-38.9698405770306,327.093863039235
"arctangent",95,150,-30.7982436770575,243.715143068154
"arctangent",96,150,-37.7651916865308,298.413783517442
"arctangent",97,150,-35.6426146030875,273.395939530808
"arctangent",98,150,-35.9231798920038,322.205714995105
"arctangent",99,150,-39.4505449497994,363.48890940765
"arctangent",100,150,-40.9904166636234,314.896656273992
"box_cox",1,150,-31.5787083084865,347.039346424795
"box_cox",2,150,-35.7064487609302,291.06077342167
"box_cox",3,150,-31.7817329798238,337.801253981605
"box_cox",4,150,-34.928459333188,394.944678843957
"box_cox",5,150,-41.0343801807694,316.12485518411
"box_cox",6,150,-38.2963952466497,271.878582359563
"box_cox",7,150,-47.3886553553162,196.401462243777
"box_cox",8,150,-36.1406462287776,247.916322158643
"box_cox",9,150,-44.8618760624248,329.121277085668
"box_cox",10,150,-39.5350694313147,326.242398855348
"box_cox",11,150,-30.222185141028,298.673892029712
"box_cox",12,150,-33.5173281914609,550.126777350727
"box_cox",13,150,-39.9273159889716,450.09122290418
"box_cox",14,150,-33.2788303339343,330.223409240398
"box_cox",15,150,-39.7335812025738,314.909145812017
"box_cox",16,150,-37.2283548255686,366.32990791638
"box_cox",17,150,-33.3486711414455,214.036552512728
"box_cox",18,150,-33.051334190292,231.399995246917
"box_cox",19,150,-31.8152720066325,338.31663867709
"box_cox",20,150,-36.9307146698414,394.045278299291
"box_cox",21,150,-33.302727575224,371.174970069162
"box_cox",22,150,-33.6935874432637,241.510683405441
"box_cox",23,150,-35.6647480261623,267.153582171152
"box_cox",24,150,-42.314378473962,215.226060860995
"box_cox",25,150,-31.3561463958862,281.986413686555
"box_cox",26,150,-36.0151673606496,265.98886798669
"box_cox",27,150,-35.7020077948498,289.311856446421
"box_cox",28,150,-37.2192229272533,236.34044129565
"box_cox",29,150,-33.357019774878,285.539227993808
"box_cox",30,150,-31.5978817341645,311.820966809848
"box_cox",31,150,-34.3536907562731,319.842567650193
"box_cox",32,150,-34.076221136723,228.783711041909
"box_cox",33,150,-32.7429006317418,290.63676647553
"box_cox",34,150,-30.1159321873944,266.739215349625
"box_cox",35,150,-37.5981155733507,272.594480957535
"box_cox",36,150,-40.007427824267,294.517402634401
"box_cox",37,150,-36.0130800093924,283.65279946941
"box_cox",38,150,-31.2534080049349,311.182097306042
"box_cox",39,150,-39.3233595535902,261.69513799032
"box_cox",40,150,-37.0159367591218,261.853670265817
"box_cox",41,150,-33.7689995500865,288.134431133509
"box_cox",42,150,-36.1591596610877,251.404414944817
"box_cox",43,150,-35.4260300990516,308.512115761417
"box_cox",44,150,-34.4058887444426,269.331079674808
"box_cox",45,150,-38.6311840260609,239.603685676572
"box_cox",46,150,-45.5088629732046,391.37095833805
"box_cox",47,150,-32.7793907891517,265.391205659542
"box_cox",48,150,-25.8123117119518,345.095458706491
"box_cox",49,150,-34.7524352337052,229.179371767521
"box_cox",50,150,-33.8224849465827,255.524570085553
"box_cox",51,150,-33.952345108092,315.376341044488
"box_cox",52,150,-43.2828499793437,300.070888971132
"box_cox",53,150,-44.7745095695833,321.054391089447
"box_cox",54,150,-35.6618298622083,268.953545645722
"box_cox",55,150,-32.4043840571039,258.946079833654
"box_cox",56,150,-43.0855557834142,236.88800591108
"box_cox",57,150,-36.4281226258063,348.380789054304
"box_cox",58,150,-38.4065946744727,363.804670965848
"box_cox",59,150,-28.0614564838014,237.928774640253
"box_cox",60,150,-41.6393848649022,303.188740659306
"box_cox",61,150,-33.5837971391765,259.427053940839
"box_cox",62,150,-39.4705167471986,274.080326391208
"box_cox",63,150,-41.3383559816288,326.315944308923
"box_cox",64,150,-35.8027380217559,275.131186372157
"box_cox",65,150,-35.961020407596,236.13407208101
"box_cox",66,150,-45.9098459832063,287.203374170193
"box_cox",67,150,-37.8382361827647,304.841670606908
"box_cox",68,150,-35.7236140749577,305.327187705012
"box_cox",69,150,-34.4026897884867,231.355336048254
"box_cox",70,150,-28.0119710832291,316.829183834751
"box_cox",71,150,-33.0715235916919,309.501745558258
"box_cox",72,150,-36.3584121459075,236.815648962421
"box_cox",73,150,-40.7353273552412,301.314345127704
"box_cox",74,150,-39.5116700017293,247.816314665754
"box_cox",75,150,-40.2132398012795,295.441197086475
"box_cox",76,150,-30.5889399715317,328.224697288137
"box_cox",77,150,-31.713312725096,374.230910550611
"box_cox",78,150,-34.2859501875136,261.383856529309
"box_cox",79,150,-31.4530673787732,322.332911917665
"box_cox",80,150,-46.5676019887784,367.920598836193
"box_cox",81,150,-34.0547168456659,330.75228712319
"box_cox",82,150,-33.6559114816877,222.510185717673
"box_cox",83,150,-33.1159812540627,468.785843742315
"box_cox",84,150,-36.3440136773711,214.934944175146
"box_cox",85,150,-39.8811262312277,268.462569034607
"box_cox",86,150,-35.6490803800685,251.333899629892
"box_cox",87,150,-34.939935578702,355.080174572037
"box_cox",88,150,-32.1095688399778,351.847302428608
"box_cox",89,150,-35.131009879846,276.121944362438
"box_cox",90,150,-39.9189569347604,377.583676849229
"box_cox",91,150,-33.9940761327654,265.976075343644
"box_cox",92,150,-32.0470354933862,304.103046721921
"box_cox",93,150,-47.9736500367496,454.461065257397
"box_cox",94,150,-34.8913834052495,377.426230607672
"box_cox",95,150,-32.2482640805012,208.790896100986
"box_cox",96,150,-33.2528864581367,298.407713417602
"box_cox",97,150,-33.3632023740296,253.751347693708
"box_cox",98,150,-36.3732452477918,344.155334676678
"box_cox",99,150,-37.6191176633185,245.200833911515
"box_cox",100,150,-46.1492729559061,298.511885774462
"sigmoid",1,200,-34.2272658220284,282.878253121974
"sigmoid",2,200,-33.0001333716784,235.334176235703
"sigmoid",3,200,-29.3838971282371,402.83262374348
"sigmoid",4,200,-33.5399491337458,354.759014198595
"sigmoid",5,200,-35.0102005878278,276.134309043977
"sigmoid",6,200,-39.8534942782369,464.090061236341
"sigmoid",7,200,-35.2262263122172,239.869253158851
"sigmoid",8,200,-38.3422899652224,226.054056662063
"sigmoid",9,200,-32.8069077447172,241.763442490464
"sigmoid",10,200,-37.3175116362227,234.131731926249
"sigmoid",11,200,-44.7883102998548,250.896687392288
"sigmoid",12,200,-38.3352025555532,307.075814964449
"sigmoid",13,200,-42.5161957232342,238.20875337748
"sigmoid",14,200,-40.2308030058076,234.877099947633
"sigmoid",15,200,-42.0453510890156,307.890678119581
"sigmoid",16,200,-37.0092851492531,267.213383455381
"sigmoid",17,200,-42.0483927724589,269.607678904406
"sigmoid",18,200,-29.544586191572,302.042921148103
"sigmoid",19,200,-40.238132237182,271.450511867101
"sigmoid",20,200,-31.0147794425649,257.560221904048
"sigmoid",21,200,-31.2986118917648,256.354779993676
"sigmoid",22,200,-38.939969453644,256.067298955081
"sigmoid",23,200,-32.992588226971,287.900094805368
"sigmoid",24,200,-39.0295011767168,237.567552727195
"sigmoid",25,200,-45.2600686889187,302.411845273844
"sigmoid",26,200,-31.1007744188757,319.150976095398
"sigmoid",27,200,-32.8077460704519,288.665024098841
"sigmoid",28,200,-33.369169421729,303.371838621042
"sigmoid",29,200,-37.0505468302131,307.464651154371
"sigmoid",30,200,-35.8126005946608,288.309665278306
"sigmoid",31,200,-38.8443013766143,322.592833391491
"sigmoid",32,200,-40.6316280589079,283.063063369062
"sigmoid",33,200,-32.2539363406612,281.98966866414
"sigmoid",34,200,-44.1833850980577,311.903628908159
"sigmoid",35,200,-47.1911814818244,219.825678516274
"sigmoid",36,200,-39.706507352889,295.543913111682
"sigmoid",37,200,-41.452599318054,258.693378419188
"sigmoid",38,200,-34.2698883618522,237.495100970163
"sigmoid",39,200,-37.5405310069419,305.174011654897
"sigmoid",40,200,-36.9014711459421,219.726260237707
"sigmoid",41,200,-33.2268817492179,269.801945963901
"sigmoid",42,200,-32.9741054357204,235.704953742148
"sigmoid",43,200,-33.0899025050171,243.461207321671
"sigmoid",44,200,-33.4620433688493,375.959473912344
"sigmoid",45,200,-30.2948896102019,330.997063403976
"sigmoid",46,200,-32.6482757401031,297.060389566189
"sigmoid",47,200,-43.4360440198955,248.881301809594
"sigmoid",48,200,-35.8037207588615,256.423341278252
"sigmoid",49,200,-36.9065963183718,246.004391556227
"sigmoid",50,200,-38.7835601340847,440.669076143189
"sigmoid",51,200,-35.1793771320202,218.314778618645
"sigmoid",52,200,-31.5933688087448,224.2896819221
"sigmoid",53,200,-32.5744729018768,262.235359965819
"sigmoid",54,200,-35.1379436644952,309.190458982569
"sigmoid",55,200,-40.0426698397091,309.724458898581
"sigmoid",56,200,-43.0800906071167,211.918946214051
"sigmoid",57,200,-33.2470880291673,247.500321850454
"sigmoid",58,200,-31.893479730312,281.37716979833
"sigmoid",59,200,-31.8443188885797,388.255216820571
"sigmoid",60,200,-33.3270295767702,222.956920848214
"sigmoid",61,200,-40.4447271645622,228.221235291837
"sigmoid",62,200,-37.0507360207987,248.697690438089
"sigmoid",63,200,-53.0223451437245,258.630730553547
"sigmoid",64,200,-41.0665895519714,255.495604388553
"sigmoid",65,200,-44.4355505390621,315.941145787807
"sigmoid",66,200,-34.1283585667702,484.858134173042
"sigmoid",67,200,-29.5068020487969,371.962431333438
"sigmoid",68,200,-38.7223365086469,221.822437551674
"sigmoid",69,200,-32.4411325976024,297.617545831506
"sigmoid",70,200,-37.2740224977705,390.587122804043
"sigmoid",71,200,-37.9155736289419,264.27588690337
"sigmoid",72,200,-31.5686759034575,230.06843427459
"sigmoid",73,200,-30.2281799721386,274.771339507738
"sigmoid",74,200,-38.661786662654,264.675291410824
"sigmoid",75,200,-39.943922281003,245.543497644986
"sigmoid",76,200,-28.3569949239509,229.348244137929
"sigmoid",77,200,-32.8230570079189,418.061007742557
"sigmoid",78,200,-36.7391515819632,326.629517529747
"sigmoid",79,200,-47.2433653952946,312.957905524804
"sigmoid",80,200,-40.9517375099819,230.082493738838
"sigmoid",81,200,-43.3538841172017,420.81501083362
"sigmoid",82,200,-39.8129036992527,389.218169940784
"sigmoid",83,200,-32.2242896384046,236.382961502888
"sigmoid",84,200,-38.3128724735909,524.595742539289
"sigmoid",85,200,-33.5668595684927,263.390629892333
"sigmoid",86,200,-31.6551873809745,248.417646610765
"sigmoid",87,200,-29.9277683669431,286.419901135181
"sigmoid",88,200,-34.609123128216,268.989421015852
"sigmoid",89,200,-30.7116955247971,361.64763123201
