"Scenario","Iteration","N_train","ISE_raw_mean","ISE_raw_expected","ISE_adjusted_mean","ISE_adjusted_expected","Mu_mean","Sigma_mean"
"arctangent",65,150,1778.00860947823,1778.02792216875,21962.7745352134,22251.7680249185,0.126843148133711,0.28830141512507
"arctangent",66,150,3226.8898873061,3226.90883868902,33971.8863576415,34434.9235585697,0.0793736662162603,0.31243279323848
"arctangent",67,150,2246.07032063844,2246.0921878112,27826.6108032854,28252.214155375,-0.0283677738099217,0.288408674579188
"arctangent",68,150,1325.32348184019,1325.3450989903,11539.7252107061,11681.839996866,0.214126414166929,0.343019799554368
"arctangent",69,150,2609.66498692487,2609.6840767296,29595.6203310121,30039.7563026037,0.0715438075887504,0.30118677750779
"arctangent",70,150,1707.7751068108,1707.79638558089,12894.2050902921,13037.0214966053,0.0167507487413789,0.367870030044649
"arctangent",71,150,2267.98126438207,2268.00196230272,20726.197697592,20994.7904706212,0.190612165079621,0.334973885714754
"arctangent",72,150,1837.07299698583,1837.09234307268,16508.331400728,16722.9567146531,0.217101854593782,0.337881386325798
"arctangent",73,150,1456.0803520589,1456.10458316765,19110.2072363463,19352.5999854341,-0.046456825204662,0.279502039362797
"arctangent",74,150,1907.5315965821,1907.5516340105,25005.3675043745,25440.1084034014,0.0391542477221411,0.280986916283889
"arctangent",75,150,1468.5069235874,1468.52793986476,12765.9802699518,12925.8053729066,0.150841603445733,0.343350288087649
"arctangent",76,150,1991.40514361379,1991.42231171024,15810.1682422383,16014.3267999914,0.147754889555225,0.359518276523761
"arctangent",77,150,1375.08799798358,1375.10982957761,12339.3497956103,12512.6575631451,0.217125933899908,0.338442863177277
"arctangent",78,150,2713.19418630728,2713.21523672798,37193.7962831505,37842.7830767741,-0.0199873677957277,0.274726356342629
"arctangent",79,150,2052.00835021741,2052.02861171956,26785.1192228341,27183.4510698245,0.0491231498034678,0.280774477490207
"arctangent",80,150,1982.13672696945,1982.15495690822,19249.7628653515,19507.9997955912,0.127325798049547,0.325173683628986
"arctangent",81,150,1601.49210708147,1601.51307228476,27287.130715515,27647.3397788371,0.0505255133176883,0.245372028856997
"arctangent",82,150,1649.31804014401,1649.3368475609,17840.6180310538,18053.7172331874,0.102066442460643,0.307677960399821
"arctangent",83,150,1756.75364036876,1756.77215927967,18256.1141068207,18497.9493592557,0.107044500871562,0.314338836541936
"arctangent",84,150,1547.82095943321,1547.84109247227,19179.1612635706,19405.231563675,0.0945826848642069,0.287378653622292
"arctangent",85,150,1810.98099350494,1811.00641970504,15863.7999795111,16045.044111235,0.263834148318834,0.341660886412123
"arctangent",86,150,2903.42580696362,2903.44570083375,32596.8057653557,33014.5284167662,-0.0185031642655433,0.30227635572347
"arctangent",87,150,2604.95241176277,2604.9729845821,25957.8066543756,26303.6220720569,0.127624192371287,0.320954494629119
"arctangent",88,150,2523.74968273507,2523.76949524793,26891.5230893936,27242.0821313249,0.12565979283982,0.310372364067534
"arctangent",89,150,1850.71114636136,1850.73369368775,25696.4206027774,26186.2643312575,-0.00132578841822088,0.273298198906895
"arctangent",90,150,1171.80278237923,1171.82302803393,14000.7929656501,14191.5054291605,0.161167237876463,0.29331569381862
"arctangent",91,150,2039.92312401783,2039.94319007042,21006.1045261498,21247.9565391358,0.104411338589182,0.315227382905904
"arctangent",92,150,2765.43887838959,2765.45800707483,37258.7761764007,37864.0763116942,0.105937871582004,0.276756130487012
"arctangent",93,150,2737.5086679618,2737.52903704314,40711.5342333732,41430.3056432881,0.0616244863821144,0.263898764008623
"arctangent",94,150,1661.54701212298,1661.56730756309,15604.6226436792,15908.7845349452,0.0834298612846767,0.332737168454459
"arctangent",95,150,1263.46578656029,1263.48478265863,13280.8886761343,13473.2266493007,0.0528886297084271,0.312911996987787
"arctangent",96,150,1425.74421642116,1425.76394647757,12883.6445180364,13059.0144316331,0.202048309443931,0.337082495590338
"arctangent",97,150,2885.63011645759,2885.65082104989,38221.4231393765,38794.956108718,0.066145492764427,0.278972675082161
"arctangent",98,150,1756.44950801958,1756.46939248189,18771.994204733,19094.9491515284,0.113797718438408,0.310938401698182
"arctangent",99,150,1898.2355302136,1898.25716466068,24096.8512153982,24440.4305460375,-0.0191624323877758,0.284678389430447
"arctangent",100,150,1403.99146504501,1404.01375323643,16932.1136083655,17276.2564991158,0.0237848707579658,0.293667935584063
"box_cox",1,150,2145.09305609868,2145.11202773161,23605.0969476859,24023.4675452636,0.109821150227418,0.306831767288537
"box_cox",2,150,1650.18604415612,1650.20619958595,18596.3625632924,18844.8158544668,-0.039483301783024,0.301859809390851
"box_cox",3,150,1643.08040439539,1643.1017990557,19347.0742522387,19628.5425742723,0.0141342517074468,0.295599094255209
"box_cox",4,150,1722.36765384346,1722.38845533999,18054.4312986565,18290.615292742,0.192605226905082,0.312866203696142
"box_cox",5,150,1939.73641704213,1939.75604587583,26292.9768482949,26606.8389461318,0.0799392755137842,0.274795020026997
"box_cox",6,150,2095.00730253221,2095.026824541,26568.9970563516,27022.2169923714,0.0277776241802628,0.285482948179081
"box_cox",7,150,1725.76127384853,1725.78036210953,23505.2993833555,23922.3309342324,0.0635217955426752,0.275571855554457
"box_cox",8,150,1528.06174509164,1528.0828502926,12083.5355087079,12249.8057365628,0.24978471890235,0.360390896152414
"box_cox",9,150,1364.00144947467,1364.02194112117,17387.680926122,17652.3436490791,-0.0515599544087655,0.284324278471041
"box_cox",10,150,2221.62125863772,2221.64073381944,21757.4934435285,22067.4645185838,0.0799198467759136,0.324088612992422
"box_cox",11,150,1678.58706025144,1678.60677383673,16134.1550838977,16357.4542432096,0.180523248813257,0.326900699823889
"box_cox",12,150,4049.61344197215,4049.63406963311,60522.6762616542,61646.2925626224,-0.0227105703856239,0.263584805176284
"box_cox",13,150,3184.0078882995,3184.02981930098,28458.5452691795,28848.2258056347,0.221076998590531,0.338994432523545
"box_cox",14,150,2254.63112484965,2254.65223101883,27990.7454243062,28376.062283762,-0.0132486958293336,0.287718889087188
"box_cox",15,150,1993.4008287449,1993.42183471711,21218.4014520448,21574.6698314297,0.0745888627740057,0.31136503520557
"box_cox",16,150,2631.2858507809,2631.30466186518,27611.1651602542,27998.7341355614,0.038694296097375,0.312997396334993
"box_cox",17,150,1281.27547543804,1281.29423594576,10954.9353498657,11077.1647349361,0.0940601412088682,0.34581859065663
"box_cox",18,150,1754.63403429055,1754.65983930284,18593.5760655773,18987.5280797831,0.305124896291851,0.313703845161075
"box_cox",19,150,2081.99050483004,2082.00841674208,23706.8366674508,24013.651256641,0.100479323398202,0.300128404623847
"box_cox",20,150,1705.66589426147,1705.68723158448,22942.6199363533,23344.4929078169,0.00735527737291537,0.277322803221783
"box_cox",21,150,1689.91997846983,1689.93753468741,22951.9023812893,23283.7615070232,0.0554502670262144,0.275224793854022
"box_cox",22,150,1894.94434611563,1894.96483941619,27925.0424987371,28331.7065383371,-0.00732979308046411,0.264299173881345
"box_cox",23,150,2157.22880000349,2157.24844277175,32569.1964781255,33087.5340633862,0.139799209911454,0.26138263408204
"box_cox",24,150,1793.16833508811,1793.18867475819,23867.2641815947,24268.0743433284,0.030436879991591,0.278620911573503
"box_cox",25,150,1693.01772952875,1693.03891866181,29078.8640421121,29582.6088320004,-0.0275099954237476,0.245427507564793
"box_cox",26,150,2014.45428228203,2014.47484938714,23236.4910922386,23575.810522185,0.084802591128842,0.298670730055299
"box_cox",27,150,1822.71573110791,1822.73376403871,19217.3344833746,19471.6793463351,0.0789154115934831,0.312063898039789
"box_cox",28,150,1992.85930414328,1992.87862925532,25532.7386155128,25914.0185403062,0.0503925542715682,0.283509250232626
"box_cox",29,150,1872.74258087412,1872.76229299154,24030.6636729441,24354.9177490385,-0.0254029303117825,0.282917560141052
"box_cox",30,150,1691.59084442442,1691.61022660589,23308.2362454314,23751.8849978227,0.0514002830019477,0.274426055531257
"box_cox",31,150,2408.52293517867,2408.54136038865,25307.0117466177,25726.1370434453,0.102786194897745,0.313431826119205
"box_cox",32,150,2668.64743566273,2668.66838564649,32670.8000096411,33078.3968385999,0.163758164504986,0.289340268244046
"box_cox",33,150,3014.0106805136,3014.02938032927,34440.0842872827,34974.3836175606,0.0913216482144475,0.300403320104721
"box_cox",34,150,1938.13094192449,1938.15169738604,21671.2261218805,21922.2835856524,0.176538208378702,0.302480916670187
"box_cox",35,150,1672.28078176421,1672.30083592783,14781.0438546416,15054.7941023083,-0.00936654328988265,0.342669430974377
"box_cox",36,150,1465.48800956064,1465.50918352501,23333.544140969,23681.5058677449,0.0482486379965806,0.254304870933199
"box_cox",37,150,1541.33523316442,1541.35539661766,17009.4758780489,17225.4737081132,0.186300280216976,0.304792681308642
"box_cox",38,150,1426.10163634465,1426.12334299736,10878.602141689,11023.5633330265,0.0869442800367651,0.366758578666011
"box_cox",39,150,1310.2626676427,1310.28297901762,12437.0960235117,12593.3601556554,0.151496966459542,0.328632009738274
"box_cox",40,150,1874.70811268826,1874.72724382853,27866.2070515165,28362.7856576835,0.123814619325,0.263899977006651
"box_cox",41,150,1586.39873150853,1586.41669992442,16382.7970499552,16564.3873122603,0.102402736688176,0.314606680556234
"box_cox",42,150,2186.81753557557,2186.8412708335,26627.8391386183,27174.3741916722,-0.0909147991189118,0.292308267860213
"box_cox",43,150,1754.27082555751,1754.28957901599,14291.710841737,14443.7181407538,0.243791785589033,0.354050802337539
"box_cox",44,150,1547.65010500985,1547.67248041614,17144.3523014302,17386.4283962132,0.0856183558603216,0.304589960785736
"box_cox",45,150,1725.56823362741,1725.59105545371,16273.5851983058,16474.5650460578,0.256937620776263,0.329675909571085
"box_cox",46,150,2555.15066597281,2555.17152099019,24038.5950905101,24325.6581921357,0.11722470971721,0.32990230072061
"box_cox",47,150,1894.71597819754,1894.73601394856,22746.0377685932,23151.0027334575,0.0496217525897498,0.293476411142719
"box_cox",48,150,1523.25295732052,1523.28064001142,16361.0131065726,16629.7297245181,0.373670062887837,0.310015393211112
"box_cox",49,150,1266.51936637652,1266.5385035173,12279.016398703,12465.3421043525,0.0478522703613793,0.325877263913687
"box_cox",50,150,2843.88481264274,2843.90389979645,35244.4684918213,35782.4423557909,0.0514130402797073,0.288288930951798
"box_cox",51,150,2350.29892191747,2350.32064960332,26382.9720681383,26713.1937874581,0.152856459489279,0.302113144176393
"box_cox",52,150,1707.86284571536,1707.88231643055,23698.6016824755,24013.1052425765,-0.0165913800668022,0.272015980144106
"box_cox",53,150,2666.71181530161,2666.73309494613,33877.7527366429,34431.1754460819,-0.00836621974950783,0.285063649145367
"box_cox",54,150,1367.8115693216,1367.8319059597,15338.1504883496,15524.8036420436,0.0129231126954256,0.302335084715359
"box_cox",55,150,1442.30566298005,1442.32461639479,15795.2316785356,16032.3290536063,0.0859074883969055,0.306604928839594
"box_cox",56,150,2030.08264873038,2030.10201556608,23054.1049254341,23341.2913218627,0.106754315567416,0.3003668546916
"box_cox",57,150,2028.77543684325,2028.79450357266,28649.4628478588,29106.0236802797,0.0613605966307869,0.270321655768408
"box_cox",58,150,2779.49415900132,2779.51368353642,33172.8094430044,33657.7517756929,0.0424986153604148,0.293691357564063
"box_cox",59,150,1164.61063471482,1164.63070103247,13653.7670848931,13882.402237078,0.05097510326623,0.296885835516944
"box_cox",60,150,2258.96788450705,2258.98931223831,21796.9295923891,22050.5851868864,0.137302771034305,0.325663050556136
"box_cox",61,150,2277.64745952242,2277.66770169234,25344.6316255006,25645.5802988565,-0.0304389470430494,0.303320866016768
"box_cox",62,150,2125.3716082247,2125.39033923863,27758.1382692643,28153.9780456183,0.0402076574045105,0.280607139879892
"box_cox",63,150,1979.24975579446,1979.27002638821,26652.401404486,27094.2705307371,0.0120072264798549,0.276959270207735
"box_cox",64,150,1512.4406288325,1512.47309577189,15733.8757316305,15960.4519681664,0.170726158416112,0.314388293081338
"box_cox",65,150,1583.63596735666,1583.66579153908,12956.5700340621,13137.4259551688,-0.061713435784931,0.354426239226501
"box_cox",66,150,1621.65232696189,1621.67087015873,13455.3216803023,13618.0007362528,0.025847242954402,0.351278837704253
"box_cox",67,150,1571.6841422719,1571.70579398282,15187.7915022782,15386.3159903578,0.241108583404599,0.325851790179278
"box_cox",68,150,1772.27071390601,1772.2908459795,20560.3012914604,20874.1456834583,0.108387978201267,0.297972615687445
"box_cox",69,150,2570.15620883346,2570.17547338298,25958.332956178,26323.1873224753,0.11136345654189,0.319073414886692
"box_cox",70,150,1752.49425940937,1752.51275814547,17897.8012317418,18149.0904072047,0.127880743508001,0.317181109695614
"box_cox",71,150,1402.47166993506,1402.49234281833,11877.8382384249,12032.5188806059,0.162225558862741,0.348049256595378
"box_cox",72,150,2082.25977011349,2082.27957013863,25005.9609832564,25419.0905106407,0.0801319887685945,0.293180888879242
"box_cox",73,150,3034.85036506544,3034.87205537367,47619.7627112452,48312.6731548967,0.0547732330486386,0.25605643437426
"box_cox",74,150,2312.10869234944,2312.12833040371,19993.2180534598,20234.7778981643,0.021427358114475,0.344086807302388
"box_cox",75,150,1935.87568835525,1935.8951403732,17403.4168375795,17654.8414616801,0.141830668302832,0.338329573936679
"box_cox",76,150,2337.77806030068,2337.79872341156,32620.0613359529,33070.6214462994,0.0812161428652235,0.271371966735167
"box_cox",77,150,2186.88417305588,2186.90460308304,24564.9994758387,24918.1183783468,-0.049144704569441,0.302624028829474
"box_cox",78,150,1099.06950305989,1099.0879459181,12730.8857964718,12947.0655139128,0.14610411726421,0.298693675944977
"box_cox",79,150,2242.85183710008,2242.8725560278,24608.0614527821,24980.2153074523,-0.070264755012237,0.306375433283338
"box_cox",80,150,1509.65827747252,1509.67848976947,13173.3314531797,13348.4852734512,-0.0508700584219753,0.342943207968542
"box_cox",81,150,1477.75427213522,1477.77621906766,18554.4372669468,18920.9056722873,-0.0588345118312736,0.287479433764026
"box_cox",82,150,1998.03561052777,1998.0583108656,28991.4994591357,29551.6273302732,-0.0845388178715484,0.26769098159299
"box_cox",83,150,1992.82016862381,1992.84151291764,23818.5646873457,24202.4436919949,0.164683504488503,0.293726531465462
"box_cox",84,150,2263.1473206867,2263.16546328639,19911.8924150676,20155.6074982949,0.22086038001521,0.341222248509543
"box_cox",85,150,1959.15106481613,1959.17008436159,16361.4259464017,16591.1724532028,0.0774877352634322,0.350758373640492
"box_cox",86,150,1171.83047198459,1171.85258515219,13548.4586258937,13782.5863070175,-0.0218561387260808,0.298990022299247
"box_cox",87,150,2406.95588729787,2406.98359522269,31594.1405172696,32048.8044279156,0.0510196615476597,0.279929926416076
"box_cox",88,150,1771.82294506129,1771.84240312103,18592.6816951247,18841.8389337854,0.044394593172451,0.312770857658038
"box_cox",89,150,2101.04506530453,2101.0636925398,19401.0696255963,19670.317028138,0.113754747411247,0.333569518762157
"box_cox",90,150,1927.71438853066,1927.73727232791,18951.6051371108,19207.6532562735,0.184588917372941,0.323185457859433
"box_cox",91,150,1254.21764260457,1254.23793802784,8248.28279392737,8341.88456080641,0.330846971106602,0.394383390919496
"box_cox",92,150,1622.72236683372,1622.74085569287,14608.9555533426,14812.4203770706,0.130356850411496,0.337974071889973
"box_cox",93,150,2421.86392170358,2421.88681452046,30554.3110034235,31082.124126598,0.053984049741599,0.28642467860706
"box_cox",94,150,1967.99690750482,1968.01804828752,41001.3619595952,41639.913396471,0.0376685955335603,0.222498725606171
"box_cox",95,150,1853.12948624085,1853.14922341311,19661.9353559732,19933.3298525355,0.204049840113455,0.311072173595149
"box_cox",96,150,1299.78501369603,1299.80355029908,12182.2879014982,12330.5382731976,0.0473226490427267,0.330509504962258
"box_cox",97,150,1915.49725600169,1915.51915423023,19703.8550351085,19991.4543921816,-0.038518831085182,0.316297401534162
"box_cox",98,150,1240.83754397749,1240.85790740437,11696.9640789937,11833.6736339847,0.0200091006964649,0.329519959368707
"box_cox",99,150,2042.8371554586,2042.85591105865,20325.632660671,20614.191193324,0.0601717664381632,0.321526437876421
"box_cox",100,150,2056.01004870286,2056.06745653855,19246.0974922992,19495.6426292764,0.231637101636157,0.331068602054558
"sigmoid",1,200,Inf,Inf,Inf,Inf,0.405451773470656,0.356047672220703
"sigmoid",2,200,Inf,Inf,Inf,Inf,0.231033469217922,0.393515274008
"sigmoid",3,200,Inf,Inf,Inf,Inf,0.363307461684699,0.37245059167182
"sigmoid",4,200,Inf,Inf,Inf,Inf,0.543163241870344,0.383249620574497
"sigmoid",5,200,Inf,Inf,Inf,Inf,0.413769085712273,0.365784771275554
"sigmoid",6,200,Inf,Inf,Inf,Inf,0.37501720575639,0.403066592911232
"sigmoid",7,200,Inf,Inf,Inf,Inf,0.47846374575288,0.404827162460441
"sigmoid",8,200,Inf,Inf,Inf,Inf,0.302334375359327,0.366981453523503
"sigmoid",9,200,Inf,Inf,Inf,Inf,0.38704455748707,0.351096236668915
"sigmoid",10,200,Inf,Inf,Inf,Inf,0.381578829975351,0.361469261967693
"sigmoid",11,200,Inf,Inf,Inf,Inf,0.359078285774712,0.388038198586641
"sigmoid",12,200,Inf,Inf,Inf,Inf,0.344525028002866,0.319676719044575
"sigmoid",13,200,Inf,Inf,Inf,Inf,0.328327383984638,0.298420719901363
"sigmoid",14,200,Inf,Inf,Inf,Inf,0.51930901928863,0.388466696468957
"sigmoid",15,200,Inf,Inf,Inf,Inf,0.804118539082423,0.410613442908443
"sigmoid",16,200,Inf,Inf,Inf,Inf,0.316249680286515,0.383563561081247
"sigmoid",17,200,Inf,Inf,Inf,Inf,0.256672213065521,0.37113637250256
"sigmoid",18,200,Inf,Inf,Inf,Inf,0.373125309514417,0.349974825099457
"sigmoid",19,200,Inf,Inf,Inf,Inf,0.374829548265968,0.350905976310157
"sigmoid",20,200,Inf,Inf,Inf,Inf,0.492144497513681,0.349241154182587
"sigmoid",21,200,Inf,Inf,Inf,Inf,0.604286841471199,0.4294354505834
"sigmoid",22,200,Inf,Inf,Inf,Inf,0.454802827710502,0.314280738769579
"sigmoid",23,200,Inf,Inf,Inf,Inf,0.371510832140733,0.310054581743382
"sigmoid",24,200,Inf,Inf,Inf,Inf,0.265299557380458,0.363821543517759
"sigmoid",25,200,Inf,Inf,Inf,Inf,0.412536140668941,0.36893717620674
"sigmoid",26,200,Inf,Inf,Inf,Inf,0.458463525556227,0.38979577868333
"sigmoid",27,200,Inf,Inf,Inf,Inf,0.617104165729336,0.356305175158441
"sigmoid",28,200,Inf,Inf,Inf,Inf,0.56735605586849,0.391573402453326
"sigmoid",29,200,Inf,Inf,Inf,Inf,0.512129993708921,0.384642557310725
"sigmoid",30,200,Inf,Inf,Inf,Inf,0.35146697552503,0.270984719296494
"sigmoid",31,200,Inf,Inf,Inf,Inf,0.387592887890466,0.377491746402537
"sigmoid",32,200,Inf,Inf,Inf,Inf,0.47137489247419,0.393483285174073
"sigmoid",33,200,Inf,Inf,Inf,Inf,0.62688708179662,0.390161978225901
"sigmoid",34,200,Inf,Inf,Inf,Inf,0.58643572885416,0.407987957066176
"sigmoid",35,200,Inf,Inf,Inf,Inf,0.40549836841488,0.372549754385701
"sigmoid",36,200,Inf,Inf,Inf,Inf,0.627995532714351,0.428060311615333
"sigmoid",37,200,Inf,Inf,Inf,Inf,0.381001327440961,0.428851579400785
"sigmoid",38,200,Inf,Inf,Inf,Inf,0.330873578042179,0.320890734732315
"sigmoid",39,200,Inf,Inf,Inf,Inf,0.295199833306286,0.332133390614956
"sigmoid",40,200,Inf,Inf,Inf,Inf,0.559030496209798,0.369227350425456
"sigmoid",41,200,Inf,Inf,Inf,Inf,0.2690185918858,0.366214784234676
"sigmoid",42,200,Inf,Inf,Inf,Inf,0.396182703808555,0.331760012445915
"sigmoid",43,200,Inf,Inf,Inf,Inf,0.509671691068637,0.417500751338605
"sigmoid",44,200,Inf,Inf,Inf,Inf,0.445990906431183,0.322613880501634
"sigmoid",45,200,Inf,Inf,Inf,Inf,0.319804129249834,0.327130226191617
"sigmoid",46,200,Inf,Inf,Inf,Inf,0.481252046698811,0.396165199134806
"sigmoid",47,200,Inf,Inf,Inf,Inf,0.381756627927255,0.361202221149463
"sigmoid",48,200,Inf,Inf,Inf,Inf,0.366975145338569,0.359531671905955
"sigmoid",49,200,Inf,Inf,Inf,Inf,0.433868831587349,0.392139172159863
"sigmoid",50,200,Inf,Inf,Inf,Inf,0.345597064608818,0.342765839136654
"sigmoid",51,200,Inf,Inf,Inf,Inf,0.800831357291991,0.448864375287174
"sigmoid",52,200,Inf,Inf,Inf,Inf,0.512876737077373,0.430795263581386
"sigmoid",53,200,Inf,Inf,Inf,Inf,0.630345108367793,0.446517923265164
"sigmoid",54,200,Inf,Inf,Inf,Inf,0.423021370125707,0.367491625904195
"sigmoid",55,200,Inf,Inf,Inf,Inf,0.555588527663033,0.413684922229577
"sigmoid",56,200,Inf,Inf,Inf,Inf,0.394992886485255,0.33774255907975
"sigmoid",57,200,Inf,Inf,Inf,Inf,0.379320619271229,0.41244276196679
"sigmoid",58,200,Inf,Inf,Inf,Inf,0.432064516144091,0.394520993293781
"sigmoid",59,200,Inf,Inf,Inf,Inf,0.597282769277279,0.41237551635056
"sigmoid",60,200,Inf,Inf,Inf,Inf,0.478388677087476,0.334322867570743
"sigmoid",61,200,Inf,Inf,Inf,Inf,0.439780800520102,0.390446302760258
"sigmoid",62,200,Inf,Inf,Inf,Inf,0.212066023904147,0.360733156548151
"sigmoid",63,200,Inf,Inf,Inf,Inf,0.574462228509304,0.401059360009836
"sigmoid",64,200,Inf,Inf,Inf,Inf,0.488729017000358,0.402094599237193
"sigmoid",65,200,Inf,Inf,Inf,Inf,0.448018128522022,0.370376199445848
"sigmoid",66,200,Inf,Inf,Inf,Inf,0.548111087134565,0.391764865053279
"sigmoid",67,200,Inf,Inf,Inf,Inf,0.382529720720821,0.359238972115168
"sigmoid",68,200,Inf,Inf,Inf,Inf,0.44155560721811,0.382069082500741
"sigmoid",69,200,Inf,Inf,Inf,Inf,0.586469943412251,0.387481292699849
"sigmoid",70,200,Inf,Inf,Inf,Inf,0.401553937171103,0.380047918721518
"sigmoid",71,200,Inf,Inf,Inf,Inf,0.531261314900524,0.335771449274909
"sigmoid",72,200,Inf,Inf,Inf,Inf,0.742615398104152,0.476990836865452
"sigmoid",73,200,Inf,Inf,Inf,Inf,0.284677615494012,0.341633051885496
"sigmoid",74,200,Inf,Inf,Inf,Inf,0.425625418403045,0.341592774168808
"sigmoid",75,200,Inf,Inf,Inf,Inf,0.322409656843681,0.319222039265651
"sigmoid",76,200,Inf,Inf,Inf,Inf,0.317269422789957,0.380095811557593
"sigmoid",77,200,Inf,Inf,Inf,Inf,0.454953611886674,0.37909238238674
"sigmoid",78,200,Inf,Inf,Inf,Inf,0.551780626073019,0.363795034252845
"sigmoid",79,200,Inf,Inf,Inf,Inf,0.4105868486614,0.370436436996334
"sigmoid",80,200,Inf,Inf,Inf,Inf,0.249360096108034,0.419057216393709
"sigmoid",81,200,Inf,Inf,Inf,Inf,0.688120173373734,0.463273007850129
"sigmoid",82,200,Inf,Inf,Inf,Inf,0.650307777961626,0.380599003963857
"sigmoid",83,200,Inf,Inf,Inf,Inf,0.703287046828472,0.399821745720944
"sigmoid",84,200,Inf,Inf,Inf,Inf,0.328522750481443,0.329709901802659
"sigmoid",85,200,Inf,Inf,Inf,Inf,0.338801449088818,0.326683946428386
"sigmoid",86,200,Inf,Inf,Inf,Inf,0.324236294525725,0.402888140512274
"sigmoid",87,200,Inf,Inf,Inf,Inf,0.213647984990966,0.336189267468307
"sigmoid",88,200,Inf,Inf,Inf,Inf,0.270152749241431,0.369124015707053
"sigmoid",89,200,Inf,Inf,Inf,Inf,0.721107671145971,0.404280842955168
"sigmoid",90,200,Inf,Inf,Inf,Inf,0.348951903961994,0.390370780036194
"sigmoid",91,200,Inf,Inf,Inf,Inf,0.356353954572768,0.376370553190102
"sigmoid",92,200,Inf,Inf,Inf,Inf,0.730282815829809,0.430648948588602
"sigmoid",93,200,Inf,Inf,Inf,Inf,0.396276026480202,0.343161244789361
"sigmoid",94,200,Inf,Inf,Inf,Inf,0.358832232615542,0.348515664645688
"sigmoid",95,200,Inf,Inf,Inf,Inf,0.350703185500187,0.385792517159862
"sigmoid",96,200,Inf,Inf,Inf,Inf,0.492089393321296,0.401306916014867
"sigmoid",97,200,Inf,Inf,Inf,Inf,0.497692975157315,0.356353829161826
"sigmoid",98,200,Inf,Inf,Inf,Inf,0.523939287861522,0.386077428074956
"sigmoid",99,200,Inf,Inf,Inf,Inf,0.570016311694912,0.391125148970628
"sigmoid",100,200,Inf,Inf,Inf,Inf,0.272150797006182,0.324084377371407
"beta",1,200,0.219638730427183,0.235983446185154,2.25991747090001,2.44286097786052,0.0862555041714727,0.314084632844853
"beta",2,200,0.208548800709236,0.222428765883213,2.3376336302061,2.51054146344584,0.145777483372038,0.301125687452412
"beta",3,200,0.181205004613564,0.19752680095108,2.50684185885751,2.75765635560814,-0.0136128350507011,0.271680270616762
"beta",4,200,0.199494314204147,0.215452099445906,2.29504340768716,2.49133790088578,0.0824180337625758,0.297012770570547
"beta",5,200,0.214760971235885,0.230363117383774,2.48145961412862,2.67676297553381,0.0693035056938738,0.29630459810995
"beta",6,200,0.136893395338909,0.15249136423858,2.30553594134143,2.59322247206726,0.128889104929986,0.246461137242571
"beta",7,200,0.189016552345367,0.205795313041033,2.01507849496633,2.20938079809985,0.116136702263152,0.30877626532879
"beta",8,200,0.151012775513126,0.166371922305398,1.58933586982198,1.76415794908804,0.0375096689199039,0.310872502522192
"beta",9,200,0.167319375938819,0.183251084734301,2.05083444972145,2.26190633256423,0.0161028801461855,0.288417253886635
"beta",10,200,0.182348965971935,0.198450911027338,1.64169688668852,1.79619951132024,0.0693156210298615,0.335740654494107
"beta",11,200,0.14599930944576,0.161860256379394,1.54634217575483,1.72702895869969,0.0639832319289437,0.310229833307553
"beta",12,200,0.237533530173232,0.253728068294416,2.63964943442576,2.8445388122926,0.0563309393304824,0.303305478793909
"beta",13,200,0.229913211912201,0.244527464858358,1.91526183227411,2.04965438794438,0.168164415102465,0.349112180454111
"beta",14,200,0.165581984313533,0.180181376894087,1.75528843626864,1.9315876608982,0.112476931108368,0.311136642742617
"beta",15,200,0.203796577352151,0.218011905976435,1.91371713361377,2.06773394624633,0.170787328427246,0.32960722692916
"beta",16,200,0.205724807509224,0.222402012760558,2.4582274524198,2.68164634502062,0.116684004376084,0.292264642589759
"beta",17,200,0.16738958322717,0.183813814387292,1.81556817256284,2.00733932844393,0.00893447042771628,0.306527654059207
"beta",18,200,0.167456593956533,0.18205002736063,1.76181604535457,1.92643135857001,-0.045496444794146,0.310591881152968
"beta",19,200,0.291310044117115,0.305171355872605,2.12222994338641,2.24265975932159,0.241260677698849,0.373782822895666
"beta",20,200,0.208557027231417,0.226813921000505,2.02683858126548,2.22029544108631,0.174692603684933,0.32277948061363
"beta",21,200,0.198005476486002,0.213186750983221,2.3870253969391,2.59180669950601,0.161317177869299,0.290952559628716
"beta",22,200,0.145809261959248,0.162703496644737,1.61826878255905,1.81905823019731,0.0269249545388243,0.302969027306714
"beta",23,200,0.138877909616873,0.154477849021629,1.84612697736659,2.07105367705222,-0.0243879946610144,0.277288947753432
"beta",24,200,0.130621987052136,0.146922282914057,1.45627333576823,1.64642165627196,-0.0247738147183598,0.301466679408455
"beta",25,200,0.15671166349691,0.170919838912521,1.90477101788523,2.0961788005273,0.0877962670773864,0.289704211912898
"beta",26,200,0.205647670083333,0.221152740388832,2.41537590560655,2.61818720916137,0.245144384697296,0.29438867157994
"beta",27,200,0.155168899612005,0.171743244664222,1.99390095020422,2.23148159630616,0.0399881271951105,0.282629597206504
"beta",28,200,0.15809670197941,0.174585824215532,1.96124409191492,2.18644374785046,0.0552094543202846,0.287352752455101
"beta",29,200,0.203007181161067,0.217299755615671,2.30127466694098,2.48323002187267,0.148926184805082,0.299557854674167
