"Scenario","Iteration","N_train","ISE_raw_mean","ISE_raw_expected","Mu_mean","Sigma_mean"
"sigmoid",1,50,Inf,Inf,-0.0396787514658456,0.308185731817765
"beta",1,50,0.12772950464697,0.206433340475891,-0.035362884330156,0.292854375732962
